,floor,hour,direction,week,avgWait
314,7,20,down,weekday,13.99390244
315,7,20,up,weekday,23.545
316,7,21,down,weekday,16.493
317,7,21,up,weekday,7.99
318,7,22,down,weekday,16.96777778
319,7,22,up,weekday,14.09625
320,7,23,down,weekday,17.41444444
321,7,23,up,weekday,10.656
322,8,0,down,weekday,13.19235294
323,8,1,down,weekday,13.82333333
324,8,2,down,weekday,8.645
325,8,3,down,weekday,1.57
326,8,5,down,weekday,15.62666667
327,8,6,down,weekday,18.69
328,8,7,down,weekday,25.65685714
329,8,7,up,weekday,35.63
330,8,8,down,weekday,17.74482759
331,8,8,up,weekday,38.54958333
332,8,9,down,weekday,16.42359281
333,8,9,up,weekday,51.1578125
334,8,10,down,weekday,13.25740506
335,8,10,up,weekday,42.74677419
336,8,11,down,weekday,11.25363636
337,8,11,up,weekday,47.22413793
338,8,12,down,weekday,11.65005495
339,8,12,up,weekday,32.9925
340,8,13,down,weekday,14.3221466
341,8,13,up,weekday,62.41333333
342,8,14,down,weekday,13.80168605
343,8,14,up,weekday,35.18818182
344,8,15,down,weekday,14.99126316
345,8,15,up,weekday,38.51147059
346,8,16,down,weekday,14.59109005
347,8,16,up,weekday,36.65055556
348,8,17,down,weekday,11.03395161
349,8,17,up,weekday,41.66777778
350,8,18,down,weekday,14.57657277
351,8,18,up,weekday,62.40428571
352,8,19,down,weekday,15.27578947
353,8,19,up,weekday,14.082
354,8,20,down,weekday,14.23282353
355,8,20,up,weekday,28.048
356,8,21,down,weekday,15.77315789
357,8,21,up,weekday,16.335
358,8,22,down,weekday,13.48652174
359,8,22,up,weekday,18.085
360,8,23,down,weekday,13.0885
361,9,0,down,weekday,12.13
362,9,1,down,weekday,13.568
363,9,3,down,weekday,18.105
364,9,3,up,weekday,1.57
365,9,4,down,weekday,7.23
366,9,4,up,weekday,1.05
367,9,5,down,weekday,13.66
368,9,6,up,weekday,18.33166667
369,9,6,down,weekday,27.415
370,9,7,down,weekday,27.79682927
371,9,7,up,weekday,15.168
372,9,8,down,weekday,17.69171642
373,9,8,up,weekday,54.17285714
374,9,9,down,weekday,14.448125
375,9,9,up,weekday,36.09733333
376,9,10,down,weekday,16.91567568
377,9,10,up,weekday,45.27516129
378,9,11,down,weekday,13.28433155
379,9,11,up,weekday,50.98
380,9,12,down,weekday,14.06939759
381,9,12,up,weekday,47.52555556
382,9,13,down,weekday,16.05451977
383,9,13,up,weekday,48.968
384,9,14,down,weekday,15.59395522
