,floor,hour,direction,avgWait_weekday
69,2,11,up,11.385762711864407
70,2,12,down,10.816060606060606
71,2,12,up,11.968333333333334
72,2,13,down,13.116516853932582
73,2,13,up,11.32872340425532
74,2,14,down,13.627282608695653
75,2,14,up,13.810652173913043
76,2,15,up,12.769333333333334
77,2,15,down,11.759617486338799
78,2,16,down,10.727901234567902
79,2,16,up,13.094791666666667
80,2,17,down,11.21296875
81,2,17,up,14.31925925925926
82,2,18,down,12.000510204081632
83,2,18,up,14.270769230769229
84,2,19,down,13.144651162790698
85,2,19,up,5.047499999999999
86,2,20,down,11.652999999999999
87,2,20,up,8.219999999999999
88,2,21,down,14.59366666666667
89,2,21,up,33.35
90,2,22,down,11.797500000000001
91,2,22,up,11.17
92,2,23,down,16.42
93,2,23,up,17.39
94,3,0,down,11.95875
95,3,1,up,11.04
96,3,1,down,13.507
97,3,2,down,13.020000000000001
98,3,3,down,19.02
99,3,4,up,20.68
100,3,4,down,1.61
101,3,5,down,19.2
102,3,6,down,13.58736842105263
103,3,6,up,15.870000000000001
104,3,7,down,20.195686274509804
105,3,7,up,13.120000000000001
106,3,8,down,17.6078
107,3,8,up,9.748888888888889
108,3,9,down,13.373629032258064
109,3,9,up,18.241333333333333
110,3,10,down,12.884137931034482
111,3,10,up,11.293333333333335
112,3,11,down,12.172771739130434
113,3,11,up,17.69051282051282
114,3,12,down,11.311720430107528
115,3,12,up,13.4325
116,3,13,down,13.835675675675677
117,3,13,up,10.835
118,3,14,down,13.56013422818792
119,3,14,up,8.21888888888889
120,3,15,down,13.671929824561404
121,3,15,up,11.181333333333333
122,3,16,down,12.422197802197802
123,3,16,up,11.908235294117647
124,3,17,down,13.314713656387664
125,3,17,up,15.946315789473685
126,3,18,down,13.085828220858895
127,3,18,up,11.172727272727274
128,3,19,down,14.549537037037036
129,3,19,up,13.705000000000002
130,3,20,down,13.011971830985914
131,3,20,up,8.283333333333333
132,3,21,down,12.950526315789475
133,3,21,up,11.311428571428573
134,3,22,down,13.359166666666667
135,3,22,up,13.863333333333335
136,3,23,down,16.138125
137,3,23,up,12.22
138,4,0,down,14.77593220338983
139,4,0,up,15.8
140,4,1,down,17.82190476190476
141,4,2,down,17.532857142857143
142,4,2,up,35.3
143,4,3,down,14.924545454545456
144,4,3,up,43.81999999999999
145,4,4,down,13.71888888888889
146,4,4,up,15.81
147,4,5,down,15.485000000000001
148,4,5,up,24.02
149,4,6,down,13.766842105263157
150,4,6,up,16.23
151,4,7,down,20.841413043478262
152,4,7,up,9.0025
153,4,8,down,19.319375
154,4,8,up,18.776666666666667
155,4,9,down,17.76914438502674
156,4,9,up,14.763125
157,4,10,down,18.722247191011235
158,4,10,up,11.235714285714286
159,4,11,down,16.196954314720813
160,4,11,up,13.28448275862069
161,4,12,down,17.06705314009662
162,4,12,up,13.033000000000001
163,4,13,down,18.55811111111111
164,4,13,up,12.716666666666667
165,4,14,down,18.873578947368422
166,4,14,up,14.848125
167,4,15,down,13.94330275229358
168,4,15,up,10.23875
169,4,16,down,16.28170454545455
170,4,16,up,13.765806451612903
171,4,17,down,15.759117647058824
172,4,17,up,17.203571428571426
173,4,18,down,17.298952380952382
174,4,18,up,24.45888888888889
175,4,19,down,20.077633136094676
176,4,19,up,5.872857142857143
177,4,20,down,16.249999999999996
178,4,20,up,1.3
179,4,21,down,14.146385542168673
180,4,21,up,19.46833333333333
181,4,22,down,13.351927710843373
182,4,22,up,32.535
183,4,23,down,10.81521739130435
184,4,23,up,13.143333333333333
185,5,0,down,19.835135135135136
186,5,1,down,15.117368421052632
187,5,2,down,10.594
188,5,3,down,18.176666666666666
189,5,4,down,11.626666666666667
190,5,5,down,7.512857142857143
191,5,6,down,16.43344827586207
192,5,7,down,20.746896551724138
193,5,8,down,23.825905172413794
194,5,9,down,21.66624535315985
195,5,10,down,20.927010676156584
196,5,11,down,25.466171874999997
197,5,12,down,22.9095
198,5,13,down,25.034637096774194
199,5,14,down,20.959576923076927
200,5,15,down,21.900517241379312
201,5,16,down,22.418166666666668
202,5,17,down,20.425173611111113
203,5,18,down,18.158117154811716
204,5,19,down,18.08754010695187
205,5,20,down,19.065083333333334
206,5,21,down,16.165346534653466
207,5,22,down,13.754745762711863
208,5,23,down,12.134193548387096
