,floor,hour,direction,avgWait_weekday
64,6,21,down,29.28142857142857
65,6,22,down,9.543333333333335
66,6,22,up,16.419999999999998
67,6,23,down,32.305
68,6,23,up,19.57888888888889
69,7,0,down,16.706363636363637
70,7,0,up,11.75
71,7,1,up,15.488666666666669
72,7,1,down,14.78
73,7,2,down,10.0
74,7,2,up,17.5725
75,7,3,up,5.41
76,7,4,up,20.51
77,7,4,down,14.010000000000002
78,7,5,down,19.634999999999998
79,7,5,up,18.407000000000004
80,7,6,down,23.261293103448274
81,7,6,up,27.04473684210526
82,7,7,down,26.252033898305083
83,7,7,up,22.2
84,7,8,down,19.478749999999998
85,7,8,up,18.30125
86,7,9,down,19.884999999999998
87,7,9,up,20.116153846153846
88,7,10,down,16.833260869565216
89,7,10,up,14.487499999999999
90,7,11,down,19.7003125
91,7,11,up,9.385
92,7,12,down,20.328166666666668
93,7,12,up,22.33666666666667
94,7,13,down,20.1082
95,7,13,up,16.3675
96,7,14,down,20.803684210526313
97,7,14,up,17.76888888888889
98,7,15,down,22.219183673469388
99,7,15,up,14.536000000000001
100,7,16,down,20.951800000000002
101,7,16,up,12.020000000000001
102,7,17,down,27.703725490196074
103,7,17,up,12.541666666666666
104,7,18,down,27.328444444444443
105,7,18,up,20.663333333333334
106,7,19,down,26.13607142857143
107,7,19,up,18.52333333333333
108,7,20,down,21.811666666666667
109,7,20,up,9.818000000000001
110,7,21,down,21.8435
111,7,21,up,15.643333333333336
112,7,22,down,21.518372093023256
113,7,22,up,16.605
114,7,23,down,20.91676470588235
115,7,23,up,11.420000000000002
116,8,0,down,9.77625
117,8,0,up,23.965
118,8,1,down,13.004
119,8,1,up,10.049285714285716
120,8,2,down,14.502222222222223
121,8,2,up,5.473333333333333
122,8,3,down,4.794
123,8,3,up,1.59
124,8,4,down,11.402000000000001
125,8,5,down,13.659444444444444
126,8,5,up,17.405
127,8,6,down,22.403750000000002
128,8,6,up,21.336000000000002
129,8,7,down,31.67147058823529
130,8,7,up,24.348000000000003
131,8,8,down,22.515555555555554
132,8,8,up,19.911578947368422
133,8,9,down,22.129069767441862
134,8,9,up,23.717857142857138
135,8,10,down,21.40065217391304
136,8,10,up,6.67
137,8,11,down,20.392280701754387
138,8,11,up,18.9775
139,8,12,down,18.4425
140,8,12,up,16.415714285714284
141,8,13,down,28.05109090909091
142,8,13,up,19.379333333333328
143,8,14,down,19.862244897959183
144,8,14,up,16.532222222222224
145,8,15,down,20.76642857142857
146,8,15,up,12.424000000000001
147,8,16,down,18.874000000000002
148,8,16,up,18.3425
149,8,17,down,23.86469387755102
150,8,17,up,22.885555555555555
151,8,18,down,24.560526315789474
152,8,18,up,13.564400000000001
153,8,19,down,19.820967741935487
154,8,19,up,18.81111111111111
155,8,20,down,15.2925
156,8,20,up,24.44611111111111
157,8,21,down,14.43235294117647
158,8,21,up,18.126666666666665
159,8,22,down,20.37357142857143
160,8,22,up,15.131333333333334
161,8,23,down,18.747
162,8,23,up,19.174285714285713
163,9,0,down,11.590909090909092
164,9,1,down,10.717
165,9,2,down,11.105714285714287
166,9,2,up,2.72
167,9,3,up,1.175
168,9,4,down,19.72
169,9,5,down,15.01125
170,9,6,down,18.260300751879697
171,9,6,up,17.04
172,9,7,down,16.15383838383838
173,9,7,up,20.8
174,9,8,down,16.876756756756755
175,9,8,up,20.41
176,9,9,down,18.935757575757577
177,9,9,up,27.58
178,9,10,down,18.272820512820513
179,9,11,down,18.852727272727275
180,9,11,up,45.54
181,9,12,down,18.76545454545455
182,9,13,down,16.520200000000003
183,9,13,up,19.185
184,9,14,down,18.147368421052633
185,9,14,up,18.616666666666667
186,9,15,down,17.040128205128205
187,9,15,up,20.73
188,9,16,down,17.887249999999998
189,9,16,up,8.15
190,9,17,down,18.405833333333334
191,9,17,up,57.14000000000001
192,9,18,down,17.028035714285714
193,9,19,down,18.584102564102565
194,9,19,up,27.255000000000003
195,9,20,down,16.043030303030303
196,9,20,up,29.79
197,9,21,down,22.638636363636365
198,9,21,up,10.89
199,9,22,down,19.55128205128205
200,9,23,down,17.231315789473687
201,9,23,up,29.915
202,10,0,down,11.348333333333334
203,10,1,down,9.282222222222222
204,10,2,down,12.0775
205,10,3,down,20.273333333333337
206,10,3,up,8.88
207,10,4,down,13.6
208,10,5,down,15.293000000000001
209,10,5,up,18.95
210,10,6,down,19.415730337078653
211,10,6,up,22.463333333333335
212,10,7,down,15.95768115942029
213,10,8,down,24.23896551724138
214,10,8,up,28.26
215,10,9,down,16.1821875
216,10,9,up,33.160000000000004
217,10,10,down,21.16125
218,10,10,up,52.59
219,10,11,down,17.60514285714286
220,10,12,down,18.807916666666667
221,10,13,down,22.636969696969697
222,10,13,up,75.14
223,10,14,down,16.07785714285714
224,10,14,up,13.61
225,10,15,down,16.304181818181817
226,10,15,up,14.293333333333331
227,10,16,down,17.853793103448275
228,10,16,up,17.685
229,10,17,down,19.959090909090907
230,10,17,up,5.91
231,10,18,down,22.74717948717949
232,10,18,up,17.68
233,10,19,down,12.362400000000001
234,10,20,down,17.800714285714285
235,10,20,up,69.4
236,10,21,down,13.46
237,10,21,up,31.619999999999997
238,10,22,down,17.082750000000004
239,10,22,up,24.47
240,10,23,down,18.368787878787877
241,11,0,down,12.566666666666668
242,11,1,down,19.665
243,11,2,down,8.45
244,11,3,down,17.09
245,11,3,up,1.3650000000000002
246,11,4,down,8.73
247,11,5,down,21.285
248,11,6,down,19.54745098039216
249,11,6,up,30.6425
250,11,7,down,16.52366336633663
251,11,7,up,16.626666666666665
252,11,8,down,19.509090909090908
253,11,8,up,24.545
254,11,9,down,13.068148148148147
255,11,9,up,25.975
256,11,10,down,18.278518518518517
257,11,11,down,20.336764705882356
258,11,12,down,19.82292682926829
259,11,13,down,18.941470588235294
260,11,13,up,28.995
261,11,14,down,19.873720930232558
262,11,14,up,37.54
263,11,15,down,19.11730769230769
264,11,15,up,6.59
265,11,16,down,18.13
266,11,17,down,22.501951219512193
267,11,18,down,27.036176470588234
268,11,18,up,13.61
269,11,19,down,16.056857142857144
270,11,20,down,23.256666666666664
271,11,20,up,45.365
272,11,21,down,15.222105263157893
273,11,21,up,20.3
274,11,22,down,18.935555555555553
275,11,23,down,21.002285714285716
276,12,0,down,9.801666666666668
277,12,1,down,4.644285714285715
278,12,2,down,9.406666666666666
279,12,3,down,1.36
280,12,4,down,15.99
281,12,5,down,13.190000000000001
282,12,6,down,24.23547619047619
283,12,6,up,34.64
284,12,7,down,18.742916666666666
285,12,7,up,17.213333333333335
286,12,8,down,21.030571428571434
287,12,8,up,17.015
288,12,9,down,19.934285714285714
289,12,9,up,18.166666666666668
290,12,10,down,18.44
291,12,11,down,20.17571428571428
292,12,12,down,18.318064516129034
293,12,12,up,35.75
294,12,13,down,23.31921052631579
295,12,13,up,29.12
296,12,14,down,17.155192307692307
297,12,14,up,18.025
298,12,15,down,13.924102564102563
299,12,15,up,31.346666666666668
300,12,16,down,24.820434782608697
301,12,17,down,21.081666666666667
302,12,17,up,24.46
303,12,18,down,14.403571428571427
304,12,19,down,19.564666666666668
305,12,19,up,12.14
306,12,20,down,22.176666666666666
307,12,21,down,19.69
308,12,21,up,14.8
309,12,22,down,15.7832
310,12,23,down,16.798636363636362
311,12,23,up,19.04
312,13,0,down,24.06111111111111
313,13,0,up,27.98333333333333
314,13,1,down,16.64090909090909
315,13,1,up,44.14
316,13,2,down,7.984
317,13,3,down,5.765000000000001
318,13,4,down,17.286666666666665
319,13,4,up,0.61
320,13,5,down,27.205
321,13,6,down,16.00793103448276
322,13,6,up,37.48666666666667
323,13,7,down,18.992604166666666
324,13,7,up,17.777142857142856
325,13,8,down,22.796304347826084
326,13,8,up,9.75
327,13,9,down,19.482916666666668
328,13,9,up,11.025
329,13,10,down,14.28125
330,13,11,down,23.09190476190476
331,13,11,up,5.25
332,13,12,down,22.350344827586206
333,13,12,up,16.37
334,13,13,down,21.23409090909091
335,13,13,up,19.055
336,13,14,down,27.003928571428567
337,13,14,up,23.900000000000002
338,13,15,down,16.414516129032258
339,13,15,up,32.61
340,13,16,down,17.057666666666666
341,13,16,up,27.06
342,13,17,down,24.274255319148935
343,13,17,up,16.09
344,13,18,down,18.109642857142855
345,13,18,up,32.04666666666667
346,13,19,down,17.1735
347,13,20,down,15.716666666666669
348,13,21,down,19.153571428571432
349,13,21,up,25.456666666666667
350,13,22,down,19.24448275862069
351,13,22,up,34.004999999999995
352,13,23,down,14.5075
353,13,23,up,16.028
354,14,0,down,12.41642857142857
355,14,0,up,31.1
356,14,1,down,9.06
357,14,2,down,11.273333333333332
358,14,2,up,1.335
359,14,3,down,9.25
360,14,3,up,16.31
361,14,4,down,7.9350000000000005
362,14,5,down,16.28
363,14,6,down,21.223000000000003
364,14,6,up,35.4025
365,14,7,down,22.289753086419754
366,14,7,up,18.35
367,14,8,down,23.9412676056338
368,14,8,up,22.506666666666664
369,14,9,down,26.082857142857144
370,14,9,up,2.4833333333333334
371,14,10,down,22.91282051282051
372,14,10,up,10.87
373,14,11,down,17.395
374,14,11,up,36.49
375,14,12,down,15.555937499999999
376,14,13,down,21.2514
377,14,14,down,18.633793103448276
378,14,14,up,2.4
379,14,15,down,21.23424242424242
380,14,15,up,12.106666666666667
381,14,16,down,20.587391304347825
382,14,16,up,12.25
383,14,17,down,21.77267857142857
384,14,18,down,21.83313725490196
385,14,18,up,8.212
386,14,19,down,17.1215625
387,14,19,up,27.596666666666664
388,14,20,down,19.1708
389,14,20,up,13.594999999999999
390,14,21,down,22.851999999999997
