,floor,hour,direction,avgWait_weekend
67,2,18,down,14.724285714285713
68,2,18,up,11.80409090909091
69,2,19,down,15.98
70,2,19,up,14.281818181818181
71,2,20,up,8.955
72,2,21,down,13.565000000000001
73,2,21,up,8.2
74,2,22,up,9.57
75,2,23,up,8.01
76,3,0,down,14.025
77,3,0,up,18.083333333333332
78,3,1,down,21.21
79,3,1,up,15.822500000000002
80,3,2,down,10.745
81,3,2,up,15.235
82,3,3,down,15.94
83,3,3,up,1.6
84,3,4,down,16.65
85,3,6,down,26.845
86,3,6,up,19.32
87,3,7,down,37.802727272727275
88,3,7,up,6.404000000000001
89,3,8,down,31.707812500000003
90,3,8,up,12.188666666666666
91,3,9,down,28.113243243243243
92,3,9,up,8.802105263157895
93,3,10,down,38.46380952380952
94,3,10,up,12.784166666666666
95,3,11,down,18.26169491525424
96,3,11,up,279.19514285714286
97,3,12,down,25.135757575757577
98,3,12,up,7.616818181818181
99,3,13,down,34.94166666666666
100,3,13,up,9.395384615384616
101,3,14,down,53.517575757575756
102,3,14,up,7.621935483870969
103,3,15,down,32.447
104,3,15,up,10.012285714285715
105,3,16,down,27.733333333333334
106,3,16,up,11.239024390243902
107,3,17,down,25.21588235294118
108,3,17,up,11.345
109,3,18,down,32.24944444444444
110,3,18,up,15.145999999999997
111,3,19,down,17.557142857142857
112,3,19,up,12.85888888888889
113,3,20,down,22.794999999999998
114,3,20,up,9.3625
115,3,21,down,11.331666666666669
116,3,21,up,17.405
117,3,22,down,13.288333333333332
118,3,22,up,20.455
119,3,23,up,14.515
120,4,0,down,15.44
121,4,0,up,10.533333333333333
122,4,1,up,13.3325
123,4,2,up,15.298333333333332
124,4,2,down,19.05
125,4,3,down,9.81
126,4,3,up,8.78
127,4,4,up,0.97
128,4,6,up,17.82888888888889
129,4,7,down,21.510714285714283
130,4,7,up,8.583
131,4,8,down,31.423529411764708
132,4,8,up,7.866666666666667
133,4,9,down,36.84310344827586
134,4,9,up,6.752608695652174
135,4,10,down,96.02681818181819
136,4,10,up,15.217948717948717
137,4,11,down,30.592666666666666
138,4,11,up,7.033333333333333
139,4,12,down,28.36142857142857
140,4,12,up,12.073103448275862
141,4,13,down,20.786315789473683
142,4,13,up,12.3084375
143,4,14,down,30.05966666666667
144,4,14,up,9.683714285714284
145,4,15,down,26.250384615384615
146,4,15,up,11.578510638297873
147,4,16,down,34.06076923076923
148,4,16,up,13.927234042553192
149,4,17,down,32.493125
150,4,17,up,10.324634146341463
151,4,18,down,32.35894736842105
152,4,18,up,12.586363636363636
153,4,19,down,13.195714285714287
154,4,19,up,17.397058823529413
155,4,20,down,25.612352941176468
156,4,20,up,19.87769230769231
157,4,21,down,13.285454545454543
158,4,21,up,15.897499999999999
159,4,22,down,9.950000000000001
160,4,22,up,8.82
161,4,23,down,11.862222222222222
162,4,23,up,20.1
163,5,0,up,13.146666666666667
164,5,1,down,17.27
165,5,1,up,12.965
166,5,2,up,16.033333333333335
167,5,3,down,15.73
168,5,4,down,16.52
169,5,4,up,13.633333333333335
170,5,6,down,25.8725
171,5,7,down,15.317499999999999
172,5,7,up,15.714000000000002
173,5,8,down,30.161470588235293
174,5,8,up,7.803333333333333
175,5,9,down,34.98964285714286
176,5,9,up,12.737222222222222
177,5,10,down,47.02580645161291
178,5,10,up,10.3648
179,5,11,down,20.586470588235297
180,5,11,up,9.68888888888889
181,5,12,down,38.41326530612245
182,5,12,up,16.269411764705882
183,5,13,down,39.51966666666667
184,5,13,up,11.823636363636364
185,5,14,down,47.64266666666666
186,5,14,up,8.45857142857143
187,5,15,down,49.16208333333333
188,5,15,up,8.3012
189,5,16,down,36.66914285714286
190,5,16,up,10.91793103448276
191,5,17,down,33.105999999999995
192,5,17,up,13.734285714285715
193,5,18,down,24.890588235294118
194,5,18,up,14.4112
195,5,19,down,21.0156
196,5,19,up,21.703333333333333
197,5,20,down,15.175000000000002
198,5,20,up,12.87142857142857
199,5,21,down,18.86733333333333
200,5,21,up,18.481111111111108
201,5,22,down,13.448333333333332
202,5,22,up,23.455
203,5,23,down,18.310000000000002
204,5,23,up,12.626666666666667
205,6,0,down,14.845
206,6,1,down,21.69
207,6,1,up,1.44
208,6,2,up,1.58
209,6,2,down,1.2133333333333334
210,6,3,down,25.17
211,6,5,down,10.72
212,6,5,up,15.71
213,6,6,down,12.5715
