,floor,hour,direction,week,avgWait
428,8,16,down,weekday,9.812330623
429,8,16,up,weekday,53.43063492
430,8,17,down,weekday,10.04880556
431,8,17,up,weekday,53.22464286
432,8,18,down,weekday,12.13253133
433,8,18,up,weekday,47.1832
434,8,19,down,weekday,13.9447185
435,8,19,up,weekday,69.84
436,8,20,down,weekday,14.59897297
437,8,20,up,weekday,46.16555556
438,8,21,down,weekday,15.139
439,8,21,up,weekday,37.94583333
440,8,22,down,weekday,16.39025
441,8,22,up,weekday,16.97
442,8,23,down,weekday,17.28546667
443,8,23,up,weekday,47.77
444,7,0,down,weekday,13.27657143
445,7,0,up,weekday,20.34833333
446,7,1,down,weekday,13.95048387
447,7,1,up,weekday,12.7
448,7,2,down,weekday,16.93836735
449,7,3,down,weekday,15.74322581
450,7,3,up,weekday,9.38
451,7,4,down,weekday,13.53473684
452,7,4,up,weekday,14.7925
453,7,5,down,weekday,14.10964286
454,7,6,down,weekday,15.8811413
455,7,6,up,weekday,7.438
456,7,7,down,weekday,14.52095618
457,7,7,up,weekday,50.69862069
458,7,8,down,weekday,12.50026217
459,7,8,up,weekday,64.17617647
460,7,9,down,weekday,11.95281588
461,7,9,up,weekday,71.21574074
462,7,10,down,weekday,10.69985965
463,7,10,up,weekday,53.16671642
464,7,11,down,weekday,10.90224422
465,7,11,up,weekday,61.0715493
466,7,12,down,weekday,10.85493671
467,7,12,up,weekday,69.27978723
468,7,13,down,weekday,11.03775244
469,7,13,up,weekday,67.79828947
470,7,14,down,weekday,11.86885246
471,7,14,up,weekday,66.76563636
472,7,15,down,weekday,11.35462295
473,7,15,up,weekday,63.75333333
474,7,16,down,weekday,10.08903904
475,7,16,up,weekday,78.83933333
476,7,17,down,weekday,9.857471591
477,7,17,up,weekday,62.91493151
478,7,18,down,weekday,10.70521053
479,7,18,up,weekday,62.71285714
480,7,19,down,weekday,13.18874693
481,7,19,up,weekday,44.98175
482,7,20,down,weekday,13.93146154
483,7,20,up,weekday,36.3368
484,7,21,down,weekday,13.91429012
485,7,21,up,weekday,31.70882353
486,7,22,down,weekday,14.16201149
487,7,22,up,weekday,20.70625
488,7,23,down,weekday,16.98634409
489,7,23,up,weekday,14.40571429
490,6,0,down,weekday,14.81029412
491,6,0,up,weekday,12.99166667
492,6,1,down,weekday,13.84979592
493,6,1,up,weekday,10.25
494,6,2,down,weekday,13.85736842
495,6,2,up,weekday,9.34
496,6,3,down,weekday,12.49294118
497,6,3,up,weekday,0.725
498,6,4,down,weekday,16.16086957
499,6,4,up,weekday,9.5
500,6,5,down,weekday,14.44777778
501,6,5,up,weekday,25.07
502,6,6,down,weekday,14.2208867
503,6,6,up,weekday,38.51806452
504,6,7,down,weekday,13.49898785
505,6,7,up,weekday,70.99287671
506,6,8,down,weekday,11.53106452
507,6,8,up,weekday,59.75162791
508,6,9,down,weekday,10.98630225
509,6,9,up,weekday,70.92916667
510,6,10,down,weekday,11.6958125
511,6,10,up,weekday,77.38109589
512,6,11,down,weekday,10.91721805
513,6,11,up,weekday,71.81855263
514,6,12,down,weekday,10.28398496
515,6,12,up,weekday,76.69696429
516,6,13,down,weekday,10.28178988
517,6,13,up,weekday,90.40340909
518,6,14,down,weekday,10.73014085
519,6,14,up,weekday,78.14044444
520,6,15,down,weekday,9.753493151
521,6,15,up,weekday,93.01814286
522,6,16,down,weekday,10.07396774
523,6,16,up,weekday,59.93780822
524,6,17,down,weekday,10.21281046
525,6,17,up,weekday,73.70109091
526,6,18,down,weekday,10.31134286
527,6,18,up,weekday,60.66258065
528,6,19,down,weekday,12.14096096
529,6,19,up,weekday,66.19464286
530,6,20,down,weekday,12.32697248
531,6,20,up,weekday,40.463125
532,6,21,down,weekday,14.73540541
533,6,21,up,weekday,37.91666667
534,6,22,down,weekday,13.96805556
535,6,22,up,weekday,22.472
536,6,23,down,weekday,13.28316456
537,6,23,up,weekday,25.69583333
538,5,0,down,weekday,15.17296296
539,5,0,up,weekday,19.2875
540,5,1,down,weekday,16.23422222
541,5,1,up,weekday,10.44
542,5,2,up,weekday,18.92666667
543,5,2,down,weekday,14.48142857
544,5,3,down,weekday,18.31384615
545,5,3,up,weekday,10.37
546,5,4,down,weekday,14.34714286
547,5,4,up,weekday,4.89
548,5,5,down,weekday,18.10266667
549,5,5,up,weekday,14.07
550,5,6,down,weekday,27.56820513
551,5,6,up,weekday,12.27466667
552,5,7,down,weekday,49.36166667
553,5,7,up,weekday,11.04069767
554,5,8,down,weekday,46.58642857
555,5,8,up,weekday,15.21020408
556,5,9,down,weekday,52.18089744
557,5,9,up,weekday,11.32155844
558,5,10,down,weekday,46.76795652
559,5,10,up,weekday,12.52386667
560,5,11,down,weekday,65.93203125
561,5,11,up,weekday,12.883375
