,floor,hour,direction,avgWait_weekday
0,1,0,down,8.522531645569622
1,1,0,up,8.601529411764705
2,1,1,down,7.76588888888889
3,1,1,up,8.178059701492538
4,1,2,down,8.751071428571429
5,1,2,up,9.678790322580646
6,1,3,down,6.26425
7,1,3,up,6.5162921348314615
8,1,4,down,6.071142857142857
9,1,4,up,9.917216494845361
10,1,5,down,10.274841269841271
11,1,5,up,9.1604
12,1,6,down,14.406947791164658
13,1,6,up,14.200909090909091
14,1,7,down,23.11881818181818
15,1,7,up,13.960093603744152
16,1,8,down,19.212064777327935
17,1,8,up,17.42368811881188
18,1,9,down,16.595333333333333
19,1,9,up,16.46334963325183
20,1,10,down,18.327467811158797
21,1,10,up,16.038100558659217
22,1,11,down,14.633601895734598
23,1,11,up,15.873176795580108
24,1,12,down,18.766956521739132
25,1,12,up,15.111670822942642
26,1,13,down,19.698284518828455
27,1,13,up,13.592468827930174
28,1,14,down,15.00331914893617
29,1,14,up,14.77317365269461
30,1,15,down,13.29358024691358
31,1,15,up,16.95869688385269
32,1,16,down,18.178529411764707
33,1,16,up,16.473876739562627
34,1,17,down,17.560905660377355
35,1,17,up,15.059600725952814
36,1,18,down,21.983739495798314
37,1,18,up,16.447701974865353
38,1,19,down,20.43758474576271
39,1,19,up,15.602479740680712
40,1,20,down,14.566176470588236
41,1,20,up,12.941705565529624
42,1,21,down,12.626404494382022
43,1,21,up,11.999960396039603
44,1,22,down,12.221623931623933
45,1,22,up,9.087728613569322
46,1,23,down,11.465614035087718
47,1,23,up,9.107789855072463
48,2,0,down,12.898000000000001
49,2,0,up,20.509999999999998
50,2,1,down,8.938571428571429
51,2,1,up,11.21
52,2,2,down,8.043333333333333
53,2,2,up,8.16
54,2,3,down,7.573
55,2,3,up,15.76
56,2,4,up,11.615
57,2,4,down,14.953999999999999
58,2,5,up,1.02
59,2,5,down,7.636666666666667
60,2,6,down,10.19
61,2,6,up,10.57
62,2,7,down,24.389090909090907
63,2,7,up,11.976363636363637
64,2,8,down,20.499374999999997
65,2,8,up,11.959673913043478
66,2,9,down,18.432262773722627
67,2,9,up,11.934655172413791
68,2,10,down,16.37954128440367
69,2,10,up,11.925272727272729
70,2,11,down,12.439532710280373
71,2,11,up,12.325
72,2,12,down,15.956785714285713
73,2,12,up,10.518983050847456
74,2,13,down,19.809255319148935
75,2,13,up,14.819528301886791
76,2,14,down,14.95176470588235
77,2,14,up,10.529770114942528
78,2,15,down,13.841875
79,2,15,up,12.733368421052633
80,2,16,down,14.285206611570247
81,2,16,up,11.042547169811323
82,2,17,down,16.47047619047619
83,2,17,up,9.862352941176471
84,2,18,down,17.969791666666666
85,2,18,up,12.442272727272728
86,2,19,up,11.991538461538461
87,2,19,down,22.437187500000004
88,2,20,down,20.92
89,2,20,up,14.829999999999998
90,2,21,down,9.117692307692307
91,2,21,up,13.209999999999999
92,2,22,down,19.346666666666668
93,2,22,up,11.82
94,2,23,down,16.57
95,2,23,up,14.845
96,3,0,down,14.06173076923077
97,3,0,up,16.16
98,3,1,down,10.682105263157895
99,3,1,up,11.242368421052632
100,3,2,down,6.439459459459459
101,3,2,up,10.760000000000002
102,3,3,down,7.359696969696969
103,3,3,up,9.624642857142858
104,3,4,down,7.805882352941175
105,3,4,up,9.66090909090909
106,3,5,down,5.7913953488372085
107,3,5,up,12.924230769230771
108,3,6,down,17.73811320754717
109,3,6,up,12.80103448275862
110,3,7,down,28.721309523809527
111,3,7,up,10.180389610389613
112,3,8,down,24.31434782608696
113,3,8,up,14.111926605504589
114,3,9,down,25.98494791666667
115,3,9,up,12.006706586826347
116,3,10,down,21.560983606557375
117,3,10,up,14.78801204819277
118,3,11,down,15.490000000000002
119,3,11,up,13.624545454545457
120,3,12,down,17.50336898395722
121,3,12,up,12.859681528662419
122,3,13,down,22.163863636363637
123,3,13,up,14.661739130434782
124,3,14,down,18.503906976744187
125,3,14,up,11.999951219512194
126,3,15,down,18.87324200913242
127,3,15,up,11.394795321637426
128,3,16,down,19.429209486166005
129,3,16,up,12.716983471074379
130,3,17,down,24.114173553719006
131,3,17,up,13.061458333333333
132,3,18,down,24.375602409638557
133,3,18,up,11.81348623853211
134,3,19,down,20.880695652173912
135,3,19,up,14.55126213592233
136,3,20,down,21.415444444444447
137,3,20,up,14.02809523809524
138,3,21,down,20.958606557377045
139,3,21,up,16.440898876404493
140,3,22,down,15.402545454545452
141,3,22,up,14.34159574468085
142,3,23,down,12.573647058823529
143,3,23,up,14.873421052631578
144,4,0,down,14.354081632653061
145,4,0,up,14.027777777777779
146,4,1,down,9.992500000000001
147,4,1,up,9.751538461538463
148,4,2,down,10.950000000000001
149,4,2,up,13.662368421052633
150,4,3,down,8.360000000000001
151,4,3,up,11.534736842105263
152,4,4,down,9.519836065573768
153,4,4,up,10.787037037037036
154,4,5,down,13.832777777777778
155,4,5,up,15.916956521739133
156,4,6,down,14.9875
157,4,6,up,8.94848484848485
158,4,7,down,23.33822695035461
159,4,7,up,11.296398104265403
160,4,8,down,32.551893203883495
161,4,8,up,12.934827586206898
162,4,9,down,30.662634730538922
163,4,9,up,13.027461928934011
164,4,10,down,30.516433566433562
165,4,10,up,13.524046242774565
166,4,11,down,31.622879581151828
167,4,11,up,12.311846153846153
168,4,12,down,25.6519512195122
169,4,12,up,11.60085308056872
170,4,13,down,31.453478260869566
171,4,13,up,14.182900432900434
172,4,14,down,26.307566137566138
173,4,14,up,12.045909090909092
174,4,15,down,29.79538043478261
175,4,15,up,13.057853658536587
176,4,16,down,21.36423076923077
177,4,16,up,12.6363179916318
178,4,17,down,24.33780487804878
179,4,17,up,11.598042328042329
180,4,18,down,27.231709844559585
181,4,18,up,13.566220095693778
182,4,19,down,29.70776470588235
183,4,19,up,13.086827586206898
184,4,20,down,23.31664864864865
185,4,20,up,16.24910891089109
186,4,21,down,21.35134020618556
187,4,21,up,18.96135922330097
188,4,22,down,18.405391304347827
189,4,22,up,16.47425925925926
190,4,23,down,17.71809523809524
191,4,23,up,15.98375
192,5,0,down,15.535113636363638
193,5,0,up,12.321739130434784
194,5,1,down,17.2952
195,5,1,up,13.943928571428572
196,5,2,down,10.915641025641026
197,5,2,up,18.516666666666666
198,5,3,down,13.990434782608697
199,5,3,up,13.331999999999999
200,5,4,down,8.38704918032787
201,5,4,up,13.913333333333334
202,5,5,down,11.203783783783784
203,5,5,up,9.331500000000002
204,5,6,down,16.61376146788991
205,5,6,up,10.476944444444445
206,5,7,down,26.047295081967214
207,5,7,up,9.320928961748635
208,5,8,down,30.426875000000003
209,5,8,up,10.728353909465019
210,5,9,down,37.13372822299652
211,5,9,up,9.726996336996338
212,5,10,down,40.38356363636363
213,5,10,up,9.541867704280156
214,5,11,down,36.638058510638295
215,5,11,up,12.093458904109589
216,5,12,down,40.67342175066313
217,5,12,up,7.816215277777778
218,5,13,down,37.685747508305646
219,5,13,up,11.17089552238806
220,5,14,down,41.454692307692305
221,5,14,up,10.107953321364453
222,5,15,down,31.745966850828733
223,5,15,up,7.780173913043479
224,5,16,down,27.879599999999996
225,5,16,up,7.280104821802935
226,5,17,down,29.011078167115905
227,5,17,up,8.459999999999999
228,5,18,down,30.64628664495114
229,5,18,up,9.011666666666667
230,5,19,down,29.479052132701423
231,5,19,up,10.230454545454544
232,5,20,down,28.648393574297188
233,5,20,up,12.22061403508772
234,5,21,down,24.02577922077922
235,5,21,up,17.58058823529412
236,5,22,down,21.822280701754384
237,5,22,up,10.5525
238,5,23,down,18.384680851063827
239,5,23,up,23.388275862068966
240,6,0,down,10.891555555555556
241,6,0,up,12.588181818181821
242,6,1,down,13.72272727272727
243,6,1,up,11.2425
244,6,2,down,9.268461538461539
245,6,2,up,0.815
246,6,3,down,6.446363636363636
247,6,3,up,15.866666666666665
248,6,4,down,11.702307692307691
249,6,5,down,11.25
250,6,5,up,18.471111111111114
251,6,6,down,17.202222222222222
252,6,6,up,24.53909090909091
253,6,7,down,16.716706586826344
254,6,7,up,44.41767857142857
255,6,8,down,13.183413461538462
256,6,8,up,67.8689075630252
257,6,9,down,15.206747572815532
258,6,9,up,62.928749999999994
259,6,10,down,12.1518779342723
260,6,10,up,62.55053097345134
261,6,11,down,10.992
262,6,11,up,73.20663366336633
263,6,12,down,11.79101167315175
264,6,12,up,74.15885714285714
265,6,13,down,13.999836734693877
266,6,13,up,79.87467391304347
267,6,14,down,13.474663677130046
268,6,14,up,62.27416666666666
269,6,15,down,11.368440366972475
270,6,15,up,53.53022900763358
271,6,16,down,11.597744107744107
272,6,16,up,53.108521126760564
273,6,17,down,11.161204013377926
274,6,17,up,47.33
275,6,18,down,13.411309090909091
276,6,18,up,44.21986486486486
277,6,19,down,16.75185185185185
278,6,19,up,43.63554347826087
279,6,20,down,16.11854748603352
280,6,20,up,40.53084507042254
281,6,21,down,16.647142857142857
282,6,21,up,23.675283018867923
283,6,22,down,17.117428571428572
284,6,22,up,31.521063829787234
285,6,23,down,14.032653061224488
286,6,23,up,16.378947368421052
287,7,0,down,10.336530612244898
288,7,0,up,15.82
289,7,1,down,8.863846153846152
290,7,1,up,23.03
291,7,2,down,8.126363636363637
292,7,2,up,1.33
293,7,3,down,8.556923076923077
294,7,3,up,1.2466666666666668
295,7,4,down,6.758571428571429
296,7,5,down,14.298181818181819
297,7,5,up,16.006666666666664
298,7,6,down,15.625499999999999
299,7,6,up,27.453999999999997
300,7,7,down,16.516153846153845
301,7,7,up,50.371249999999996
302,7,8,down,13.261381215469614
303,7,8,up,49.23146341463414
304,7,9,down,11.851822429906544
305,7,9,up,65.07985714285715
306,7,10,down,11.974300000000001
307,7,10,up,40.46879518072289
308,7,11,down,11.972674897119342
309,7,11,up,56.94516853932584
310,7,12,down,14.063591836734693
311,7,12,up,53.98990566037736
312,7,13,down,13.068949771689498
313,7,13,up,45.51855421686747
314,7,14,down,12.10451923076923
315,7,14,up,36.20314285714286
316,7,15,down,10.729066666666666
317,7,15,up,48.519065420560736
318,7,16,down,11.419929328621908
319,7,16,up,38.86678260869566
320,7,17,down,13.133389261744966
321,7,17,up,44.870131578947365
322,7,18,down,13.987671755725193
323,7,18,up,39.12875
324,7,19,down,16.48743842364532
325,7,19,up,28.943582089552244
326,7,20,down,16.0294623655914
327,7,20,up,30.611538461538462
328,7,21,down,16.86014705882353
329,7,21,up,31.60282051282051
330,7,22,down,17.273709677419355
331,7,22,up,26.040344827586207
332,7,23,down,17.161923076923078
333,7,23,up,17.80181818181818
334,8,0,down,14.113846153846156
335,8,0,up,5.4775
336,8,1,down,14.156129032258066
337,8,1,up,15.83
338,8,2,down,17.20875
339,8,2,up,1.36
340,8,3,down,12.47
341,8,4,down,14.325999999999999
342,8,4,up,15.4775
343,8,5,down,14.835500000000001
344,8,5,up,13.104999999999999
345,8,6,down,21.032037037037032
346,8,6,up,30.7125
347,8,7,down,17.555841584158415
348,8,7,up,41.305757575757575
349,8,8,down,14.250585365853658
350,8,8,up,41.56173076923077
351,8,9,down,15.424029850746267
352,8,9,up,48.210319148936165
353,8,10,down,12.024511627906977
354,8,10,up,41.10978494623656
355,8,11,down,10.886547085201792
356,8,11,up,41.04173076923077
357,8,12,down,11.673800904977375
358,8,12,up,42.27340425531915
359,8,13,down,13.10658415841584
360,8,13,up,42.13247619047619
361,8,14,down,13.5726
362,8,14,up,29.18345323741007
363,8,15,down,11.47208530805687
364,8,15,up,32.8553488372093
365,8,16,down,11.573585657370518
366,8,16,up,29.876324786324783
367,8,17,down,11.161345454545454
368,8,17,up,40.096105263157895
369,8,18,down,12.588136882129277
370,8,18,up,38.255833333333335
371,8,19,down,15.159475982532753
372,8,19,up,35.76339285714286
373,8,20,down,16.751162790697673
374,8,20,up,36.19863636363637
375,8,21,down,16.044333333333334
376,8,21,up,33.36217391304348
377,8,22,down,16.178961038961038
378,8,22,up,15.917692307692306
379,8,23,down,13.870789473684212
380,8,23,up,34.699999999999996
381,9,0,down,17.742028985507247
382,9,0,up,7.457692307692308
383,9,1,down,11.200454545454546
384,9,1,up,10.464
385,9,2,down,10.258000000000001
386,9,2,up,9.975000000000001
387,9,3,down,11.227777777777778
388,9,3,up,1.155
389,9,4,down,14.75
390,9,4,up,1.8700000000000003
391,9,5,down,14.26086956521739
392,9,5,up,12.891428571428568
393,9,6,down,17.582891566265058
394,9,6,up,32.800000000000004
395,9,7,down,18.407990196078433
396,9,7,up,30.29894736842105
397,9,8,down,14.837312775330394
398,9,8,up,33.46756756756756
399,9,9,down,17.337593360995854
400,9,9,up,31.858493150684932
401,9,10,down,14.062387387387389
402,9,10,up,35.64327586206896
403,9,11,down,14.470717131474103
404,9,11,up,29.555000000000003
405,9,12,down,15.270800000000001
406,9,12,up,36.76773333333333
407,9,13,down,12.822240663900415
408,9,13,up,36.34988372093024
409,9,14,down,12.685540540540538
410,9,14,up,25.70384
411,9,15,down,13.631893004115227
412,9,15,up,24.324545454545454
