,floor,hour,direction,week,avgWait
179,4,17,up,weekday,11.59804233
180,4,18,down,weekday,27.23170984
181,4,18,up,weekday,13.5662201
182,4,19,down,weekday,29.70776471
183,4,19,up,weekday,13.08682759
184,4,20,down,weekday,23.31664865
185,4,20,up,weekday,16.24910891
186,4,21,down,weekday,21.35134021
187,4,21,up,weekday,18.96135922
188,4,22,down,weekday,18.4053913
189,4,22,up,weekday,16.47425926
190,4,23,down,weekday,17.71809524
191,4,23,up,weekday,15.98375
192,5,0,down,weekday,15.53511364
193,5,0,up,weekday,12.32173913
194,5,1,down,weekday,17.2952
195,5,1,up,weekday,13.94392857
196,5,2,down,weekday,10.91564103
197,5,2,up,weekday,18.51666667
198,5,3,down,weekday,13.99043478
199,5,3,up,weekday,13.332
200,5,4,down,weekday,8.38704918
201,5,4,up,weekday,13.91333333
202,5,5,down,weekday,11.20378378
203,5,5,up,weekday,9.3315
204,5,6,down,weekday,16.61376147
205,5,6,up,weekday,10.47694444
206,5,7,down,weekday,26.04729508
207,5,7,up,weekday,9.320928962
208,5,8,down,weekday,30.426875
209,5,8,up,weekday,10.72835391
210,5,9,down,weekday,37.13372822
211,5,9,up,weekday,9.726996337
212,5,10,down,weekday,40.38356364
213,5,10,up,weekday,9.541867704
214,5,11,down,weekday,36.63805851
215,5,11,up,weekday,12.0934589
216,5,12,down,weekday,40.67342175
217,5,12,up,weekday,7.816215278
218,5,13,down,weekday,37.68574751
219,5,13,up,weekday,11.17089552
220,5,14,down,weekday,41.45469231
221,5,14,up,weekday,10.10795332
222,5,15,down,weekday,31.74596685
223,5,15,up,weekday,7.780173913
224,5,16,down,weekday,27.8796
225,5,16,up,weekday,7.280104822
226,5,17,down,weekday,29.01107817
227,5,17,up,weekday,8.46
228,5,18,down,weekday,30.64628664
229,5,18,up,weekday,9.011666667
230,5,19,down,weekday,29.47905213
231,5,19,up,weekday,10.23045455
232,5,20,down,weekday,28.64839357
233,5,20,up,weekday,12.22061404
234,5,21,down,weekday,24.02577922
235,5,21,up,weekday,17.58058824
236,5,22,down,weekday,21.8222807
237,5,22,up,weekday,10.5525
238,5,23,down,weekday,18.38468085
239,5,23,up,weekday,23.38827586
240,6,0,down,weekday,10.89155556
241,6,0,up,weekday,12.58818182
242,6,1,down,weekday,13.72272727
243,6,1,up,weekday,11.2425
244,6,2,down,weekday,9.268461538
245,6,2,up,weekday,0.815
246,6,3,down,weekday,6.446363636
247,6,3,up,weekday,15.86666667
248,6,4,down,weekday,11.70230769
249,6,5,down,weekday,11.25
250,6,5,up,weekday,18.47111111
251,6,6,down,weekday,17.20222222
252,6,6,up,weekday,24.53909091
253,6,7,down,weekday,16.71670659
254,6,7,up,weekday,44.41767857
255,6,8,down,weekday,13.18341346
256,6,8,up,weekday,67.86890756
257,6,9,down,weekday,15.20674757
258,6,9,up,weekday,62.92875
259,6,10,down,weekday,12.15187793
260,6,10,up,weekday,62.55053097
261,6,11,down,weekday,10.992
262,6,11,up,weekday,73.20663366
263,6,12,down,weekday,11.79101167
264,6,12,up,weekday,74.15885714
265,6,13,down,weekday,13.99983673
266,6,13,up,weekday,79.87467391
267,6,14,down,weekday,13.47466368
268,6,14,up,weekday,62.27416667
269,6,15,down,weekday,11.36844037
270,6,15,up,weekday,53.53022901
271,6,16,down,weekday,11.59774411
272,6,16,up,weekday,53.10852113
273,6,17,down,weekday,11.16120401
274,6,17,up,weekday,47.33
275,6,18,down,weekday,13.41130909
276,6,18,up,weekday,44.21986486
277,6,19,down,weekday,16.75185185
