"","hour","floor","direction","week","count"
"1132","3","12","down","weekend",9
"1133","4","12","down","weekend",6
"1134","5","12","down","weekend",10
"1135","6","12","down","weekend",42
"1136","7","12","down","weekend",49
"1137","8","12","down","weekend",90
"1138","9","12","down","weekend",62
"1139","10","12","down","weekend",86
"1140","11","12","down","weekend",110
"1141","12","12","down","weekend",114
"1142","13","12","down","weekend",94
"1143","14","12","down","weekend",89
"1144","15","12","down","weekend",50
"1145","16","12","down","weekend",68
"1146","17","12","down","weekend",134
"1147","18","12","down","weekend",107
"1148","19","12","down","weekend",71
"1149","20","12","down","weekend",57
"1150","21","12","down","weekend",46
"1151","22","12","down","weekend",31
"1152","23","12","down","weekend",13
"1153","0","13","down","weekend",18
"1154","1","13","down","weekend",10
"1155","2","13","down","weekend",8
"1156","3","13","down","weekend",4
"1157","4","13","down","weekend",3
"1158","5","13","down","weekend",14
"1159","6","13","down","weekend",35
"1160","7","13","down","weekend",51
"1161","8","13","down","weekend",65
"1162","9","13","down","weekend",96
"1163","10","13","down","weekend",103
"1164","11","13","down","weekend",90
"1165","12","13","down","weekend",122
"1166","13","13","down","weekend",89
"1167","14","13","down","weekend",81
"1168","15","13","down","weekend",91
"1169","16","13","down","weekend",84
"1170","17","13","down","weekend",137
"1171","18","13","down","weekend",100
"1172","19","13","down","weekend",71
"1173","20","13","down","weekend",37
"1174","21","13","down","weekend",39
"1175","22","13","down","weekend",17
"1176","23","13","down","weekend",15
"1177","0","14","down","weekend",10
"1178","1","14","down","weekend",10
"1179","2","14","down","weekend",1
"1180","3","14","down","weekend",5
"1181","4","14","down","weekend",2
"1182","5","14","down","weekend",3
"1183","6","14","down","weekend",29
"1184","7","14","down","weekend",57
"1185","8","14","down","weekend",82
"1186","9","14","down","weekend",91
"1187","10","14","down","weekend",70
"1188","11","14","down","weekend",96
"1189","12","14","down","weekend",95
"1190","13","14","down","weekend",87
"1191","14","14","down","weekend",81
"1192","15","14","down","weekend",69
"1193","16","14","down","weekend",88
"1194","17","14","down","weekend",101
"1195","18","14","down","weekend",100
"1196","19","14","down","weekend",69
"1197","20","14","down","weekend",58
"1198","21","14","down","weekend",30
"1199","22","14","down","weekend",18
"1200","23","14","down","weekend",11
"1201","0","15","down","weekend",2
"1202","1","15","down","weekend",2
"1203","2","15","down","weekend",5
"1204","3","15","down","weekend",2
"1205","4","15","down","weekend",1
"1206","5","15","down","weekend",4
"1207","6","15","down","weekend",13
"1208","7","15","down","weekend",16
"1209","8","15","down","weekend",52
"1210","9","15","down","weekend",39
"1211","10","15","down","weekend",31
"1212","11","15","down","weekend",56
"1213","12","15","down","weekend",35
"1214","13","15","down","weekend",42
"1215","14","15","down","weekend",41
"1216","15","15","down","weekend",31
"1217","16","15","down","weekend",35
"1218","17","15","down","weekend",40
"1219","18","15","down","weekend",38
"1220","19","15","down","weekend",30
"1221","20","15","down","weekend",22
"1222","21","15","down","weekend",28
"1223","22","15","down","weekend",7
"1224","23","15","down","weekend",5
"1225","0","B1","down","weekend",2
"1226","1","B1","down","weekend",0
"1227","2","B1","down","weekend",1
"1228","3","B1","down","weekend",0
"1229","4","B1","down","weekend",0
"1230","5","B1","down","weekend",0
"1231","6","B1","down","weekend",14
"1232","7","B1","down","weekend",30
"1233","8","B1","down","weekend",25
"1234","9","B1","down","weekend",43
"1235","10","B1","down","weekend",43
"1236","11","B1","down","weekend",24
"1237","12","B1","down","weekend",30
"1238","13","B1","down","weekend",40
"1239","14","B1","down","weekend",28
"1240","15","B1","down","weekend",46
"1241","16","B1","down","weekend",44
"1242","17","B1","down","weekend",33
"1243","18","B1","down","weekend",38
"1244","19","B1","down","weekend",24
"1245","20","B1","down","weekend",10
"1246","21","B1","down","weekend",5
"1247","22","B1","down","weekend",5
"1248","23","B1","down","weekend",6
"1249","0","B3","down","weekend",0
"1250","1","B3","down","weekend",1
"1251","2","B3","down","weekend",1
"1252","3","B3","down","weekend",1
"1253","4","B3","down","weekend",0
"1254","5","B3","down","weekend",1
"1255","6","B3","down","weekend",2
"1256","7","B3","down","weekend",7
"1257","8","B3","down","weekend",8
"1258","9","B3","down","weekend",3
"1259","10","B3","down","weekend",2
"1260","11","B3","down","weekend",8
"1261","12","B3","down","weekend",6
"1262","13","B3","down","weekend",2
"1263","14","B3","down","weekend",1
"1264","15","B3","down","weekend",2
"1265","16","B3","down","weekend",0
"1266","17","B3","down","weekend",0
"1267","18","B3","down","weekend",1
"1268","19","B3","down","weekend",0
"1269","20","B3","down","weekend",0
"1270","21","B3","down","weekend",0
"1271","22","B3","down","weekend",0
"1272","23","B3","down","weekend",0
"1273","0","B4","down","weekend",0
"1274","1","B4","down","weekend",0
"1275","2","B4","down","weekend",0
"1276","3","B4","down","weekend",0
"1277","4","B4","down","weekend",0
"1278","5","B4","down","weekend",0
"1279","6","B4","down","weekend",0
"1280","7","B4","down","weekend",0
"1281","8","B4","down","weekend",0
"1282","9","B4","down","weekend",0
"1283","10","B4","down","weekend",0
"1284","11","B4","down","weekend",0
"1285","12","B4","down","weekend",0
"1286","13","B4","down","weekend",0
"1287","14","B4","down","weekend",0
"1288","15","B4","down","weekend",0
"1289","16","B4","down","weekend",0
"1290","17","B4","down","weekend",0
"1291","18","B4","down","weekend",0
"1292","19","B4","down","weekend",0
"1293","20","B4","down","weekend",0
"1294","21","B4","down","weekend",0
"1295","22","B4","down","weekend",0
"1296","23","B4","down","weekend",0
"1297","0","01","up","weekend",23
"1298","1","01","up","weekend",19
"1299","2","01","up","weekend",14
"1300","3","01","up","weekend",21
"1301","4","01","up","weekend",20
"1302","5","01","up","weekend",21
"1303","6","01","up","weekend",86
"1304","7","01","up","weekend",176
"1305","8","01","up","weekend",145
"1306","9","01","up","weekend",193
"1307","10","01","up","weekend",207
"1308","11","01","up","weekend",196
"1309","12","01","up","weekend",219
"1310","13","01","up","weekend",188
"1311","14","01","up","weekend",229
"1312","15","01","up","weekend",200
"1313","16","01","up","weekend",173
"1314","17","01","up","weekend",184
"1315","18","01","up","weekend",180
"1316","19","01","up","weekend",157
"1317","20","01","up","weekend",139
"1318","21","01","up","weekend",88
"1319","22","01","up","weekend",65
"1320","23","01","up","weekend",66
"1321","0","02","up","weekend",0
"1322","1","02","up","weekend",0
"1323","2","02","up","weekend",0
"1324","3","02","up","weekend",0
"1325","4","02","up","weekend",0
"1326","5","02","up","weekend",0
"1327","6","02","up","weekend",0
"1328","7","02","up","weekend",8
"1329","8","02","up","weekend",3
"1330","9","02","up","weekend",8
"1331","10","02","up","weekend",3
"1332","11","02","up","weekend",4
"1333","12","02","up","weekend",0
"1334","13","02","up","weekend",0
"1335","14","02","up","weekend",4
"1336","15","02","up","weekend",2
"1337","16","02","up","weekend",3
"1338","17","02","up","weekend",4
"1339","18","02","up","weekend",0
"1340","19","02","up","weekend",1
"1341","20","02","up","weekend",0
"1342","21","02","up","weekend",1
"1343","22","02","up","weekend",0
"1344","23","02","up","weekend",1
"1345","0","03","up","weekend",3
"1346","1","03","up","weekend",5
"1347","2","03","up","weekend",7
"1348","3","03","up","weekend",8
"1349","4","03","up","weekend",6
"1350","5","03","up","weekend",3
"1351","6","03","up","weekend",5
"1352","7","03","up","weekend",36
"1353","8","03","up","weekend",50
"1354","9","03","up","weekend",40
"1355","10","03","up","weekend",38
"1356","11","03","up","weekend",48
"1357","12","03","up","weekend",77
"1358","13","03","up","weekend",42
"1359","14","03","up","weekend",34
"1360","15","03","up","weekend",22
"1361","16","03","up","weekend",29
"1362","17","03","up","weekend",54
"1363","18","03","up","weekend",36
"1364","19","03","up","weekend",31
"1365","20","03","up","weekend",20
"1366","21","03","up","weekend",41
"1367","22","03","up","weekend",29
"1368","23","03","up","weekend",3
"1369","0","04","up","weekend",8
"1370","1","04","up","weekend",12
"1371","2","04","up","weekend",7
"1372","3","04","up","weekend",7
"1373","4","04","up","weekend",6
"1374","5","04","up","weekend",6
"1375","6","04","up","weekend",6
"1376","7","04","up","weekend",32
"1377","8","04","up","weekend",30
"1378","9","04","up","weekend",38
"1379","10","04","up","weekend",53
"1380","11","04","up","weekend",50
"1381","12","04","up","weekend",43
"1382","13","04","up","weekend",28
"1383","14","04","up","weekend",40
"1384","15","04","up","weekend",24
"1385","16","04","up","weekend",23
"1386","17","04","up","weekend",22
"1387","18","04","up","weekend",8
"1388","19","04","up","weekend",16
"1389","20","04","up","weekend",9
"1390","21","04","up","weekend",8
"1391","22","04","up","weekend",5
"1392","23","04","up","weekend",4
"1393","0","05","up","weekend",6
"1394","1","05","up","weekend",2
"1395","2","05","up","weekend",5
"1396","3","05","up","weekend",0
"1397","4","05","up","weekend",0
"1398","5","05","up","weekend",4
"1399","6","05","up","weekend",3
"1400","7","05","up","weekend",12
"1401","8","05","up","weekend",34
"1402","9","05","up","weekend",18
"1403","10","05","up","weekend",28
"1404","11","05","up","weekend",17
"1405","12","05","up","weekend",18
"1406","13","05","up","weekend",21
"1407","14","05","up","weekend",15
"1408","15","05","up","weekend",7
"1409","16","05","up","weekend",6
"1410","17","05","up","weekend",11
"1411","18","05","up","weekend",5
"1412","19","05","up","weekend",13
"1413","20","05","up","weekend",5
"1414","21","05","up","weekend",3
"1415","22","05","up","weekend",4
"1416","23","05","up","weekend",2
"1417","0","06","up","weekend",3
"1418","1","06","up","weekend",2
"1419","2","06","up","weekend",1
"1420","3","06","up","weekend",1
"1421","4","06","up","weekend",0
"1422","5","06","up","weekend",0
"1423","6","06","up","weekend",8
"1424","7","06","up","weekend",26
"1425","8","06","up","weekend",13
"1426","9","06","up","weekend",8
"1427","10","06","up","weekend",14
"1428","11","06","up","weekend",21
"1429","12","06","up","weekend",9
"1430","13","06","up","weekend",18
"1431","14","06","up","weekend",26
"1432","15","06","up","weekend",14
"1433","16","06","up","weekend",26
"1434","17","06","up","weekend",11
"1435","18","06","up","weekend",16
"1436","19","06","up","weekend",5
"1437","20","06","up","weekend",5
"1438","21","06","up","weekend",6
"1439","22","06","up","weekend",5
"1440","23","06","up","weekend",9
"1441","0","07","up","weekend",1
"1442","1","07","up","weekend",3
"1443","2","07","up","weekend",1
"1444","3","07","up","weekend",0
"1445","4","07","up","weekend",1
"1446","5","07","up","weekend",2
"1447","6","07","up","weekend",3
"1448","7","07","up","weekend",7
"1449","8","07","up","weekend",13
"1450","9","07","up","weekend",19
"1451","10","07","up","weekend",21
"1452","11","07","up","weekend",10
"1453","12","07","up","weekend",23
"1454","13","07","up","weekend",28
"1455","14","07","up","weekend",21
"1456","15","07","up","weekend",16
"1457","16","07","up","weekend",12
"1458","17","07","up","weekend",16
"1459","18","07","up","weekend",12
"1460","19","07","up","weekend",8
"1461","20","07","up","weekend",8
"1462","21","07","up","weekend",9
"1463","22","07","up","weekend",4
"1464","23","07","up","weekend",4
"1465","0","08","up","weekend",2
"1466","1","08","up","weekend",0
"1467","2","08","up","weekend",1
"1468","3","08","up","weekend",1
"1469","4","08","up","weekend",0
"1470","5","08","up","weekend",1
"1471","6","08","up","weekend",6
"1472","7","08","up","weekend",7
"1473","8","08","up","weekend",13
"1474","9","08","up","weekend",6
"1475","10","08","up","weekend",14
"1476","11","08","up","weekend",19
"1477","12","08","up","weekend",5
"1478","13","08","up","weekend",7
"1479","14","08","up","weekend",8
"1480","15","08","up","weekend",11
"1481","16","08","up","weekend",10
"1482","17","08","up","weekend",12
"1483","18","08","up","weekend",9
"1484","19","08","up","weekend",8
"1485","20","08","up","weekend",4
"1486","21","08","up","weekend",5
"1487","22","08","up","weekend",0
"1488","23","08","up","weekend",1
"1489","0","09","up","weekend",2
"1490","1","09","up","weekend",0
"1491","2","09","up","weekend",2
"1492","3","09","up","weekend",0
"1493","4","09","up","weekend",0
"1494","5","09","up","weekend",0
"1495","6","09","up","weekend",1
"1496","7","09","up","weekend",13
"1497","8","09","up","weekend",12
"1498","9","09","up","weekend",8
"1499","10","09","up","weekend",11
"1500","11","09","up","weekend",14
"1501","12","09","up","weekend",9
"1502","13","09","up","weekend",12
"1503","14","09","up","weekend",10
"1504","15","09","up","weekend",9
"1505","16","09","up","weekend",4
"1506","17","09","up","weekend",27
"1507","18","09","up","weekend",11
"1508","19","09","up","weekend",4
"1509","20","09","up","weekend",6
"1510","21","09","up","weekend",4
"1511","22","09","up","weekend",6
"1512","23","09","up","weekend",0
"1513","0","10","up","weekend",2
"1514","1","10","up","weekend",0
"1515","2","10","up","weekend",0
"1516","3","10","up","weekend",0
"1517","4","10","up","weekend",0
"1518","5","10","up","weekend",0
"1519","6","10","up","weekend",0
"1520","7","10","up","weekend",0
"1521","8","10","up","weekend",1
"1522","9","10","up","weekend",1
"1523","10","10","up","weekend",0
"1524","11","10","up","weekend",0
"1525","12","10","up","weekend",5
"1526","13","10","up","weekend",2
"1527","14","10","up","weekend",1
"1528","15","10","up","weekend",0
"1529","16","10","up","weekend",0
"1530","17","10","up","weekend",3
"1531","18","10","up","weekend",2
"1532","19","10","up","weekend",0
"1533","20","10","up","weekend",0
"1534","21","10","up","weekend",0
"1535","22","10","up","weekend",0
"1536","23","10","up","weekend",0
"1537","0","11","up","weekend",2
"1538","1","11","up","weekend",0
"1539","2","11","up","weekend",1
"1540","3","11","up","weekend",0
"1541","4","11","up","weekend",0
"1542","5","11","up","weekend",0
"1543","6","11","up","weekend",2
"1544","7","11","up","weekend",7
"1545","8","11","up","weekend",15
"1546","9","11","up","weekend",8
"1547","10","11","up","weekend",12
"1548","11","11","up","weekend",13
"1549","12","11","up","weekend",6
"1550","13","11","up","weekend",22
"1551","14","11","up","weekend",11
"1552","15","11","up","weekend",12
"1553","16","11","up","weekend",4
"1554","17","11","up","weekend",10
"1555","18","11","up","weekend",16
"1556","19","11","up","weekend",7
"1557","20","11","up","weekend",7
"1558","21","11","up","weekend",5
"1559","22","11","up","weekend",3
"1560","23","11","up","weekend",0
"1561","0","12","up","weekend",7
"1562","1","12","up","weekend",1
"1563","2","12","up","weekend",2
"1564","3","12","up","weekend",0
"1565","4","12","up","weekend",1
"1566","5","12","up","weekend",2
"1567","6","12","up","weekend",4
"1568","7","12","up","weekend",3
"1569","8","12","up","weekend",13
"1570","9","12","up","weekend",19
"1571","10","12","up","weekend",12
"1572","11","12","up","weekend",9
"1573","12","12","up","weekend",12
"1574","13","12","up","weekend",12
"1575","14","12","up","weekend",7
"1576","15","12","up","weekend",11
"1577","16","12","up","weekend",10
"1578","17","12","up","weekend",7
"1579","18","12","up","weekend",13
"1580","19","12","up","weekend",10
"1581","20","12","up","weekend",4
"1582","21","12","up","weekend",2
"1583","22","12","up","weekend",5
"1584","23","12","up","weekend",3
"1585","0","13","up","weekend",2
"1586","1","13","up","weekend",0
"1587","2","13","up","weekend",1
"1588","3","13","up","weekend",0
"1589","4","13","up","weekend",0
"1590","5","13","up","weekend",0
"1591","6","13","up","weekend",3
"1592","7","13","up","weekend",15
"1593","8","13","up","weekend",16
"1594","9","13","up","weekend",21
"1595","10","13","up","weekend",6
"1596","11","13","up","weekend",9
"1597","12","13","up","weekend",7
"1598","13","13","up","weekend",13
"1599","14","13","up","weekend",7
"1600","15","13","up","weekend",6
"1601","16","13","up","weekend",7
"1602","17","13","up","weekend",16
"1603","18","13","up","weekend",12
"1604","19","13","up","weekend",8
"1605","20","13","up","weekend",3
"1606","21","13","up","weekend",5
"1607","22","13","up","weekend",3
"1608","23","13","up","weekend",0
"1609","0","14","up","weekend",1
"1610","1","14","up","weekend",0
"1611","2","14","up","weekend",0
"1612","3","14","up","weekend",0
"1613","4","14","up","weekend",0
"1614","5","14","up","weekend",0
"1615","6","14","up","weekend",4
"1616","7","14","up","weekend",8
"1617","8","14","up","weekend",6
"1618","9","14","up","weekend",14
"1619","10","14","up","weekend",13
"1620","11","14","up","weekend",14
"1621","12","14","up","weekend",10
"1622","13","14","up","weekend",11
"1623","14","14","up","weekend",5
"1624","15","14","up","weekend",6
"1625","16","14","up","weekend",6
"1626","17","14","up","weekend",6
"1627","18","14","up","weekend",9
"1628","19","14","up","weekend",5
"1629","20","14","up","weekend",6
"1630","21","14","up","weekend",3
"1631","22","14","up","weekend",2
"1632","23","14","up","weekend",0
"1633","0","15","up","weekend",0
"1634","1","15","up","weekend",0
"1635","2","15","up","weekend",0
"1636","3","15","up","weekend",0
"1637","4","15","up","weekend",0
"1638","5","15","up","weekend",0
"1639","6","15","up","weekend",0
"1640","7","15","up","weekend",0
"1641","8","15","up","weekend",0
"1642","9","15","up","weekend",0
"1643","10","15","up","weekend",0
"1644","11","15","up","weekend",0
"1645","12","15","up","weekend",0
"1646","13","15","up","weekend",0
"1647","14","15","up","weekend",0
"1648","15","15","up","weekend",0
"1649","16","15","up","weekend",0
"1650","17","15","up","weekend",0
"1651","18","15","up","weekend",0
"1652","19","15","up","weekend",0
"1653","20","15","up","weekend",0
"1654","21","15","up","weekend",0
"1655","22","15","up","weekend",0
"1656","23","15","up","weekend",0
"1657","0","B1","up","weekend",14
"1658","1","B1","up","weekend",13
"1659","2","B1","up","weekend",21
"1660","3","B1","up","weekend",5
"1661","4","B1","up","weekend",4
"1662","5","B1","up","weekend",23
"1663","6","B1","up","weekend",114
"1664","7","B1","up","weekend",237
"1665","8","B1","up","weekend",213
"1666","9","B1","up","weekend",180
"1667","10","B1","up","weekend",172
"1668","11","B1","up","weekend",194
"1669","12","B1","up","weekend",284
"1670","13","B1","up","weekend",224
"1671","14","B1","up","weekend",211
"1672","15","B1","up","weekend",188
"1673","16","B1","up","weekend",182
"1674","17","B1","up","weekend",242
"1675","18","B1","up","weekend",263
"1676","19","B1","up","weekend",210
"1677","20","B1","up","weekend",175
"1678","21","B1","up","weekend",93
"1679","22","B1","up","weekend",63
"1680","23","B1","up","weekend",43
"1681","0","B3","up","weekend",0
"1682","1","B3","up","weekend",0
"1683","2","B3","up","weekend",1
"1684","3","B3","up","weekend",0
"1685","4","B3","up","weekend",1
"1686","5","B3","up","weekend",8
"1687","6","B3","up","weekend",29
"1688","7","B3","up","weekend",25
"1689","8","B3","up","weekend",15
"1690","9","B3","up","weekend",12
"1691","10","B3","up","weekend",19
"1692","11","B3","up","weekend",32
"1693","12","B3","up","weekend",26
"1694","13","B3","up","weekend",14
"1695","14","B3","up","weekend",28
"1696","15","B3","up","weekend",8
"1697","16","B3","up","weekend",9
"1698","17","B3","up","weekend",8
"1699","18","B3","up","weekend",7
"1700","19","B3","up","weekend",3
"1701","20","B3","up","weekend",8
"1702","21","B3","up","weekend",8
"1703","22","B3","up","weekend",1
"1704","23","B3","up","weekend",1
"1705","0","B4","up","weekend",1
"1706","1","B4","up","weekend",2
"1707","2","B4","up","weekend",0
"1708","3","B4","up","weekend",2
"1709","4","B4","up","weekend",0
"1710","5","B4","up","weekend",1
"1711","6","B4","up","weekend",8
"1712","7","B4","up","weekend",33
"1713","8","B4","up","weekend",82
"1714","9","B4","up","weekend",57
"1715","10","B4","up","weekend",36
"1716","11","B4","up","weekend",48
"1717","12","B4","up","weekend",59
"1718","13","B4","up","weekend",51
"1719","14","B4","up","weekend",63
"1720","15","B4","up","weekend",31
"1721","16","B4","up","weekend",43
"1722","17","B4","up","weekend",41
"1723","18","B4","up","weekend",28
"1724","19","B4","up","weekend",21
"1725","20","B4","up","weekend",22
"1726","21","B4","up","weekend",13
"1727","22","B4","up","weekend",9
"1728","23","B4","up","weekend",10
