"","hour","floor","direction","week","count"
"1045","12","12","up","weekend",9
"1046","13","12","up","weekend",4
"1047","14","12","up","weekend",7
"1048","15","12","up","weekend",2
"1049","16","12","up","weekend",4
"1050","17","12","up","weekend",1
"1051","18","12","up","weekend",11
"1052","19","12","up","weekend",7
"1053","20","12","up","weekend",6
"1054","21","12","up","weekend",14
"1055","22","12","up","weekend",5
"1056","23","12","up","weekend",1
"1057","0","13","up","weekend",0
"1058","1","13","up","weekend",0
"1059","2","13","up","weekend",0
"1060","3","13","up","weekend",1
"1061","4","13","up","weekend",0
"1062","5","13","up","weekend",1
"1063","6","13","up","weekend",6
"1064","7","13","up","weekend",4
"1065","8","13","up","weekend",6
"1066","9","13","up","weekend",6
"1067","10","13","up","weekend",0
"1068","11","13","up","weekend",7
"1069","12","13","up","weekend",4
"1070","13","13","up","weekend",1
"1071","14","13","up","weekend",8
"1072","15","13","up","weekend",1
"1073","16","13","up","weekend",3
"1074","17","13","up","weekend",2
"1075","18","13","up","weekend",4
"1076","19","13","up","weekend",2
"1077","20","13","up","weekend",3
"1078","21","13","up","weekend",6
"1079","22","13","up","weekend",1
"1080","23","13","up","weekend",0
"1081","0","14","up","weekend",0
"1082","1","14","up","weekend",0
"1083","2","14","up","weekend",0
"1084","3","14","up","weekend",0
"1085","4","14","up","weekend",0
"1086","5","14","up","weekend",6
"1087","6","14","up","weekend",11
"1088","7","14","up","weekend",4
"1089","8","14","up","weekend",5
"1090","9","14","up","weekend",1
"1091","10","14","up","weekend",5
"1092","11","14","up","weekend",9
"1093","12","14","up","weekend",7
"1094","13","14","up","weekend",8
"1095","14","14","up","weekend",11
"1096","15","14","up","weekend",2
"1097","16","14","up","weekend",4
"1098","17","14","up","weekend",6
"1099","18","14","up","weekend",8
"1100","19","14","up","weekend",6
"1101","20","14","up","weekend",2
"1102","21","14","up","weekend",2
"1103","22","14","up","weekend",0
"1104","23","14","up","weekend",0
"1105","0","15","up","weekend",0
"1106","1","15","up","weekend",0
"1107","2","15","up","weekend",0
"1108","3","15","up","weekend",0
"1109","4","15","up","weekend",0
"1110","5","15","up","weekend",0
"1111","6","15","up","weekend",0
"1112","7","15","up","weekend",0
"1113","8","15","up","weekend",0
"1114","9","15","up","weekend",0
"1115","10","15","up","weekend",0
"1116","11","15","up","weekend",0
"1117","12","15","up","weekend",0
"1118","13","15","up","weekend",0
"1119","14","15","up","weekend",0
"1120","15","15","up","weekend",0
"1121","16","15","up","weekend",0
"1122","17","15","up","weekend",0
"1123","18","15","up","weekend",0
"1124","19","15","up","weekend",0
"1125","20","15","up","weekend",0
"1126","21","15","up","weekend",0
"1127","22","15","up","weekend",0
"1128","23","15","up","weekend",0
"1129","0","B1","up","weekend",12
"1130","1","B1","up","weekend",7
"1131","2","B1","up","weekend",4
"1132","3","B1","up","weekend",5
"1133","4","B1","up","weekend",3
"1134","5","B1","up","weekend",8
"1135","6","B1","up","weekend",85
"1136","7","B1","up","weekend",188
"1137","8","B1","up","weekend",169
"1138","9","B1","up","weekend",135
"1139","10","B1","up","weekend",144
"1140","11","B1","up","weekend",139
"1141","12","B1","up","weekend",160
"1142","13","B1","up","weekend",165
"1143","14","B1","up","weekend",143
"1144","15","B1","up","weekend",134
"1145","16","B1","up","weekend",135
"1146","17","B1","up","weekend",170
"1147","18","B1","up","weekend",169
"1148","19","B1","up","weekend",157
"1149","20","B1","up","weekend",116
"1150","21","B1","up","weekend",78
"1151","22","B1","up","weekend",46
"1152","23","B1","up","weekend",24
