,floor,hour,direction,avgWait_weekend
90,3,7,down,25.590714285714284
91,3,7,up,12.956862745098038
92,3,8,down,26.946481481481484
93,3,8,up,9.552857142857142
94,3,9,down,23.732857142857142
95,3,9,up,16.333255813953485
96,3,10,down,28.055957446808513
97,3,10,up,8.9222
98,3,11,down,22.643225806451614
99,3,11,up,13.367833333333332
100,3,12,down,22.670491803278686
101,3,12,up,9.337045454545454
102,3,13,down,30.138666666666666
103,3,13,up,16.766326530612247
104,3,14,down,27.191960784313725
105,3,14,up,11.500975609756098
106,3,15,down,29.549354838709675
107,3,15,up,11.399565217391304
108,3,16,down,24.321272727272728
109,3,16,up,12.656851851851853
110,3,17,down,24.92625
111,3,17,up,13.556
112,3,18,down,21.35478873239437
113,3,18,up,13.079411764705883
114,3,19,down,21.865681818181816
115,3,19,up,11.125416666666666
116,3,20,down,16.26888888888889
117,3,20,up,14.221111111111112
118,3,21,down,12.2508
119,3,21,up,12.648620689655173
120,3,22,down,14.505217391304347
121,3,22,up,10.064084507042253
122,3,23,down,13.151
123,3,23,up,11.545
124,4,0,down,4.37
125,4,0,up,3.3325
126,4,1,down,7.563333333333333
127,4,1,up,12.802727272727271
128,4,2,down,10.817142857142857
129,4,2,up,9.3375
130,4,3,down,8.61
131,4,3,up,30.415
132,4,4,down,2.4225
133,4,4,up,4.127777777777777
134,4,5,down,4.7075
135,4,5,up,8.918571428571429
136,4,6,down,18.029999999999998
137,4,6,up,7.697
138,4,7,down,26.9315
139,4,7,up,11.586111111111112
140,4,8,down,30.110714285714288
141,4,8,up,14.676756756756756
142,4,9,down,23.151111111111113
143,4,9,up,12.820294117647059
144,4,10,down,33.498400000000004
145,4,10,up,12.3874
146,4,11,down,20.723584905660374
147,4,11,up,10.115238095238094
148,4,12,down,16.017547169811323
149,4,12,up,8.497222222222222
150,4,13,down,26.309310344827587
151,4,13,up,14.630312499999999
152,4,14,down,26.324772727272727
153,4,14,up,19.80659090909091
154,4,15,down,20.864714285714285
155,4,15,up,11.605897435897436
156,4,16,down,27.641199999999998
157,4,16,up,12.410571428571428
158,4,17,down,27.654791666666664
159,4,17,up,11.14846153846154
160,4,18,down,26.7844
161,4,18,up,10.520555555555555
162,4,19,down,38.03277777777778
163,4,19,up,12.574615384615385
164,4,20,down,24.76857142857143
165,4,20,up,18.476499999999998
166,4,21,down,21.62277777777778
167,4,21,up,14.279166666666669
168,4,22,down,15.08578947368421
169,4,22,up,12.981
170,4,23,down,8.454666666666666
171,4,23,up,3.724
172,5,0,down,10.405000000000001
173,5,0,up,12.0775
174,5,1,down,4.8375
175,5,1,up,7.43
176,5,2,down,11.151666666666666
177,5,2,up,7.0375
178,5,3,up,13.17
179,5,3,down,0.36
180,5,4,down,9.49
181,5,5,down,7.563333333333333
182,5,5,up,0.47
183,5,6,down,16.2175
184,5,6,up,18.786666666666665
185,5,7,down,29.531025641025643
186,5,7,up,9.1125
187,5,8,down,33.658367346938775
188,5,8,up,10.405
189,5,9,down,38.01777777777777
190,5,9,up,15.57888888888889
191,5,10,down,46.57551724137931
192,5,10,up,11.826176470588237
193,5,11,down,40.074999999999996
194,5,11,up,12.259
195,5,12,down,32.25454545454546
196,5,12,up,12.988823529411764
197,5,13,down,35.90954545454545
198,5,13,up,9.752580645161292
199,5,14,down,40.417540983606564
200,5,14,up,13.912857142857144
201,5,15,down,34.82973684210526
202,5,15,up,14.0275
203,5,16,down,41.518
204,5,16,up,17.15625
205,5,17,down,41.64875
206,5,17,up,13.73625
207,5,18,down,32.58898305084746
208,5,18,up,12.719473684210527
209,5,19,down,29.2090243902439
210,5,19,up,13.86
211,5,20,down,22.213404255319148
212,5,20,up,10.75125
