,floor,hour,week,direction,total,count,week_avgWait
269,1,19,3,down,297.73,28,10.63321429
270,1,19,3,up,708.24,49,14.45387755
271,1,19,4,down,104.04,10,10.404
272,1,19,4,up,554.81,32,17.3378125
273,1,19,5,down,349.47,22,15.885
274,1,19,5,up,581.91,52,11.19057692
275,1,19,6,down,278.15,23,12.09347826
276,1,19,6,up,547.61,42,13.03833333
277,1,20,0,down,24.07,10,2.407
278,1,20,0,up,154.28,22,7.012727273
279,1,20,1,down,94.79,12,7.899166667
280,1,20,1,up,468.12,35,13.37485714
281,1,20,2,down,130.21,17,7.659411765
282,1,20,2,up,253.76,26,9.76
283,1,20,3,down,254.93,18,14.16277778
284,1,20,3,up,239.35,32,7.4796875
285,1,20,4,down,40.34,9,4.482222222
286,1,20,4,up,136.34,15,9.089333333
287,1,20,5,down,190.79,18,10.59944444
288,1,20,5,up,289.88,25,11.5952
289,1,20,6,down,159.93,14,11.42357143
290,1,20,6,up,212.7,27,7.877777778
291,1,21,0,down,74.1,8,9.2625
292,1,21,0,up,132.22,15,8.814666667
293,1,21,1,down,46.28,5,9.256
294,1,21,1,up,226.24,24,9.426666667
295,1,21,2,down,69.51,8,8.68875
296,1,21,2,up,139.76,16,8.735
297,1,21,3,down,69.24,9,7.693333333
298,1,21,3,up,211,19,11.10526316
299,1,21,4,down,47.95,5,9.59
300,1,21,4,up,122.74,11,11.15818182
301,1,21,5,down,21.41,6,3.568333333
302,1,21,5,up,317.01,25,12.6804
303,1,21,6,down,61.26,3,20.42
304,1,21,6,up,240,14,17.14285714
305,1,22,0,up,345.15,25,13.806
306,1,22,1,down,66.66,8,8.3325
307,1,22,1,up,126.88,15,8.458666667
308,1,22,2,down,103.28,6,17.21333333
309,1,22,2,up,164.33,25,6.5732
310,1,22,3,down,100.53,4,25.1325
311,1,22,3,up,186.16,22,8.461818182
312,1,22,4,down,1.55,1,1.55
313,1,22,4,up,46.46,7,6.637142857
314,1,22,5,down,39.6,8,4.95
315,1,22,5,up,243.91,25,9.7564
316,1,22,6,down,29.2,4,7.3
317,1,22,6,up,239.76,21,11.41714286
318,1,23,0,down,117.61,8,14.70125
319,1,23,0,up,185.01,15,12.334
320,1,23,1,down,73.22,9,8.135555556
321,1,23,1,up,273.01,21,13.00047619
322,1,23,2,down,65.71,8,8.21375
323,1,23,2,up,117.79,11,10.70818182
324,1,23,3,down,63.66,6,10.61
325,1,23,3,up,182.19,13,14.01461538
326,1,23,4,down,47.28,3,15.76
327,1,23,4,up,99.59,7,14.22714286
328,1,23,5,down,4.21,3,1.403333333
329,1,23,5,up,197.21,19,10.37947368
330,1,23,6,down,130.25,5,26.05
331,1,23,6,up,208.05,17,12.23823529
332,2,0,0,down,32.15,2,16.075
333,2,0,1,down,8.95,1,8.95
334,2,0,2,down,28.15,3,9.383333333
335,2,0,2,up,25.53,1,25.53
336,2,0,3,down,27.04,2,13.52
337,2,0,4,down,31.94,2,15.97
338,2,0,6,down,37.6,2,18.8
339,2,0,6,up,41.81,3,13.93666667
340,2,1,0,up,19.11,1,19.11
341,2,1,1,down,9.6,1,9.6
342,2,1,2,down,11.21,1,11.21
343,2,1,3,up,15.87,1,15.87
344,2,1,4,down,17.48,1,17.48
345,2,1,6,down,9.18,1,9.18
346,2,1,6,up,9.54,1,9.54
347,2,2,0,down,9.48,1,9.48
348,2,2,1,up,1.06,1,1.06
349,2,2,3,down,18.41,1,18.41
350,2,2,4,down,1.6,1,1.6
351,2,2,6,down,21.46,1,21.46
352,2,3,1,down,16.19,1,16.19
353,2,3,1,up,1.51,1,1.51
354,2,3,2,down,19.01,1,19.01
355,2,3,2,up,0.81,1,0.81
356,2,4,1,down,15.96,1,15.96
357,2,4,2,down,17.15,1,17.15
358,2,5,0,up,9.6,1,9.6
359,2,5,6,down,19.07,1,19.07
360,2,6,0,down,41.88,3,13.96
361,2,6,1,down,41.48,3,13.82666667
362,2,6,2,down,16.97,2,8.485
363,2,6,3,down,17.44,2,8.72
364,2,6,4,up,4.76,1,4.76
365,2,6,5,down,50.8,2,25.4
366,2,6,6,down,33.31,2,16.655
367,2,7,0,down,122.13,8,15.26625
368,2,7,0,up,11,1,11
369,2,7,1,down,341.49,17,20.08764706
370,2,7,1,up,24.82,6,4.136666667
371,2,7,2,down,339.43,14,24.245
372,2,7,2,up,16.67,4,4.1675
373,2,7,3,down,296.19,15,19.746
374,2,7,3,up,15.87,3,5.29
375,2,7,4,down,228.23,10,22.823
376,2,7,4,up,17.45,2,8.725
377,2,7,5,down,98.92,7,14.13142857
378,2,7,6,down,112.22,8,14.0275
379,2,7,6,up,1.35,1,1.35
380,2,8,0,down,76.28,4,19.07
381,2,8,0,up,12.22,1,12.22
382,2,8,1,down,388.28,29,13.38896552
383,2,8,1,up,61.91,9,6.878888889
384,2,8,2,down,580.47,33,17.59
385,2,8,2,up,124.71,10,12.471
386,2,8,3,down,562.57,32,17.5803125
387,2,8,3,up,111.48,11,10.13454545
388,2,8,4,down,553.71,35,15.82028571
389,2,8,4,up,46.89,7,6.698571429
390,2,8,5,down,807.18,45,17.93733333
391,2,8,5,up,55.84,7,7.977142857
392,2,8,6,down,230.18,11,20.92545455
393,2,8,6,up,1.6,1,1.6
394,2,9,0,down,65.12,4,16.28
395,2,9,1,down,750.54,53,14.16113208
396,2,9,1,up,94.66,9,10.51777778
397,2,9,2,down,754.34,44,17.14409091
398,2,9,2,up,96.28,10,9.628
399,2,9,3,down,645.49,42,15.36880952
400,2,9,3,up,31.43,5,6.286
401,2,9,4,down,500.24,38,13.16421053
402,2,9,4,up,139.14,15,9.276
403,2,9,5,down,690.97,56,12.33875
404,2,9,5,up,173.91,13,13.37769231
405,2,9,6,down,169.85,12,14.15416667
406,2,9,6,up,21.77,1,21.77
407,2,10,0,down,54.86,3,18.28666667
408,2,10,0,up,2.97,2,1.485
409,2,10,1,down,475.44,44,10.80545455
410,2,10,1,up,165.28,12,13.77333333
411,2,10,2,down,577.45,44,13.12386364
412,2,10,2,up,22.41,5,4.482
413,2,10,3,down,647.55,45,14.39
414,2,10,3,up,28.12,3,9.373333333
415,2,10,4,down,505.38,42,12.03285714
416,2,10,4,up,91.31,8,11.41375
417,2,10,5,down,925.45,68,13.60955882
418,2,10,5,up,237.34,20,11.867
419,2,10,6,down,251.86,17,14.81529412
420,2,10,6,up,49.7,3,16.56666667
421,2,11,0,down,168.3,10,16.83
422,2,11,0,up,31.89,2,15.945
423,2,11,1,down,542.55,47,11.54361702
424,2,11,1,up,151.89,11,13.80818182
425,2,11,2,down,439.95,43,10.23139535
426,2,11,2,up,201.39,19,10.59947368
427,2,11,3,down,395,35,11.28571429
428,2,11,3,up,146.84,16,9.1775
429,2,11,4,down,363.87,41,8.874878049
430,2,11,4,up,139.75,11,12.70454545
431,2,11,5,down,705.82,61,11.57081967
432,2,11,5,up,110.67,10,11.067
433,2,11,6,down,400.8,22,18.21818182
434,2,11,6,up,47.75,2,23.875
435,2,12,0,down,84.36,7,12.05142857
436,2,12,0,up,5.63,1,5.63
437,2,12,1,down,429.61,41,10.47829268
438,2,12,1,up,124.21,9,13.80111111
439,2,12,2,down,411.07,41,10.02609756
440,2,12,2,up,71.47,7,10.21
441,2,12,3,down,461.17,42,10.9802381
442,2,12,3,up,55.36,5,11.072
443,2,12,4,down,398.44,34,11.71882353
444,2,12,4,up,102.38,8,12.7975
445,2,12,5,down,535.19,51,10.49392157
446,2,12,5,up,104.1,9,11.56666667
447,2,12,6,down,148.94,10,14.894
448,2,12,6,up,62.07,2,31.035
449,2,13,0,down,294.69,14,21.04928571
450,2,13,0,up,18.79,1,18.79
451,2,13,1,down,652.13,45,14.49177778
452,2,13,1,up,73.74,8,9.2175
453,2,13,2,down,406.07,43,9.443488372
454,2,13,2,up,79.53,7,11.36142857
455,2,13,3,down,539.31,38,14.19236842
456,2,13,3,up,171.92,16,10.745
457,2,13,4,down,442.54,38,11.64578947
458,2,13,4,up,188.47,15,12.56466667
459,2,13,5,down,994.04,62,16.03290323
460,2,13,5,up,104.62,13,8.047692308
461,2,13,6,down,174.89,11,15.89909091
462,2,14,0,down,181.87,6,30.31166667
463,2,14,1,down,502.31,40,12.55775
464,2,14,1,up,187.48,10,18.748
465,2,14,2,down,565.94,45,12.57644444
466,2,14,2,up,177.88,14,12.70571429
467,2,14,3,down,451.64,44,10.26454545
468,2,14,3,up,92.62,10,9.262
469,2,14,4,down,805.66,49,16.44204082
470,2,14,4,up,177.31,12,14.77583333
471,2,14,5,down,653.43,61,10.71196721
472,2,14,5,up,283.06,22,12.86636364
473,2,14,6,down,128.01,10,12.801
474,2,15,0,up,48.32,3,16.10666667
475,2,15,1,down,492.77,46,10.7123913
476,2,15,1,up,139.93,10,13.993
477,2,15,2,down,612,47,13.0212766
478,2,15,2,up,202.31,11,18.39181818
479,2,15,3,down,496.38,45,11.03066667
480,2,15,3,up,103.51,10,10.351
481,2,15,4,down,550.86,45,12.24133333
482,2,15,4,up,80.55,11,7.322727273
483,2,15,5,down,742.05,70,10.60071429
484,2,15,5,up,209.79,15,13.986
485,2,15,6,down,134.2,9,14.91111111
486,2,15,6,up,29.72,2,14.86
487,2,16,0,down,142.78,8,17.8475
488,2,16,0,up,16.35,1,16.35
489,2,16,1,down,508.82,42,12.1147619
490,2,16,1,up,121.41,12,10.1175
491,2,16,2,down,357.43,34,10.51264706
492,2,16,2,up,131.83,9,14.64777778
493,2,16,3,down,400.46,45,8.899111111
494,2,16,3,up,223.59,14,15.97071429
495,2,16,4,down,328.43,33,9.952424242
496,2,16,4,up,135.37,12,11.28083333
497,2,16,5,down,448.28,48,9.339166667
498,2,16,5,up,257.03,21,12.23952381
499,2,16,6,down,76.6,8,9.575
500,2,16,6,up,12.22,1,12.22
501,2,17,0,down,32.7,2,16.35
502,2,17,1,down,289.51,28,10.33964286
503,2,17,1,up,133.49,8,16.68625
504,2,17,2,down,459.76,37,12.42594595
505,2,17,2,up,91.64,6,15.27333333
506,2,17,3,down,398.44,34,11.71882353
507,2,17,3,up,73.8,8,9.225
508,2,17,4,down,254.85,27,9.438888889
509,2,17,4,up,87.69,5,17.538
510,2,17,5,down,527.1,50,10.542
511,2,17,5,up,91.81,6,15.30166667
512,2,17,6,down,242.74,12,20.22833333
513,2,18,0,down,104.59,5,20.918
514,2,18,0,up,18.81,2,9.405
515,2,18,1,down,300.52,20,15.026
516,2,18,1,up,7.49,1,7.49
517,2,18,2,down,347.05,29,11.96724138
518,2,18,2,up,7.87,1,7.87
519,2,18,3,down,249.55,28,8.9125
520,2,18,3,up,138.98,8,17.3725
521,2,18,4,down,174.34,16,10.89625
522,2,18,4,up,12.37,1,12.37
523,2,18,5,down,337.61,28,12.0575
524,2,18,5,up,62.2,4,15.55
525,2,18,6,down,139.51,11,12.68272727
526,2,19,0,down,20.52,1,20.52
527,2,19,1,down,117.03,9,13.00333333
528,2,19,2,down,120.02,9,13.33555556
529,2,19,2,up,1.36,1,1.36
530,2,19,3,down,245.49,17,14.44058824
531,2,19,3,up,18.83,3,6.276666667
532,2,19,4,down,62.16,7,8.88
533,2,19,5,down,189.81,9,21.09
534,2,19,5,up,4.97,2,2.485
535,2,19,6,down,49.84,3,16.61333333
536,2,19,6,up,20.14,2,10.07
537,2,20,0,down,61.74,6,10.29
538,2,20,0,up,15.7,1,15.7
539,2,20,1,down,30.39,3,10.13
540,2,20,2,down,91.82,9,10.20222222
541,2,20,2,up,8.56,1,8.56
542,2,20,3,down,153.07,11,13.91545455
543,2,20,4,down,12.57,1,12.57
544,2,20,4,up,0.4,1,0.4
545,2,20,5,down,130.79,9,14.53222222
546,2,20,5,up,19.03,1,19.03
547,2,20,6,down,48.88,4,12.22
548,2,20,6,up,17.01,2,8.505
549,2,21,0,down,151.62,9,16.84666667
550,2,21,1,down,139.94,10,13.994
551,2,21,2,down,87.5,5,17.5
552,2,21,2,up,33.35,1,33.35
553,2,21,3,down,50.28,5,10.056
554,2,21,4,down,8.47,1,8.47
555,2,21,5,down,32.37,5,6.474
556,2,21,6,down,7.88,1,7.88
557,2,22,0,down,19.68,2,9.84
558,2,22,1,down,62.69,6,10.44833333
559,2,22,2,down,99.61,7,14.23
560,2,22,3,down,79.31,6,13.21833333
561,2,22,3,up,11.17,1,11.17
562,2,22,4,down,21.85,3,7.283333333
563,2,22,5,down,60.29,7,8.612857143
564,2,22,5,up,9.41,1,9.41
565,2,22,6,down,92.99,4,23.2475
566,2,23,0,down,30.35,3,10.11666667
567,2,23,1,down,129.02,6,21.50333333
568,2,23,1,up,17.39,1,17.39
569,2,23,2,down,2.13,2,1.065
570,2,23,3,down,42.49,4,10.6225
571,2,23,4,down,58.73,1,58.73
572,2,23,5,down,21.97,2,10.985
573,2,23,5,up,1.02,1,1.02
574,2,23,6,down,220.78,7,31.54
575,3,0,0,down,41.31,3,13.77
576,3,0,2,down,12.63,2,6.315
577,3,0,3,down,41.73,3,13.91
578,3,0,6,down,60.14,4,15.035
579,3,1,0,up,11.04,1,11.04
580,3,1,1,down,36.86,2,18.43
581,3,1,2,down,32.62,3,10.87333333
582,3,1,3,down,13.51,2,6.755
583,3,1,4,down,52.08,3,17.36
584,3,1,6,down,62.72,2,31.36
585,3,2,0,down,1.64,1,1.64
586,3,2,1,down,11.21,1,11.21
587,3,2,2,down,28.36,2,14.18
588,3,2,3,down,17.92,1,17.92
589,3,2,4,down,18.99,1,18.99
590,3,2,5,down,59.72,4,14.93
591,3,2,6,up,20.35,2,10.175
592,3,3,2,down,19.02,1,19.02
593,3,3,5,down,0.6,1,0.6
594,3,3,6,down,30.3,2,15.15
595,3,3,6,up,0.64,1,0.64
596,3,4,1,up,20.68,1,20.68
597,3,4,3,down,1.61,1,1.61
598,3,4,5,down,15.9,1,15.9
599,3,5,0,down,19.2,1,19.2
600,3,5,6,down,2.75,1,2.75
601,3,6,1,down,131.39,6,21.89833333
602,3,6,2,down,34,4,8.5
603,3,6,3,down,57.47,6,9.578333333
604,3,6,3,up,12.81,1,12.81
605,3,6,4,down,35.3,3,11.76666667
606,3,6,4,up,18.93,1,18.93
607,3,6,5,down,59.17,3,19.72333333
608,3,6,6,down,30.64,2,15.32
609,3,7,0,down,65.87,5,13.174
610,3,7,1,down,195.13,13,15.01
611,3,7,2,down,259.1,12,21.59166667
612,3,7,3,down,344.26,12,28.68833333
613,3,7,3,up,12.02,1,12.02
614,3,7,4,down,165.62,9,18.40222222
615,3,7,4,up,14.22,1,14.22
616,3,7,5,down,49.27,4,12.3175
617,3,7,6,down,166.15,11,15.10454545
618,3,7,6,up,2.27,1,2.27
619,3,8,0,down,33.27,2,16.635
620,3,8,0,up,7.5,2,3.75
621,3,8,1,down,433.89,27,16.07
622,3,8,1,up,30.9,2,15.45
623,3,8,2,down,252.96,23,10.99826087
624,3,8,2,up,11.56,2,5.78
625,3,8,3,down,459.21,24,19.13375
626,3,8,3,up,31.43,2,15.715
627,3,8,4,down,581.45,24,24.22708333
628,3,8,4,up,6.35,1,6.35
629,3,8,5,down,523.23,31,16.8783871
630,3,8,5,up,54.32,5,10.864
631,3,8,6,down,135.93,8,16.99125
632,3,9,0,down,104.31,8,13.03875
633,3,9,0,up,82.19,3,27.39666667
634,3,9,1,down,490.78,31,15.8316129
635,3,9,1,up,67.99,4,16.9975
636,3,9,2,down,336.64,28,12.02285714
637,3,9,2,up,4.73,1,4.73
638,3,9,3,down,410.84,30,13.69466667
639,3,9,3,up,74.64,3,24.88
640,3,9,4,down,315.76,27,11.69481481
641,3,9,4,up,44.07,4,11.0175
642,3,9,5,down,715.98,48,14.91625
643,3,9,5,up,39.39,5,7.878
644,3,9,6,down,206.86,16,12.92875
645,3,9,6,up,54.37,3,18.12333333
646,3,10,0,down,40.4,3,13.46666667
647,3,10,0,up,9.42,1,9.42
648,3,10,1,down,494.4,37,13.36216216
649,3,10,1,up,28.39,2,14.195
650,3,10,2,down,475.66,33,14.41393939
651,3,10,2,up,87.33,6,14.555
652,3,10,3,down,488.26,38,12.84894737
653,3,10,3,up,9.73,2,4.865
654,3,10,4,down,369.48,34,10.86705882
655,3,10,4,up,0.65,1,0.65
656,3,10,5,down,674.57,49,13.76673469
657,3,10,5,up,62.16,4,15.54
658,3,10,6,down,156.68,13,12.05230769
659,3,11,0,down,90.71,8,11.33875
660,3,11,1,down,602.46,48,12.55125
661,3,11,1,up,165.95,8,20.74375
662,3,11,2,down,438.95,46,9.542391304
663,3,11,2,up,188.34,10,18.834
664,3,11,3,down,543.54,42,12.94142857
665,3,11,3,up,141.07,10,14.107
666,3,11,4,down,564.13,40,14.10325
667,3,11,4,up,194.57,11,17.68818182
668,3,11,5,down,767.05,67,11.44850746
669,3,11,5,up,323.55,26,12.44423077
670,3,11,6,down,448.31,32,14.0096875
671,3,11,6,up,86.24,7,12.32
672,3,12,0,down,182.25,13,14.01923077
673,3,12,1,down,462.37,40,11.55925
674,3,12,1,up,72.9,3,24.3
675,3,12,2,down,467.82,49,9.547346939
676,3,12,2,up,87.65,9,9.738888889
677,3,12,3,down,546.34,45,12.14088889
678,3,12,3,up,4.69,1,4.69
679,3,12,4,down,445.2,39,11.41538462
680,3,12,4,up,103.41,7,14.77285714
681,3,12,5,down,813.04,59,13.78033898
682,3,12,5,up,114.34,8,14.2925
683,3,12,6,down,389.33,23,16.9273913
684,3,12,6,up,62.49,4,15.6225
685,3,13,0,down,121.66,9,13.51777778
686,3,13,0,up,6.22,1,6.22
687,3,13,1,down,585.37,37,15.82081081
688,3,13,1,up,31.16,4,7.79
689,3,13,2,down,585.33,38,15.40342105
690,3,13,2,up,43.23,4,10.8075
691,3,13,3,down,441.94,37,11.94432432
692,3,13,3,up,121.74,9,13.52666667
693,3,13,4,down,313.38,27,11.60666667
694,3,13,4,up,36.02,4,9.005
695,3,13,5,down,567.26,50,11.3452
696,3,13,5,up,160.3,10,16.03
697,3,13,6,down,380.07,27,14.07666667
698,3,13,6,up,23.59,2,11.795
699,3,14,0,down,85.99,5,17.198
700,3,14,0,up,12.81,1,12.81
701,3,14,1,down,523.32,36,14.53666667
702,3,14,1,up,13.51,2,6.755
703,3,14,2,down,469.34,35,13.40971429
704,3,14,2,up,56.19,8,7.02375
705,3,14,3,down,467.45,39,11.98589744
706,3,14,3,up,20.76,3,6.92
707,3,14,4,down,474.36,34,13.95176471
708,3,14,4,up,44.67,4,11.1675
709,3,14,5,down,866.23,56,15.46839286
710,3,14,5,up,153.2,12,12.76666667
711,3,14,6,down,241.52,19,12.71157895
712,3,14,6,up,42.33,4,10.5825
713,3,15,0,down,174.57,10,17.457
714,3,15,0,up,26.29,2,13.145
715,3,15,1,down,524.03,42,12.47690476
716,3,15,1,up,9.82,2,4.91
717,3,15,2,down,518.71,34,15.25617647
718,3,15,2,up,14.3,3,4.766666667
719,3,15,3,down,755.44,45,16.78755556
720,3,15,3,up,38.87,2,19.435
721,3,15,4,down,365.15,40,9.12875
722,3,15,4,up,78.44,6,13.07333333
723,3,15,5,down,876.29,70,12.51842857
724,3,15,5,up,104.89,5,20.978
725,3,15,6,down,270.71,15,18.04733333
726,3,16,0,down,263.74,16,16.48375
727,3,16,0,up,22.4,2,11.2
728,3,16,1,down,437.71,36,12.15861111
729,3,16,1,up,68.93,7,9.847142857
730,3,16,2,down,595.72,47,12.67489362
731,3,16,2,up,1.69,2,0.845
732,3,16,3,down,500.65,40,12.51625
733,3,16,3,up,72.03,3,24.01
734,3,16,4,down,463.02,43,10.76790698
735,3,16,4,up,37.39,3,12.46333333
736,3,16,5,down,848.21,63,13.46365079
737,3,16,5,up,105.38,9,11.70888889
738,3,16,6,down,292.08,22,13.27636364
739,3,16,6,up,81.62,4,20.405
740,3,17,0,down,97.13,7,13.87571429
741,3,17,1,down,751.35,57,13.18157895
742,3,17,1,up,43,3,14.33333333
743,3,17,2,down,767.94,53,14.48943396
744,3,17,2,up,131.99,6,21.99833333
745,3,17,3,down,629.24,55,11.44072727
746,3,17,3,up,79.3,7,11.32857143
747,3,17,4,down,776.78,55,14.12327273
748,3,17,4,up,48.69,3,16.23
749,3,17,5,down,1180.95,94,12.56329787
750,3,17,5,up,57.5,4,14.375
751,3,17,6,down,466.26,28,16.65214286
752,3,17,6,up,33.95,1,33.95
753,3,18,0,down,136.7,10,13.67
754,3,18,1,down,431.29,41,10.51926829
755,3,18,1,up,47.07,6,7.845
756,3,18,2,down,755.17,45,16.78155556
757,3,18,2,up,14.13,1,14.13
758,3,18,3,down,553.81,45,12.30688889
759,3,18,3,up,39.69,3,13.23
760,3,18,4,down,256.02,22,11.63727273
761,3,18,4,up,22.01,1,22.01
762,3,18,5,down,524.93,47,11.1687234
763,3,18,5,up,22.78,2,11.39
764,3,18,6,down,207.62,15,13.84133333
765,3,19,0,down,108.09,8,13.51125
766,3,19,0,up,8.27,1,8.27
767,3,19,1,down,361.8,29,12.47586207
768,3,19,2,down,489,29,16.86206897
769,3,19,2,up,9.54,1,9.54
770,3,19,3,down,383.35,27,14.19814815
771,3,19,3,up,84.18,5,16.836
772,3,19,4,down,229.11,15,15.274
773,3,19,4,up,7.65,1,7.65
774,3,19,5,down,285.8,21,13.60952381
775,3,19,6,down,139.92,7,19.98857143
776,3,19,6,up,12.28,2,6.14
777,3,20,0,down,66.93,5,13.386
778,3,20,1,down,260.64,19,13.71789474
779,3,20,1,up,11.13,1,11.13
780,3,20,2,down,281.21,20,14.0605
781,3,20,3,down,181.76,16,11.36
782,3,20,3,up,9.53,1,9.53
783,3,20,4,down,133.31,11,12.11909091
784,3,20,4,up,4.19,1,4.19
785,3,20,5,down,333.29,19,17.54157895
786,3,20,5,up,4.52,1,4.52
787,3,20,6,down,61.93,6,10.32166667
788,3,20,6,up,47.72,1,47.72
789,3,21,0,down,36.17,4,9.0425
790,3,21,1,down,138.81,7,19.83
791,3,21,1,up,36.74,1,36.74
792,3,21,2,down,104.55,9,11.61666667
793,3,21,2,up,14.31,1,14.31
794,3,21,3,down,120.05,12,10.00416667
795,3,21,3,up,3.14,2,1.57
796,3,21,4,down,92.54,6,15.42333333
797,3,21,4,up,24.99,3,8.33
798,3,21,5,down,158.14,12,13.17833333
799,3,21,5,up,33.03,2,16.515
800,3,21,6,down,51.81,4,12.9525
801,3,21,6,up,28.6,1,28.6
802,3,22,0,down,44.02,5,8.804
803,3,22,0,up,9.46,1,9.46
804,3,22,1,down,71.29,6,11.88166667
805,3,22,1,up,40.81,2,20.405
806,3,22,2,down,61.37,3,20.45666667
807,3,22,2,up,12.24,1,12.24
808,3,22,3,down,105.02,7,15.00285714
809,3,22,3,up,9.47,1,9.47
810,3,22,4,down,38.92,3,12.97333333
811,3,22,4,up,11.2,1,11.2
812,3,22,5,down,8.88,2,4.44
813,3,22,5,up,16.62,2,8.31
814,3,22,6,down,58.19,2,29.095
815,3,22,6,up,30.34,2,15.17
816,3,23,0,down,28.2,3,9.4
817,3,23,1,down,86.52,4,21.63
818,3,23,2,down,90.34,5,18.068
819,3,23,2,up,12.22,1,12.22
820,3,23,3,down,53.15,4,13.2875
821,3,23,5,down,54.66,4,13.665
822,3,23,6,down,3.99,3,1.33
823,4,0,0,down,209.66,13,16.12769231
824,4,0,1,down,193.16,13,14.85846154
825,4,0,2,down,198.48,12,16.54
826,4,0,3,down,138.28,12,11.52333333
827,4,0,4,down,132.2,9,14.68888889
828,4,0,4,up,15.8,1,15.8
829,4,0,5,down,103.13,6,17.18833333
830,4,0,6,down,306.34,15,20.42266667
831,4,1,0,down,95.4,5,19.08
832,4,1,1,down,64.22,3,21.40666667
833,4,1,2,down,85.88,5,17.176
834,4,1,3,down,91.16,5,18.232
835,4,1,4,down,37.6,3,12.53333333
836,4,1,5,down,38.21,2,19.105
837,4,1,6,down,131.71,7,18.81571429
838,4,2,0,down,36.63,2,18.315
839,4,2,1,down,17.26,2,8.63
840,4,2,1,up,48.87,1,48.87
841,4,2,2,down,16.28,1,16.28
842,4,2,3,down,95.2,3,31.73333333
843,4,2,3,up,21.73,1,21.73
844,4,2,4,down,80.09,6,13.34833333
845,4,2,5,down,36.49,2,18.245
846,4,3,0,down,59.4,3,19.8
847,4,3,1,down,32.93,3,10.97666667
848,4,3,2,down,18.3,2,9.15
849,4,3,2,up,73.46,1,73.46
850,4,3,3,down,37.21,2,18.605
851,4,3,4,down,16.33,1,16.33
852,4,3,4,up,14.18,1,14.18
853,4,3,5,up,1.62,1,1.62
854,4,3,6,down,21.32,1,21.32
855,4,4,1,down,30.82,3,10.27333333
856,4,4,2,down,32.26,2,16.13
857,4,4,3,down,60.39,4,15.0975
858,4,4,4,up,15.81,1,15.81
859,4,4,5,down,17.28,1,17.28
860,4,4,6,down,15.85,1,15.85
861,4,5,0,down,35.87,3,11.95666667
862,4,5,1,down,33.53,2,16.765
863,4,5,1,up,24.02,1,24.02
864,4,5,3,down,38.7,2,19.35
865,4,5,4,down,15.78,1,15.78
866,4,5,5,down,3.26,2,1.63
867,4,5,6,down,19.09,4,4.7725
868,4,6,0,down,27.97,4,6.9925
869,4,6,0,up,16.23,1,16.23
870,4,6,1,down,44.48,2,22.24
871,4,6,2,down,53.48,4,13.37
872,4,6,3,down,47.65,6,7.941666667
873,4,6,4,down,87.99,3,29.33
874,4,6,5,down,17.09,3,5.696666667
875,4,6,6,down,23.54,3,7.846666667
876,4,7,0,down,55.45,7,7.921428571
877,4,7,1,down,688.9,27,25.51481481
878,4,7,1,up,4.26,2,2.13
879,4,7,2,down,343.11,18,19.06166667
880,4,7,3,down,390.97,22,17.77136364
881,4,7,3,up,6.21,1,6.21
882,4,7,4,down,438.98,18,24.38777778
883,4,7,4,up,25.54,1,25.54
884,4,7,5,down,267.28,14,19.09142857
885,4,7,5,up,18.34,1,18.34
886,4,7,6,down,201.2,9,22.35555556
887,4,8,0,down,355.89,21,16.94714286
888,4,8,1,down,943.44,54,17.47111111
889,4,8,1,up,34.2,1,34.2
890,4,8,2,down,996.89,42,23.73547619
891,4,8,2,up,36.03,3,12.01
892,4,8,3,down,582.92,32,18.21625
893,4,8,4,down,521.07,27,19.29888889
894,4,8,4,up,42.43,2,21.215
895,4,8,5,down,1197.27,50,23.9454
896,4,8,5,up,15.23,2,7.615
897,4,8,6,down,444.14,26,17.08230769
898,4,9,0,down,274.88,14,19.63428571
899,4,9,0,up,55.13,5,11.026
900,4,9,1,down,870.47,51,17.06803922
901,4,9,1,up,25.7,2,12.85
902,4,9,2,down,666.35,39,17.08589744
903,4,9,2,up,62.79,4,15.6975
904,4,9,3,down,856.72,45,19.03822222
905,4,9,3,up,38.91,3,12.97
906,4,9,4,down,654.41,38,17.22131579
907,4,9,4,up,53.68,2,26.84
908,4,9,5,down,1417.71,68,20.84867647
909,4,9,5,up,27.65,4,6.9125
910,4,9,6,down,670.18,34,19.71117647
911,4,9,6,up,9.42,2,4.71
912,4,10,0,down,134.45,9,14.93888889
913,4,10,0,up,2.04,2,1.02
914,4,10,1,down,720.65,39,18.47820513
915,4,10,1,up,39.53,3,13.17666667
916,4,10,2,down,755.81,38,19.88973684
917,4,10,2,up,61.39,5,12.278
918,4,10,3,down,704.71,47,14.99382979
919,4,10,3,up,18.46,1,18.46
920,4,10,4,down,1016.94,45,22.59866667
921,4,10,4,up,35.88,3,11.96
