"","floor","hour","week","direction","total","count","avgWait"
"871","03",18,"4","up",290.06,24,12.0858333333333
"872","03",18,"5","down",1101.14,39,28.234358974359
"873","03",18,"5","up",377.66,31,12.1825806451613
"874","03",18,"6","down",492.31,17,28.9594117647059
"875","03",18,"6","up",135.77,9,15.0855555555556
"876","03",19,"0","down",357.4,21,17.0190476190476
"877","03",19,"0","up",275.86,13,21.22
"878","03",19,"1","down",598.37,25,23.9348
"879","03",19,"1","up",272.85,24,11.36875
"880","03",19,"2","down",313.71,15,20.914
"881","03",19,"2","up",184.9,20,9.245
"882","03",19,"3","down",600.26,25,24.0104
"883","03",19,"3","up",376.49,22,17.1131818181818
"884","03",19,"4","down",531.54,29,18.3289655172414
"885","03",19,"4","up",388.68,24,16.195
"886","03",19,"5","down",661.96,24,27.5816666666667
"887","03",19,"5","up",218.7,19,11.5105263157895
"888","03",19,"6","down",437.47,19,23.0247368421053
"889","03",19,"6","up",197.71,15,13.1806666666667
"890","03",20,"0","down",427.94,25,17.1176
"891","03",20,"0","up",140.42,13,10.8015384615385
"892","03",20,"1","down",1246.7,42,29.6833333333333
"893","03",20,"1","up",323.95,23,14.0847826086957
"894","03",20,"2","down",719.2,37,19.4378378378378
"895","03",20,"2","up",106.2,9,11.8
"896","03",20,"3","down",696.69,36,19.3525
"897","03",20,"3","up",144.66,14,10.3328571428571
"898","03",20,"4","down",764.25,40,19.10625
"899","03",20,"4","up",463.13,25,18.5252
"900","03",20,"5","down",650.58,31,20.9864516129032
"901","03",20,"5","up",353.08,17,20.7694117647059
"902","03",20,"6","down",611.53,33,18.5312121212121
"903","03",20,"6","up",105.02,8,13.1275
"904","03",21,"0","down",424.71,18,23.595
"905","03",21,"0","up",156.71,7,22.3871428571429
"906","03",21,"1","down",480.12,23,20.8747826086957
"907","03",21,"1","up",168.83,15,11.2553333333333
"908","03",21,"2","down",571.16,20,28.558
"909","03",21,"2","up",467.95,31,15.0951612903226
"910","03",21,"3","down",598.78,32,18.711875
"911","03",21,"3","up",274.48,13,21.1138461538462
"912","03",21,"4","down",482.18,29,16.6268965517241
"913","03",21,"4","up",395.27,23,17.185652173913
"914","03",21,"5","down",400.54,20,20.027
"915","03",21,"5","up",265.55,14,18.9678571428571
"916","03",21,"6","down",343.54,24,14.3141666666667
"917","03",21,"6","up",222.36,10,22.236
"918","03",22,"0","down",172.04,16,10.7525
"919","03",22,"0","up",135.51,14,9.67928571428571
"920","03",22,"1","down",316.62,22,14.3918181818182
"921","03",22,"1","up",394.83,27,14.6233333333333
"922","03",22,"2","down",340.76,18,18.9311111111111
"923","03",22,"2","up",316.24,18,17.5688888888889
"924","03",22,"3","down",297.03,24,12.37625
"925","03",22,"3","up",234.69,16,14.668125
"926","03",22,"4","down",567.83,30,18.9276666666667
"927","03",22,"4","up",266.84,19,14.0442105263158
"928","03",22,"5","down",195.03,15,13.002
