"","floor","hour","week","direction","total","count","avgWait"
"113","01",8,"3","down",1212.99,16,75.811875
"114","01",8,"3","up",2644.75,106,24.9504716981132
"115","01",8,"4","down",832.61,18,46.2561111111111
"116","01",8,"4","up",2446.7,98,24.9663265306122
"117","01",8,"5","down",1390.78,22,63.2172727272727
"118","01",8,"5","up",2737.6,94,29.1234042553191
"119","01",8,"6","down",1018.37,16,63.648125
"120","01",8,"6","up",3381.21,111,30.4613513513514
"121","01",9,"0","down",627.22,13,48.2476923076923
"122","01",9,"0","up",4022.54,117,34.3806837606838
"123","01",9,"1","down",719.46,21,34.26
"124","01",9,"1","up",2793.37,86,32.4810465116279
"125","01",9,"2","down",838.56,23,36.4591304347826
"126","01",9,"2","up",3136.58,102,30.7507843137255
"127","01",9,"3","down",2099.66,29,72.4020689655172
"128","01",9,"3","up",2632.7,92,28.6163043478261
"129","01",9,"4","down",1471.02,25,58.8408
"130","01",9,"4","up",2209.4,98,22.5448979591837
"131","01",9,"5","down",575.66,23,25.0286956521739
"132","01",9,"5","up",2489.03,98,25.3982653061225
"133","01",9,"6","down",652.42,12,54.3683333333333
"134","01",9,"6","up",4357.99,117,37.2477777777778
"135","01",10,"0","down",889.89,18,49.4383333333333
"136","01",10,"0","up",3869.21,111,34.8577477477478
"137","01",10,"1","down",1078.36,28,38.5128571428571
"138","01",10,"1","up",2200.32,76,28.9515789473684
"139","01",10,"2","down",1255.89,26,48.3034615384615
"140","01",10,"2","up",2217.17,72,30.7940277777778
"141","01",10,"3","down",1460.98,24,60.8741666666667
"142","01",10,"3","up",2323.77,87,26.71
"143","01",10,"4","down",1153.46,37,31.1745945945946
"144","01",10,"4","up",2278.34,104,21.9071153846154
"145","01",10,"5","down",1300.66,21,61.9361904761905
"146","01",10,"5","up",2865.18,96,29.845625
"147","01",10,"6","down",1834.49,28,65.5175
"148","01",10,"6","up",3418.97,94,36.3720212765957
"149","01",11,"0","down",1047.86,22,47.63
"150","01",11,"0","up",2541.89,83,30.6251807228916
"151","01",11,"1","down",1550.07,29,53.4506896551724
