,floor,hour,week,direction,total,count,week_avgWait
1204,9,22,2,down,122.37,6,20.395
1205,9,22,3,down,233.34,11,21.21272727
1206,9,22,4,down,57.49,4,14.3725
1207,9,22,5,down,102.14,7,14.59142857
1208,9,22,6,down,84.34,5,16.868
1209,9,23,0,down,163.77,7,23.39571429
1210,9,23,0,up,12.25,1,12.25
1211,9,23,1,down,165.65,10,16.565
1212,9,23,2,down,166.52,11,15.13818182
1213,9,23,2,up,47.58,1,47.58
1214,9,23,3,down,134.23,7,19.17571429
1215,9,23,4,down,24.62,3,8.206666667
1216,9,23,5,down,143.92,8,17.99
1217,9,23,5,up,13.69,1,13.69
1218,9,23,6,down,150.86,9,16.76222222
1219,10,0,0,down,9.52,1,9.52
1220,10,0,2,down,12.22,1,12.22
1221,10,0,3,down,20.79,2,10.395
1222,10,0,4,down,25.56,2,12.78
1223,10,0,6,down,39.46,1,39.46
1224,10,1,1,down,18.97,1,18.97
1225,10,1,2,down,54.36,6,9.06
1226,10,1,3,down,0.91,1,0.91
1227,10,1,4,down,9.3,1,9.3
1228,10,1,6,down,35.4,2,17.7
1229,10,2,0,down,1.21,1,1.21
1230,10,2,1,down,16.3,1,16.3
1231,10,2,3,down,30.8,2,15.4
1232,10,2,5,down,16.35,1,16.35
1233,10,2,6,down,13.29,2,6.645
1234,10,3,1,down,21.37,1,21.37
1235,10,3,1,up,16.32,1,16.32
1236,10,3,3,down,39.45,2,19.725
1237,10,3,3,up,1.44,1,1.44
1238,10,4,2,down,21.77,1,21.77
1239,10,4,4,down,19.03,2,9.515
1240,10,5,0,down,19,1,19
1241,10,5,1,down,36.14,2,18.07
1242,10,5,2,down,32.75,2,16.375
1243,10,5,2,up,18.95,1,18.95
1244,10,5,3,down,24.09,2,12.045
1245,10,5,4,down,40.95,3,13.65
1246,10,5,5,down,17.7,1,17.7
1247,10,5,6,down,38.01,2,19.005
1248,10,6,0,down,288.11,14,20.57928571
1249,10,6,1,down,383.8,19,20.2
1250,10,6,2,down,401.76,21,19.13142857
1251,10,6,3,down,333.78,17,19.63411765
1252,10,6,3,up,16.18,1,16.18
1253,10,6,4,down,320.55,18,17.80833333
1254,10,6,4,up,51.21,2,25.605
1255,10,6,5,down,146.2,10,14.62
1256,10,6,5,up,7.67,1,7.67
1257,10,6,6,down,335.93,18,18.66277778
1258,10,6,6,up,12.26,1,12.26
1259,10,7,0,down,231.07,12,19.25583333
1260,10,7,1,down,193.09,13,14.85307692
1261,10,7,2,down,166.71,12,13.8925
1262,10,7,3,down,254.73,16,15.920625
1263,10,7,4,down,255.48,16,15.9675
1264,10,7,5,down,164.12,10,16.412
1265,10,7,5,up,21.73,1,21.73
1266,10,7,6,down,203.38,10,20.338
1267,10,7,6,up,13.6,1,13.6
1268,10,8,0,down,53.09,4,13.2725
1269,10,8,1,down,138.62,6,23.10333333
1270,10,8,2,down,134.57,7,19.22428571
1271,10,8,2,up,46.46,1,46.46
1272,10,8,3,down,160.91,5,32.182
1273,10,8,3,up,38.32,2,19.16
1274,10,8,4,down,215.74,7,30.82
1275,10,8,5,down,164.37,13,12.64384615
1276,10,8,6,down,121.7,7,17.38571429
1277,10,9,0,down,105.29,8,13.16125
1278,10,9,0,up,45.11,1,45.11
1279,10,9,1,down,60.85,5,12.17
1280,10,9,2,down,91.05,6,15.175
1281,10,9,2,up,42.13,1,42.13
1282,10,9,3,down,164.67,7,23.52428571
1283,10,9,4,down,95.97,6,15.995
1284,10,9,4,up,12.24,1,12.24
1285,10,9,5,down,129.21,5,25.842
1286,10,9,6,down,94.98,5,18.996
1287,10,10,0,down,116.22,6,19.37
1288,10,10,1,down,99.37,4,24.8425
1289,10,10,2,down,35.1,2,17.55
1290,10,10,3,down,111.89,8,13.98625
1291,10,10,4,down,145.29,4,36.3225
1292,10,10,4,up,52.59,1,52.59
1293,10,10,5,down,121.28,7,17.32571429
1294,10,10,6,down,175.44,9,19.49333333
1295,10,11,0,down,47.72,4,11.93
1296,10,11,1,down,104.63,7,14.94714286
1297,10,11,2,down,114.5,8,14.3125
1298,10,11,3,down,84.59,5,16.918
1299,10,11,4,down,264.74,11,24.06727273
1300,10,11,5,down,204.43,13,15.72538462
1301,10,11,6,down,94.91,7,13.55857143
1302,10,12,0,down,45.77,4,11.4425
1303,10,12,1,down,151.78,6,25.29666667
1304,10,12,2,down,108.27,4,27.0675
1305,10,12,3,down,63.03,4,15.7575
1306,10,12,4,down,82.54,6,13.75666667
1307,10,12,5,down,204.81,11,18.61909091
1308,10,12,5,up,148.95,3,49.65
1309,10,12,6,down,60.86,3,20.28666667
1310,10,13,0,down,79.82,5,15.964
1311,10,13,0,up,75.14,1,75.14
1312,10,13,1,down,181.23,6,30.205
1313,10,13,2,down,101.97,5,20.394
1314,10,13,3,down,235.74,7,33.67714286
1315,10,13,4,down,148.26,10,14.826
1316,10,13,5,down,149.24,9,16.58222222
1317,10,13,5,up,22.97,1,22.97
1318,10,13,6,down,137.29,6,22.88166667
1319,10,14,0,down,188.03,12,15.66916667
1320,10,14,1,down,115.03,7,16.43285714
1321,10,14,2,down,148.73,10,14.873
1322,10,14,3,down,96.54,6,16.09
1323,10,14,4,down,126.94,7,18.13428571
1324,10,14,4,up,13.61,1,13.61
1325,10,14,5,down,309.69,16,19.355625
1326,10,14,5,up,13.44,1,13.44
1327,10,14,6,down,186.1,9,20.67777778
1328,10,15,0,down,292.58,12,24.38166667
1329,10,15,1,down,130.38,8,16.2975
1330,10,15,2,down,217.54,12,18.12833333
1331,10,15,3,down,125.66,11,11.42363636
1332,10,15,3,up,26.99,2,13.495
1333,10,15,4,down,130.57,12,10.88083333
1334,10,15,4,up,15.89,1,15.89
1335,10,15,5,down,154.9,9,17.21111111
1336,10,15,6,down,141.2,9,15.68888889
1337,10,16,0,down,145.03,8,18.12875
1338,10,16,0,up,35.37,2,17.685
1339,10,16,1,down,91.43,5,18.286
1340,10,16,2,down,129.44,6,21.57333333
1341,10,16,3,down,109.62,5,21.924
1342,10,16,4,down,42.24,5,8.448
1343,10,16,5,down,153.64,10,15.364
1344,10,16,6,down,134.67,6,22.445
1345,10,17,0,down,267.87,17,15.75705882
1346,10,17,0,up,11.82,2,5.91
1347,10,17,1,down,463.71,13,35.67
1348,10,17,2,down,303.02,16,18.93875
1349,10,17,3,down,99.03,7,14.14714286
1350,10,17,4,down,183.67,13,14.12846154
1351,10,17,5,down,400.74,20,20.037
1352,10,17,5,up,24.22,1,24.22
1353,10,17,6,down,231.05,13,17.77307692
1354,10,18,0,down,123.57,9,13.73
1355,10,18,0,up,17.68,1,17.68
1356,10,18,1,down,323.12,10,32.312
1357,10,18,2,down,120.75,6,20.125
1358,10,18,3,down,258.6,10,25.86
1359,10,18,4,down,61.1,4,15.275
1360,10,18,5,down,309.01,14,22.07214286
1361,10,18,6,down,59.59,5,11.918
1362,10,19,0,down,53.76,6,8.96
1363,10,19,1,down,102.23,7,14.60428571
1364,10,19,2,down,98.05,7,14.00714286
1365,10,19,3,down,55.02,5,11.004
1366,10,19,5,down,186.18,11,16.92545455
1367,10,19,6,down,91.88,4,22.97
1368,10,20,0,down,150.09,7,21.44142857
1369,10,20,1,down,131.67,7,18.81
1370,10,20,2,down,124.26,8,15.5325
1371,10,20,3,down,80.17,4,20.0425
1372,10,20,3,up,69.4,1,69.4
1373,10,20,4,down,12.23,2,6.115
1374,10,20,5,down,74.72,4,18.68
1375,10,20,6,down,52.92,3,17.64
1376,10,20,6,up,1.47,1,1.47
1377,10,21,0,down,60.89,4,15.2225
1378,10,21,1,down,67.89,5,13.578
1379,10,21,1,up,36.08,1,36.08
1380,10,21,2,down,25.47,2,12.735
1381,10,21,3,down,48.52,3,16.17333333
1382,10,21,4,down,39.51,4,9.8775
1383,10,21,4,up,27.16,1,27.16
1384,10,21,5,down,69.24,6,11.54
1385,10,21,6,down,33.88,5,6.776
1386,10,22,0,down,96.73,11,8.793636364
1387,10,22,1,down,184.36,8,23.045
1388,10,22,1,up,9.5,1,9.5
1389,10,22,2,down,161.71,9,17.96777778
1390,10,22,3,down,193.32,9,21.48
1391,10,22,4,down,47.19,3,15.73
1392,10,22,4,up,39.44,1,39.44
1393,10,22,5,down,198.27,9,22.03
1394,10,22,6,down,163.18,10,16.318
1395,10,23,0,down,114.22,6,19.03666667
1396,10,23,1,down,146.73,8,18.34125
1397,10,23,2,down,129.13,7,18.44714286
1398,10,23,3,down,137.94,7,19.70571429
1399,10,23,4,down,78.15,5,15.63
1400,10,23,5,down,185.56,9,20.61777778
1401,10,23,5,up,36.61,2,18.305
1402,10,23,6,down,115.45,8,14.43125
1403,11,0,0,down,11.82,2,5.91
1404,11,0,1,down,51.92,2,25.96
1405,11,0,3,down,2.48,1,2.48
1406,11,0,4,down,9.18,1,9.18
1407,11,0,6,down,31.55,2,15.775
1408,11,1,3,down,39.33,2,19.665
1409,11,1,5,down,19.06,1,19.06
1410,11,1,6,down,13.72,3,4.573333333
1411,11,2,0,down,0.99,1,0.99
1412,11,2,1,down,15.91,1,15.91
1413,11,3,1,down,17.09,1,17.09
1414,11,3,1,up,1.37,1,1.37
1415,11,3,3,up,1.36,1,1.36
1416,11,4,1,down,17.46,2,8.73
1417,11,4,6,down,19.13,1,19.13
1418,11,5,3,down,21.21,1,21.21
1419,11,5,4,down,21.36,1,21.36
1420,11,6,0,down,113.81,7,16.25857143
1421,11,6,0,up,15.81,1,15.81
1422,11,6,1,down,219.82,12,18.31833333
1423,11,6,2,down,277.85,12,23.15416667
1424,11,6,2,up,19.23,1,19.23
1425,11,6,3,down,217,13,16.69230769
1426,11,6,3,up,65.18,1,65.18
1427,11,6,4,down,168.44,7,24.06285714
1428,11,6,4,up,22.35,1,22.35
1429,11,6,5,down,88.03,5,17.606
1430,11,6,6,down,160.2,10,16.02
1431,11,6,6,up,14.98,1,14.98
1432,11,7,0,down,159.12,8,19.89
1433,11,7,1,down,403.33,25,16.1332
1434,11,7,1,up,25.43,2,12.715
1435,11,7,2,down,362.04,22,16.45636364
1436,11,7,3,down,374,22,17
1437,11,7,3,up,24.45,1,24.45
1438,11,7,4,down,370.4,24,15.43333333
1439,11,7,5,down,173.07,13,13.31307692
1440,11,7,6,down,234.34,13,18.02615385
1441,11,8,0,down,55.94,4,13.985
1442,11,8,0,up,24.48,1,24.48
1443,11,8,1,down,55.79,5,11.158
1444,11,8,1,up,24.61,1,24.61
1445,11,8,2,down,227.82,8,28.4775
1446,11,8,3,down,105.56,7,15.08
1447,11,8,4,down,198.69,9,22.07666667
1448,11,8,5,down,273.15,13,21.01153846
1449,11,8,6,down,107.03,5,21.406
1450,11,8,6,up,12.31,1,12.31
1451,11,9,0,down,84.28,7,12.04
1452,11,9,1,down,50.05,3,16.68333333
1453,11,9,2,down,36.56,3,12.18666667
1454,11,9,3,down,67.2,6,11.2
1455,11,9,4,down,114.75,8,14.34375
1456,11,9,4,up,51.95,2,25.975
1457,11,9,5,down,107.2,7,15.31428571
1458,11,9,6,down,64.87,5,12.974
1459,11,10,0,down,143.35,9,15.92777778
1460,11,10,1,down,209.5,9,23.27777778
1461,11,10,2,down,13.59,2,6.795
1462,11,10,3,down,12.14,1,12.14
1463,11,10,4,down,114.94,6,19.15666667
1464,11,10,5,down,161,8,20.125
1465,11,10,6,down,198.8,9,22.08888889
1466,11,10,6,up,50.42,1,50.42
1467,11,11,0,down,128.31,7,18.33
1468,11,11,1,down,123.3,7,17.61428571
1469,11,11,2,down,57.71,4,14.4275
1470,11,11,3,down,207.37,10,20.737
1471,11,11,4,down,174.76,6,29.12666667
1472,11,11,5,down,123.68,3,41.22666667
1473,11,11,6,down,91.16,5,18.232
1474,11,12,0,down,257.53,10,25.753
1475,11,12,1,down,169.2,8,21.15
1476,11,12,2,down,99.47,8,12.43375
1477,11,12,3,down,245.01,11,22.27363636
1478,11,12,4,down,41.53,4,10.3825
1479,11,12,5,down,270.32,13,20.79384615
1480,11,12,5,up,66.19,1,66.19
1481,11,12,6,down,307.67,16,19.229375
1482,11,12,6,up,24.21,1,24.21
1483,11,13,0,down,93.42,4,23.355
1484,11,13,0,up,57.99,2,28.995
1485,11,13,1,down,49.07,4,12.2675
1486,11,13,2,down,152.97,9,16.99666667
1487,11,13,3,down,113.89,7,16.27
1488,11,13,4,down,234.66,10,23.466
1489,11,13,5,down,229.49,16,14.343125
1490,11,13,6,down,104.74,6,17.45666667
1491,11,14,0,down,107.78,7,15.39714286
1492,11,14,1,down,201.38,11,18.30727273
1493,11,14,2,down,221.24,10,22.124
1494,11,14,2,up,23.39,1,23.39
1495,11,14,3,down,115.31,7,16.47285714
1496,11,14,4,down,208.86,8,26.1075
1497,11,14,4,up,51.69,1,51.69
1498,11,14,5,down,241.42,14,17.24428571
1499,11,14,6,down,144.81,7,20.68714286
1500,11,15,0,down,195.54,10,19.554
1501,11,15,0,up,10.88,1,10.88
1502,11,15,1,down,219.7,10,21.97
1503,11,15,2,down,204.31,7,29.18714286
1504,11,15,3,down,259.48,14,18.53428571
1505,11,15,4,down,115.07,11,10.46090909
1506,11,15,4,up,2.3,1,2.3
1507,11,15,5,down,220.76,14,15.76857143
1508,11,15,6,down,206.87,11,18.80636364
1509,11,16,0,down,175.85,9,19.53888889
1510,11,16,1,down,146.13,11,13.28454545
1511,11,16,2,down,50.37,3,16.79
1512,11,16,3,down,178.79,8,22.34875
1513,11,16,4,down,83.41,4,20.8525
1514,11,16,5,down,256.72,13,19.74769231
1515,11,16,6,down,104.47,7,14.92428571
1516,11,17,0,down,146.16,7,20.88
1517,11,17,1,down,221.13,11,20.10272727
1518,11,17,2,down,71.38,5,14.276
1519,11,17,3,down,188.77,7,26.96714286
1520,11,17,4,down,295.14,11,26.83090909
1521,11,17,5,down,254.97,15,16.998
1522,11,17,6,down,228.28,10,22.828
1523,11,18,0,down,204.73,5,40.946
1524,11,18,1,down,178.34,7,25.47714286
1525,11,18,2,down,176.43,8,22.05375
1526,11,18,2,up,13.61,1,13.61
1527,11,18,3,down,327.93,10,32.793
1528,11,18,4,down,31.8,4,7.95
1529,11,18,5,down,297.04,11,27.00363636
1530,11,18,6,down,53.57,3,17.85666667
1531,11,18,6,up,77.5,2,38.75
1532,11,19,0,down,100.3,4,25.075
1533,11,19,1,down,235.62,14,16.83
1534,11,19,2,down,102.86,8,12.8575
1535,11,19,3,down,86.98,6,14.49666667
1536,11,19,4,down,36.23,3,12.07666667
1537,11,19,5,down,120.3,6,20.05
1538,11,19,6,down,23.13,1,23.13
1539,11,20,0,down,34.9,4,8.725
1540,11,20,1,down,136.99,5,27.398
1541,11,20,2,down,172,6,28.66666667
1542,11,20,3,down,122.24,5,24.448
1543,11,20,3,up,90.73,2,45.365
1544,11,20,4,down,92.03,4,23.0075
1545,11,20,5,down,120.93,5,24.186
1546,11,20,6,down,84.09,4,21.0225
1547,11,20,6,up,38.09,1,38.09
1548,11,21,0,down,33.73,3,11.24333333
1549,11,21,1,down,86.7,6,14.45
1550,11,21,2,down,50.14,3,16.71333333
1551,11,21,2,up,20.3,1,20.3
1552,11,21,3,down,73.75,4,18.4375
1553,11,21,4,down,44.9,3,14.96666667
1554,11,21,5,down,65.05,5,13.01
1555,11,21,6,down,87.66,4,21.915
1556,11,22,0,down,9.5,1,9.5
1557,11,22,1,down,93.78,7,13.39714286
1558,11,22,2,down,86.73,5,17.346
1559,11,22,3,down,64.97,3,21.65666667
1560,11,22,4,down,85.86,2,42.93
1561,11,22,5,down,94.76,4,23.69
1562,11,22,6,down,64.93,3,21.64333333
1563,11,23,0,down,161.02,7,23.00285714
1564,11,23,1,down,138,7,19.71428571
1565,11,23,2,down,195.82,12,16.31833333
1566,11,23,3,down,133.27,6,22.21166667
1567,11,23,4,down,106.97,3,35.65666667
1568,11,23,5,down,75.52,9,8.391111111
1569,11,23,6,down,133.65,8,16.70625
1570,12,0,0,down,32.68,3,10.89333333
1571,12,0,1,down,24.94,2,12.47
1572,12,0,4,down,1.19,1,1.19
1573,12,0,6,down,16.35,1,16.35
1574,12,1,0,down,14.97,2,7.485
1575,12,1,2,down,14.8,3,4.933333333
1576,12,1,3,down,1.39,1,1.39
1577,12,1,4,down,1.35,1,1.35
1578,12,1,5,down,19.06,1,19.06
1579,12,1,6,down,19.06,3,6.353333333
1580,12,2,0,down,17.44,2,8.72
1581,12,2,2,down,10.78,1,10.78
1582,12,3,1,down,1.36,1,1.36
1583,12,4,0,down,23.12,2,11.56
1584,12,4,4,down,56.83,3,18.94333333
1585,12,5,1,down,16.32,1,16.32
1586,12,5,2,down,1.57,1,1.57
1587,12,5,3,down,16.31,1,16.31
1588,12,5,4,down,18.56,1,18.56
1589,12,5,6,down,21.72,1,21.72
1590,12,6,0,down,283.31,9,31.47888889
1591,12,6,0,up,23.13,1,23.13
1592,12,6,1,down,96.79,6,16.13166667
1593,12,6,2,down,130.22,6,21.70333333
1594,12,6,3,down,337.97,12,28.16416667
1595,12,6,3,up,46.15,1,46.15
1596,12,6,4,down,169.6,9,18.84444444
1597,12,6,5,down,113.01,5,22.602
1598,12,6,6,down,131.69,8,16.46125
1599,12,7,0,down,100.05,5,20.01
1600,12,7,1,down,292.37,15,19.49133333
1601,12,7,1,up,16.27,1,16.27
1602,12,7,2,down,407.12,18,22.61777778
1603,12,7,2,up,24.44,1,24.44
1604,12,7,3,down,321.51,17,18.91235294
1605,12,7,3,up,10.93,1,10.93
1606,12,7,4,down,228.44,17,13.43764706
1607,12,7,5,down,92.97,9,10.33
1608,12,7,6,down,179.43,7,25.63285714
1609,12,8,0,down,151.89,10,15.189
1610,12,8,0,up,24.5,1,24.5
1611,12,8,1,down,183.96,8,22.995
1612,12,8,1,up,9.53,1,9.53
1613,12,8,2,down,105.24,5,21.048
1614,12,8,3,down,143.8,6,23.96666667
1615,12,8,4,down,151.18,6,25.19666667
1616,12,8,5,down,339.23,15,22.61533333
1617,12,8,5,up,13.56,1,13.56
1618,12,8,6,down,254.76,13,19.59692308
1619,12,9,0,down,165.86,8,20.7325
1620,12,9,0,up,21.73,1,21.73
1621,12,9,1,down,100.07,4,25.0175
1622,12,9,1,up,14.99,1,14.99
1623,12,9,2,down,62.15,2,31.075
1624,12,9,3,down,47.82,4,11.955
1625,12,9,3,up,17.78,1,17.78
1626,12,9,4,down,42.72,3,14.24
1627,12,9,5,down,172.6,5,34.52
1628,12,9,5,up,12.04,1,12.04
1629,12,9,6,down,119.63,5,23.926
1630,12,10,0,down,75.85,6,12.64166667
1631,12,10,1,down,164.41,8,20.55125
1632,12,10,2,down,104.59,5,20.918
1633,12,10,3,down,101.25,4,25.3125
1634,12,10,4,down,70.22,5,14.044
1635,12,10,5,down,113.25,5,22.65
1636,12,10,5,up,48.74,1,48.74
1637,12,10,6,down,123.8,8,15.475
1638,12,11,0,down,149.86,7,21.40857143
1639,12,11,1,down,44.97,3,14.99
1640,12,11,2,down,89.81,3,29.93666667
1641,12,11,3,down,40.64,3,13.54666667
1642,12,11,4,down,98.41,5,19.682
1643,12,11,5,down,77.82,4,19.455
1644,12,11,6,down,140.05,6,23.34166667
1645,12,12,0,down,50.05,3,16.68333333
1646,12,12,1,down,75.38,7,10.76857143
1647,12,12,2,down,164,7,23.42857143
1648,12,12,3,down,163.94,8,20.4925
1649,12,12,3,up,35.75,1,35.75
1650,12,12,4,down,114.49,6,19.08166667
1651,12,12,5,down,118.2,7,16.88571429
1652,12,12,6,down,59.05,4,14.7625
1653,12,13,0,down,139.72,6,23.28666667
1654,12,13,0,up,58.24,2,29.12
1655,12,13,1,down,256.63,8,32.07875
1656,12,13,2,down,140.39,7,20.05571429
1657,12,13,3,down,188.14,10,18.814
1658,12,13,4,down,161.25,7,23.03571429
1659,12,13,5,down,202.32,10,20.232
1660,12,13,6,down,57.27,3,19.09
1661,12,13,6,up,27.23,1,27.23
1662,12,14,0,down,152.85,10,15.285
1663,12,14,1,down,176.7,12,14.725
1664,12,14,2,down,199.99,9,22.22111111
1665,12,14,2,up,25.61,1,25.61
1666,12,14,3,down,153.13,12,12.76083333
1667,12,14,4,down,209.4,9,23.26666667
1668,12,14,4,up,10.44,1,10.44
1669,12,14,5,down,282.75,10,28.275
1670,12,14,5,up,10.78,1,10.78
1671,12,14,6,down,172.1,9,19.12222222
1672,12,15,0,down,94.47,7,13.49571429
1673,12,15,1,down,125.87,7,17.98142857
1674,12,15,1,up,21.68,1,21.68
1675,12,15,2,down,111.99,9,12.44333333
1676,12,15,3,down,152.08,9,16.89777778
1677,12,15,3,up,61.49,1,61.49
1678,12,15,4,down,58.63,7,8.375714286
1679,12,15,4,up,10.87,1,10.87
1680,12,15,5,down,111.62,7,15.94571429
1681,12,15,6,down,28.93,2,14.465
1682,12,16,0,down,47.12,2,23.56
1683,12,16,1,down,286.13,9,31.79222222
1684,12,16,2,down,94.11,5,18.822
1685,12,16,3,down,99.14,4,24.785
1686,12,16,4,down,44.37,3,14.79
1687,12,16,5,down,32.75,3,10.91666667
1688,12,16,6,down,15.38,1,15.38
1689,12,17,0,down,219.72,7,31.38857143
1690,12,17,1,down,159.62,8,19.9525
1691,12,17,1,up,24.46,1,24.46
1692,12,17,2,down,93.94,7,13.42
1693,12,17,3,down,94.21,8,11.77625
1694,12,17,4,down,191.45,6,31.90833333
1695,12,17,5,down,345.2,13,26.55384615
1696,12,17,6,down,88.02,6,14.67
1697,12,18,0,down,73.61,5,14.722
1698,12,18,1,down,87.05,6,14.50833333
1699,12,18,2,down,126.11,8,15.76375
1700,12,18,3,down,81.38,5,16.276
1701,12,18,4,down,35.15,4,8.7875
1702,12,18,5,down,69.31,4,17.3275
1703,12,18,6,down,64.14,4,16.035
1704,12,19,0,down,153.77,7,21.96714286
1705,12,19,0,up,12.14,1,12.14
1706,12,19,1,down,87.14,4,21.785
1707,12,19,2,down,70.73,7,10.10428571
1708,12,19,3,down,179.31,10,17.931
1709,12,19,4,down,95.99,2,47.995
1710,12,19,5,down,80.82,5,16.164
1711,12,19,6,down,138.78,6,23.13
1712,12,20,0,down,39.99,3,13.33
1713,12,20,1,down,101.99,3,33.99666667
1714,12,20,2,down,107.45,6,17.90833333
1715,12,20,3,down,83.22,3,27.74
1716,12,20,5,down,113.43,5,22.686
1717,12,20,6,down,51.63,3,17.21
1718,12,21,0,down,9.52,1,9.52
1719,12,21,1,down,146.93,5,29.386
1720,12,21,2,down,106.21,6,17.70166667
1721,12,21,3,down,179.81,10,17.981
1722,12,21,3,up,14.8,1,14.8
1723,12,21,4,down,30.09,2,15.045
1724,12,21,5,down,87.35,7,12.47857143
1725,12,21,6,down,35.29,4,8.8225
1726,12,22,0,down,32.67,3,10.89
1727,12,22,1,down,93.29,5,18.658
1728,12,22,2,down,68.01,4,17.0025
1729,12,22,3,down,77.02,5,15.404
1730,12,22,4,down,123.59,8,15.44875
1731,12,22,5,down,115.37,6,19.22833333
1732,12,22,6,down,89.11,7,12.73
1733,12,23,0,down,66.72,4,16.68
1734,12,23,0,up,19.04,1,19.04
1735,12,23,1,down,101.7,3,33.9
1736,12,23,2,down,57.74,6,9.623333333
1737,12,23,3,down,115.14,7,16.44857143
1738,12,23,4,down,28.27,2,14.135
1739,12,23,5,down,85.59,5,17.118
1740,12,23,6,down,42.77,4,10.6925
1741,13,0,0,down,55.78,2,27.89
1742,13,0,0,up,17.31,1,17.31
1743,13,0,1,down,32.83,1,32.83
1744,13,0,1,up,57.12,1,57.12
1745,13,0,2,down,83.16,3,27.72
1746,13,0,3,down,24.32,2,12.16
1747,13,0,3,up,9.52,1,9.52
1748,13,0,4,down,20.46,1,20.46
1749,13,0,6,down,17.56,1,17.56
1750,13,0,6,up,9.52,1,9.52
1751,13,1,0,down,29.91,2,14.955
1752,13,1,0,up,13.49,1,13.49
1753,13,1,1,down,51.57,3,17.19
1754,13,1,2,down,66.21,4,16.5525
1755,13,1,3,down,35.36,2,17.68
1756,13,1,3,up,74.79,1,74.79
1757,13,1,5,down,17.68,1,17.68
1758,13,1,6,down,31.15,3,10.38333333
1759,13,2,0,down,19.82,2,9.91
1760,13,2,3,down,20.1,3,6.7
1761,13,3,0,down,10.86,1,10.86
1762,13,3,2,down,2.72,2,1.36
1763,13,3,4,down,9.48,1,9.48
1764,13,3,5,down,1.38,1,1.38
1765,13,4,1,down,18.72,1,18.72
1766,13,4,2,down,15.43,1,15.43
1767,13,4,2,up,0.61,1,0.61
1768,13,4,3,down,17.71,1,17.71
1769,13,5,1,down,54.41,2,27.205
1770,13,6,0,down,27.44,2,13.72
1771,13,6,1,down,86.1,5,17.22
1772,13,6,2,down,124.67,7,17.81
1773,13,6,2,up,66.73,2,33.365
1774,13,6,3,down,118.03,7,16.86142857
1775,13,6,3,up,45.73,1,45.73
1776,13,6,4,down,107.99,8,13.49875
1777,13,6,5,down,31.5,2,15.75
1778,13,6,6,down,13.51,2,6.755
1779,13,7,0,down,200.84,10,20.084
1780,13,7,0,up,20.36,1,20.36
1781,13,7,1,down,471.63,22,21.43772727
1782,13,7,1,up,9.17,1,9.17
1783,13,7,2,down,347.75,20,17.3875
1784,13,7,3,down,419.11,23,18.22217391
1785,13,7,3,up,44.55,3,14.85
1786,13,7,4,down,383.96,21,18.28380952
1787,13,7,4,up,50.36,2,25.18
1788,13,7,5,down,145.77,10,14.577
1789,13,7,5,up,16.93,1,16.93
1790,13,7,6,down,295.06,16,18.44125
1791,13,8,0,down,97.82,4,24.455
1792,13,8,1,down,312.84,9,34.76
1793,13,8,2,down,240.12,12,20.01
1794,13,8,3,down,181.07,10,18.107
1795,13,8,4,down,216.78,11,19.70727273
1796,13,8,4,up,9.75,1,9.75
1797,13,8,5,down,325.61,19,17.13736842
1798,13,8,5,up,15.67,1,15.67
1799,13,8,6,down,353.2,10,35.32
1800,13,8,6,up,13.89,1,13.89
1801,13,9,0,down,183.16,7,26.16571429
1802,13,9,0,up,22.05,2,11.025
1803,13,9,1,down,43.39,3,14.46333333
1804,13,9,2,down,48.84,3,16.28
1805,13,9,3,down,114.3,5,22.86
1806,13,9,4,down,77.9,6,12.98333333
1807,13,9,5,down,176.4,12,14.7
1808,13,9,6,down,135.28,6,22.54666667
1809,13,10,0,down,23.82,4,5.955
1810,13,10,1,down,54.46,3,18.15333333
1811,13,10,2,down,60.88,4,15.22
1812,13,10,3,down,43.46,2,21.73
1813,13,10,4,down,45.88,3,15.29333333
1814,13,10,5,down,100.77,5,20.154
1815,13,10,6,down,172.62,4,43.155
1816,13,10,6,up,21.77,1,21.77
1817,13,11,0,down,95.27,4,23.8175
1818,13,11,1,down,52.63,4,13.1575
1819,13,11,1,up,1.4,1,1.4
1820,13,11,2,down,235.2,8,29.4
1821,13,11,3,down,40.46,3,13.48666667
1822,13,11,4,down,61.37,2,30.685
1823,13,11,4,up,9.1,1,9.1
1824,13,11,5,down,9.81,2,4.905
1825,13,11,6,down,92.43,6,15.405
1826,13,12,0,down,166.17,9,18.46333333
1827,13,12,1,down,194.82,7,27.83142857
1828,13,12,2,down,92.32,4,23.08
1829,13,12,3,down,65.44,5,13.088
1830,13,12,4,down,129.41,4,32.3525
1831,13,12,4,up,16.37,1,16.37
1832,13,12,5,down,207.02,7,29.57428571
1833,13,12,6,down,232.61,11,21.14636364
1834,13,12,6,up,22.81,1,22.81
1835,13,13,0,down,83.86,3,27.95333333
1836,13,13,0,up,27.22,1,27.22
1837,13,13,1,down,75.15,2,37.575
1838,13,13,2,down,144.14,8,18.0175
1839,13,13,3,down,101.89,5,20.378
1840,13,13,3,up,10.89,1,10.89
1841,13,13,4,down,62.11,4,15.5275
1842,13,13,5,down,198.33,10,19.833
1843,13,13,6,down,103.26,8,12.9075
1844,13,14,0,down,106.66,2,53.33
1845,13,14,1,down,188.86,7,26.98
1846,13,14,1,up,14.94,1,14.94
1847,13,14,2,down,237.31,9,26.36777778
