,floor,hour,direction,week,avgWait
183,9,13,up,weekday,19.185
184,9,14,down,weekday,18.14736842
185,9,14,up,weekday,18.61666667
186,9,15,down,weekday,17.04012821
187,9,15,up,weekday,20.73
188,9,16,down,weekday,17.88725
189,9,16,up,weekday,8.15
190,9,17,down,weekday,18.40583333
191,9,17,up,weekday,57.14
192,9,18,down,weekday,17.02803571
193,9,19,down,weekday,18.58410256
194,9,19,up,weekday,27.255
195,9,20,down,weekday,16.0430303
196,9,20,up,weekday,29.79
197,9,21,down,weekday,22.63863636
198,9,21,up,weekday,10.89
199,9,22,down,weekday,19.55128205
200,9,23,down,weekday,17.23131579
201,9,23,up,weekday,29.915
202,10,0,down,weekday,11.34833333
203,10,1,down,weekday,9.282222222
204,10,2,down,weekday,12.0775
205,10,3,down,weekday,20.27333333
206,10,3,up,weekday,8.88
207,10,4,down,weekday,13.6
208,10,5,down,weekday,15.293
209,10,5,up,weekday,18.95
210,10,6,down,weekday,19.41573034
211,10,6,up,weekday,22.46333333
212,10,7,down,weekday,15.95768116
213,10,8,down,weekday,24.23896552
214,10,8,up,weekday,28.26
215,10,9,down,weekday,16.1821875
216,10,9,up,weekday,33.16
217,10,10,down,weekday,21.16125
218,10,10,up,weekday,52.59
219,10,11,down,weekday,17.60514286
220,10,12,down,weekday,18.80791667
221,10,13,down,weekday,22.6369697
222,10,13,up,weekday,75.14
223,10,14,down,weekday,16.07785714
224,10,14,up,weekday,13.61
225,10,15,down,weekday,16.30418182
226,10,15,up,weekday,14.29333333
227,10,16,down,weekday,17.8537931
228,10,16,up,weekday,17.685
229,10,17,down,weekday,19.95909091
230,10,17,up,weekday,5.91
231,10,18,down,weekday,22.74717949
232,10,18,up,weekday,17.68
233,10,19,down,weekday,12.3624
234,10,20,down,weekday,17.80071429
235,10,20,up,weekday,69.4
236,10,21,down,weekday,13.46
237,10,21,up,weekday,31.62
238,10,22,down,weekday,17.08275
239,10,22,up,weekday,24.47
240,10,23,down,weekday,18.36878788
241,11,0,down,weekday,12.56666667
242,11,1,down,weekday,19.665
243,11,2,down,weekday,8.45
244,11,3,down,weekday,17.09
245,11,3,up,weekday,1.365
246,11,4,down,weekday,8.73
247,11,5,down,weekday,21.285
248,11,6,down,weekday,19.54745098
249,11,6,up,weekday,30.6425
250,11,7,down,weekday,16.52366337
251,11,7,up,weekday,16.62666667
252,11,8,down,weekday,19.50909091
253,11,8,up,weekday,24.545
254,11,9,down,weekday,13.06814815
255,11,9,up,weekday,25.975
256,11,10,down,weekday,18.27851852
257,11,11,down,weekday,20.33676471
258,11,12,down,weekday,19.82292683
259,11,13,down,weekday,18.94147059
260,11,13,up,weekday,28.995
261,11,14,down,weekday,19.87372093
262,11,14,up,weekday,37.54
263,11,15,down,weekday,19.11730769
264,11,15,up,weekday,6.59
265,11,16,down,weekday,18.13
266,11,17,down,weekday,22.50195122
267,11,18,down,weekday,27.03617647
268,11,18,up,weekday,13.61
269,11,19,down,weekday,16.05685714
270,11,20,down,weekday,23.25666667
271,11,20,up,weekday,45.365
272,11,21,down,weekday,15.22210526
273,11,21,up,weekday,20.3
274,11,22,down,weekday,18.93555556
275,11,23,down,weekday,21.00228571
276,12,0,down,weekday,9.801666667
277,12,1,down,weekday,4.644285714
278,12,2,down,weekday,9.406666667
279,12,3,down,weekday,1.36
280,12,4,down,weekday,15.99
281,12,5,down,weekday,13.19
282,12,6,down,weekday,24.23547619
283,12,6,up,weekday,34.64
284,12,7,down,weekday,18.74291667
285,12,7,up,weekday,17.21333333
286,12,8,down,weekday,21.03057143
287,12,8,up,weekday,17.015
288,12,9,down,weekday,19.93428571
289,12,9,up,weekday,18.16666667
290,12,10,down,weekday,18.44
291,12,11,down,weekday,20.17571429
292,12,12,down,weekday,18.31806452
293,12,12,up,weekday,35.75
294,12,13,down,weekday,23.31921053
295,12,13,up,weekday,29.12
296,12,14,down,weekday,17.15519231
297,12,14,up,weekday,18.025
298,12,15,down,weekday,13.92410256
299,12,15,up,weekday,31.34666667
300,12,16,down,weekday,24.82043478
301,12,17,down,weekday,21.08166667
302,12,17,up,weekday,24.46
303,12,18,down,weekday,14.40357143
304,12,19,down,weekday,19.56466667
305,12,19,up,weekday,12.14
306,12,20,down,weekday,22.17666667
307,12,21,down,weekday,19.69
308,12,21,up,weekday,14.8
309,12,22,down,weekday,15.7832
310,12,23,down,weekday,16.79863636
311,12,23,up,weekday,19.04
312,13,0,down,weekday,24.06111111
313,13,0,up,weekday,27.98333333
314,13,1,down,weekday,16.64090909
315,13,1,up,weekday,44.14
316,13,2,down,weekday,7.984
317,13,3,down,weekday,5.765
318,13,4,down,weekday,17.28666667
319,13,4,up,weekday,0.61
320,13,5,down,weekday,27.205
321,13,6,down,weekday,16.00793103
322,13,6,up,weekday,37.48666667
323,13,7,down,weekday,18.99260417
324,13,7,up,weekday,17.77714286
325,13,8,down,weekday,22.79630435
326,13,8,up,weekday,9.75
327,13,9,down,weekday,19.48291667
328,13,9,up,weekday,11.025
329,13,10,down,weekday,14.28125
330,13,11,down,weekday,23.09190476
331,13,11,up,weekday,5.25
332,13,12,down,weekday,22.35034483
333,13,12,up,weekday,16.37
334,13,13,down,weekday,21.23409091
335,13,13,up,weekday,19.055
336,13,14,down,weekday,27.00392857
337,13,14,up,weekday,23.9
338,13,15,down,weekday,16.41451613
339,13,15,up,weekday,32.61
340,13,16,down,weekday,17.05766667
341,13,16,up,weekday,27.06
342,13,17,down,weekday,24.27425532
343,13,17,up,weekday,16.09
344,13,18,down,weekday,18.10964286
345,13,18,up,weekday,32.04666667
346,13,19,down,weekday,17.1735
347,13,20,down,weekday,15.71666667
348,13,21,down,weekday,19.15357143
349,13,21,up,weekday,25.45666667
350,13,22,down,weekday,19.24448276
351,13,22,up,weekday,34.005
352,13,23,down,weekday,14.5075
353,13,23,up,weekday,16.028
354,14,0,down,weekday,12.41642857
355,14,0,up,weekday,31.1
356,14,1,down,weekday,9.06
357,14,2,down,weekday,11.27333333
358,14,2,up,weekday,1.335
359,14,3,down,weekday,9.25
360,14,3,up,weekday,16.31
361,14,4,down,weekday,7.935
362,14,5,down,weekday,16.28
363,14,6,down,weekday,21.223
364,14,6,up,weekday,35.4025
365,14,7,down,weekday,22.28975309
366,14,7,up,weekday,18.35
367,14,8,down,weekday,23.94126761
368,14,8,up,weekday,22.50666667
369,14,9,down,weekday,26.08285714
370,14,9,up,weekday,2.483333333
371,14,10,down,weekday,22.91282051
372,14,10,up,weekday,10.87
373,14,11,down,weekday,17.395
374,14,11,up,weekday,36.49
375,14,12,down,weekday,15.5559375
376,14,13,down,weekday,21.2514
377,14,14,down,weekday,18.6337931
378,14,14,up,weekday,2.4
379,14,15,down,weekday,21.23424242
380,14,15,up,weekday,12.10666667
381,14,16,down,weekday,20.5873913
382,14,16,up,weekday,12.25
383,14,17,down,weekday,21.77267857
384,14,18,down,weekday,21.83313725
385,14,18,up,weekday,8.212
386,14,19,down,weekday,17.1215625
387,14,19,up,weekday,27.59666667
388,14,20,down,weekday,19.1708
389,14,20,up,weekday,13.595
390,14,21,down,weekday,22.852
391,14,21,up,weekday,10.89
392,14,22,down,weekday,21.3
393,14,22,up,weekday,42.605
394,14,23,down,weekday,22.38413793
395,14,23,up,weekday,8.605
396,15,0,down,weekday,7.866
397,15,1,down,weekday,3.76
398,15,2,down,weekday,12.59
399,15,3,down,weekday,15.01333333
400,15,4,down,weekday,2.72
401,15,5,down,weekday,21.775
402,15,6,down,weekday,24.27613636
403,15,7,down,weekday,21.766
404,15,8,down,weekday,19.33945455
405,15,9,down,weekday,17.671
406,15,10,down,weekday,18.54576923
407,15,11,down,weekday,21.00073171
408,15,12,down,weekday,22.72117647
409,15,13,down,weekday,20.89954545
410,15,14,down,weekday,23.28846154
411,15,15,down,weekday,23.53113636
412,15,16,down,weekday,19.51285714
413,15,17,down,weekday,27.44232143
414,15,18,down,weekday,19.45818182
415,15,19,down,weekday,25.90371429
416,15,20,down,weekday,18.07529412
417,15,21,down,weekday,22.3285
418,15,22,down,weekday,22.15419355
419,15,23,down,weekday,23.24727273
420,1,0,up,weekend,22.03926829
421,1,1,up,weekend,19.08447368
422,1,2,up,weekend,22.61266667
423,1,3,up,weekend,23.6725
424,1,4,up,weekend,10.902
425,1,5,up,weekend,12.58
426,1,6,up,weekend,11.291875
427,1,7,up,weekend,11.9715625
428,1,8,up,weekend,17.70057692
429,1,9,up,weekend,12.76441176
430,1,10,up,weekend,10.52614286
431,1,11,up,weekend,7.880253165
432,1,12,up,weekend,16.71791667
433,1,13,up,weekend,16.69951456
434,1,14,up,weekend,12.78542169
435,1,15,up,weekend,10.65522388
436,1,16,up,weekend,16.56198276
437,1,17,up,weekend,14.81428571
438,1,18,up,weekend,18.08376344
439,1,19,up,weekend,18.0373913
440,1,20,up,weekend,17.2572619
441,1,21,up,weekend,18.45131313
442,1,22,up,weekend,18.98662651
443,1,23,up,weekend,17.18280702
444,6,0,down,weekend,14.25166667
445,6,0,up,weekend,18.89805556
446,6,1,down,weekend,15.98
447,6,1,up,weekend,16.70485714
448,6,2,up,weekend,14.73666667
449,6,2,down,weekend,24.57
450,6,3,up,weekend,23.2675
451,6,4,up,weekend,10.0225
452,6,5,up,weekend,13.5675
453,6,6,up,weekend,22.80444444
454,6,6,down,weekend,1.41
455,6,7,down,weekend,13.34875
456,6,7,up,weekend,19.63583333
457,6,8,down,weekend,16.6234375
458,6,8,up,weekend,22.97230769
459,6,9,down,weekend,15.89
460,6,9,up,weekend,20.06792453
461,6,10,down,weekend,14.79
462,6,10,up,weekend,18.08847826
463,6,11,down,weekend,15.0037037
464,6,11,up,weekend,21.88
465,6,12,down,weekend,18.97333333
466,6,12,up,weekend,20.97025
467,6,13,down,weekend,22.90571429
468,6,13,up,weekend,16.79270833
469,6,14,down,weekend,15.17947368
470,6,14,up,weekend,18.57552632
471,6,15,down,weekend,15.232
472,6,15,up,weekend,13.84931818
473,6,16,down,weekend,20.2169697
474,6,16,up,weekend,19.15771084
475,6,17,down,weekend,27.9683871
476,6,17,up,weekend,21.85829545
477,6,18,down,weekend,19.724
478,6,18,up,weekend,24.05857143
