,floor,hour,direction,avgWait_weekend
212,5,12,up,8.322325581395349
213,5,13,down,37.23350515463917
214,5,13,up,13.09275
215,5,14,down,36.66556390977444
216,5,14,up,9.35897435897436
217,5,15,down,41.88695238095238
218,5,15,up,7.533736263736264
219,5,16,down,27.452148148148147
220,5,16,up,10.035949367088609
221,5,17,down,30.09870689655172
222,5,17,up,12.524461538461539
223,5,18,down,28.474285714285713
224,5,18,up,10.562446808510638
225,5,19,down,32.318108108108106
226,5,19,up,8.275945945945946
227,5,20,down,27.557654320987655
228,5,20,up,15.44047619047619
229,5,21,down,17.669565217391302
230,5,21,up,5.384444444444444
231,5,22,down,17.919565217391302
232,5,22,up,8.514736842105263
233,5,23,down,14.786956521739132
234,5,23,up,4.777777777777778
235,6,0,down,9.76
236,6,0,up,20.503333333333334
237,6,1,down,9.847222222222221
238,6,1,up,50.76
239,6,2,down,7.103333333333334
240,6,2,up,1.18
241,6,3,down,16.825
242,6,3,up,29.87
243,6,4,down,14.620909090909093
244,6,4,up,1.36
245,6,5,down,12.5475
246,6,5,up,15.01
247,6,6,down,12.296
248,6,6,up,30.521428571428572
249,6,7,down,15.639499999999998
250,6,7,up,38.32269230769231
251,6,8,down,15.688470588235294
252,6,8,up,51.81809523809524
253,6,9,down,13.59284090909091
254,6,9,up,47.6525641025641
255,6,10,down,12.191011235955056
256,6,10,up,82.25295454545454
257,6,11,down,12.085
258,6,11,up,65.92625
259,6,12,down,12.904646464646465
260,6,12,up,49.0428125
261,6,13,down,15.97103448275862
262,6,13,up,49.74114285714286
263,6,14,down,15.891927710843376
264,6,14,up,43.08471698113207
265,6,15,down,16.29021505376344
266,6,15,up,58.36181818181819
267,6,16,down,9.845777777777778
268,6,16,up,56.53066666666667
269,6,17,down,12.783
270,6,17,up,46.51111111111111
271,6,18,down,15.153924050632913
272,6,18,up,55.46296296296296
273,6,19,down,15.327471264367816
274,6,19,up,44.21263157894737
275,6,20,down,16.62310810810811
276,6,20,up,30.479565217391304
277,6,21,down,15.729215686274511
278,6,21,up,27.586666666666662
279,6,22,down,21.513947368421054
280,6,22,up,20.273076923076925
281,6,23,down,18.554761904761904
282,6,23,up,6.463333333333334
283,7,0,down,3.9166666666666665
284,7,0,up,13.234
285,7,1,down,12.759999999999998
286,7,1,up,9.45
287,7,2,down,11.234
288,7,2,up,0.68
289,7,3,down,3.995714285714286
290,7,4,down,4.674285714285714
291,7,5,down,8.863333333333333
292,7,5,up,2.65
293,7,6,down,16.41
294,7,6,up,26.394
295,7,7,down,16.078367346938773
296,7,7,up,22.095
297,7,8,down,13.917741935483873
298,7,8,up,49.076129032258066
299,7,9,down,15.067580645161291
300,7,9,up,61.36652173913043
301,7,10,down,13.194155844155844
302,7,10,up,28.495909090909095
303,7,11,down,11.316702127659575
304,7,11,up,32.19466666666666
305,7,12,down,11.303092783505155
306,7,12,up,49.270606060606056
307,7,13,down,15.178977272727273
308,7,13,up,58.94833333333334
309,7,14,down,16.058850574712643
310,7,14,up,39.11566666666667
311,7,15,down,11.612682926829269
312,7,15,up,40.34793103448276
313,7,16,down,14.295486725663716
314,7,16,up,51.65529411764706
315,7,17,down,10.620833333333334
316,7,17,up,49.17178571428571
317,7,18,down,14.312564102564105
318,7,18,up,41.47153846153846
319,7,19,down,14.252962962962965
320,7,19,up,33.615624999999994
321,7,20,down,14.970185185185183
322,7,20,up,37.45153846153846
323,7,21,down,22.58758620689655
324,7,21,up,23.67142857142857
325,7,22,down,15.561891891891891
326,7,22,up,16.448333333333334
327,7,23,down,13.305000000000001
328,7,23,up,21.746
329,8,0,down,10.549166666666666
330,8,0,up,8.915
331,8,1,down,9.753636363636362
332,8,2,down,26.16333333333333
333,8,2,up,33.66
334,8,3,down,12.36
335,8,4,down,7.29375
336,8,4,up,20.45
337,8,5,down,13.0975
338,8,5,up,36.36
339,8,6,down,18.61
340,8,6,up,51.21
341,8,7,down,15.896760563380283
342,8,7,up,48.11785714285714
343,8,8,down,18.918783783783784
344,8,8,up,42.8639393939394
345,8,9,down,16.14068493150685
346,8,9,up,48.481764705882355
347,8,10,down,15.87422222222222
348,8,10,up,43.359375
349,8,11,down,11.99359223300971
350,8,11,up,28.89936170212766
351,8,12,down,16.31488095238095
352,8,12,up,44.230000000000004
353,8,13,down,13.542272727272728
354,8,13,up,41.99210526315789
355,8,14,down,16.28752808988764
356,8,14,up,15.040185185185187
357,8,15,down,13.67315789473684
358,8,15,up,27.95625
359,8,16,down,11.964886363636362
360,8,16,up,35.706923076923076
361,8,17,down,12.129444444444445
362,8,17,up,45.39484848484848
363,8,18,down,15.548101265822785
364,8,18,up,36.77333333333333
365,8,19,down,15.410392156862747
366,8,19,up,32.593333333333334
367,8,20,down,16.712777777777777
368,8,20,up,32.451
369,8,21,down,16.003823529411765
370,8,21,up,14.229
371,8,22,down,20.391666666666666
372,8,22,up,14.2525
373,8,23,down,7.902857142857142
374,8,23,up,1.17
375,9,0,down,13.419473684210526
376,9,0,up,9.931666666666667
377,9,1,down,8.757391304347825
378,9,1,up,2.62
379,9,2,down,4.730769230769231
380,9,2,up,21.84
381,9,3,down,2.835
382,9,3,up,8.21
383,9,4,down,15.202222222222222
384,9,5,down,19.03833333333333
385,9,6,down,19.625
386,9,6,up,41.16
387,9,7,down,17.247692307692308
388,9,7,up,18.228
389,9,8,down,18.18734939759036
390,9,8,up,38.476296296296304
391,9,9,down,18.072410714285716
392,9,9,up,54.525454545454544
393,9,10,down,17.217333333333336
394,9,10,up,31.921935483870964
395,9,11,down,14.153739130434781
396,9,11,up,41.686
397,9,12,down,17.572260869565216
398,9,12,up,34.547916666666666
399,9,13,down,14.214516129032257
400,9,13,up,30.973125
401,9,14,down,12.8665
402,9,14,up,26.902307692307694
403,9,15,down,13.395154639175257
404,9,15,up,35.47909090909091
405,9,16,down,11.291320754716983
406,9,16,up,28.352857142857147
407,9,17,down,13.662773722627737
408,9,17,up,27.248
409,9,18,down,15.78275590551181
410,9,18,up,45.805
411,9,19,down,17.948383838383837
412,9,19,up,29.19142857142857
413,9,20,down,18.831486486486487
414,9,20,up,44.31636363636363
415,9,21,down,21.61836734693878
416,9,21,up,24.08142857142857
417,9,22,down,18.26111111111111
418,9,22,up,23.234
419,9,23,down,12.45047619047619
420,9,23,up,0.41
421,10,0,down,6.670000000000001
422,10,0,up,0.86
423,10,1,down,1.29
424,10,2,down,11.845
425,10,3,down,1.8966666666666665
426,10,4,down,0.63
427,10,5,down,0.82
428,10,5,up,25.23
429,10,6,down,34.4375
430,10,6,up,7.06
431,10,7,down,2.65
432,10,7,up,66.36
433,10,8,down,16.895599999999998
434,10,8,up,32.22566666666667
435,10,9,down,18.788297872340426
436,10,9,up,47.33947368421053
437,10,10,down,12.36470588235294
438,10,10,up,24.651538461538465
439,10,11,down,13.1298
440,10,11,up,28.82829268292683
441,10,12,down,20.086
442,10,12,up,41.125
443,10,13,down,15.240227272727271
444,10,13,up,32.096923076923076
445,10,14,down,15.94921875
446,10,14,up,23.309375
447,10,15,down,13.72338028169014
448,10,15,up,29.760833333333338
449,10,16,down,16.43852631578947
450,10,16,up,38.695789473684215
451,10,17,down,10.485588235294117
452,10,17,up,41.815769230769234
453,10,18,down,10.07611111111111
454,10,18,up,28.63153846153846
455,10,19,down,16.124545454545455
456,10,19,up,41.57333333333333
457,10,20,down,15.03105263157895
458,10,20,up,45.42444444444445
459,10,21,down,10.034761904761906
460,10,21,up,38.019999999999996
461,10,22,down,25.271
462,10,22,up,20.595
463,10,23,down,6.2
464,11,0,down,19.200625000000002
465,11,0,up,10.68
466,11,1,down,6.984545454545454
467,11,2,down,21.555
468,11,3,down,0.995
469,11,4,down,6.262222222222222
470,11,5,down,11.173
471,11,5,up,47.69
472,11,6,down,20.7672
473,11,6,up,51.22
474,11,7,down,17.96896907216495
475,11,7,up,44.138461538461534
476,11,8,down,22.812526315789473
477,11,8,up,40.79578947368421
478,11,9,down,16.10628571428571
479,11,9,up,43.248666666666665
480,11,10,down,16.509669421487605
481,11,10,up,32.71970588235294
482,11,11,down,15.27396694214876
483,11,11,up,22.646451612903224
484,11,12,down,23.93155737704918
485,11,12,up,17.966315789473686
486,11,13,down,18.05728813559322
487,11,13,up,34.48555555555556
488,11,14,down,17.29989010989011
489,11,14,up,18.333333333333332
490,11,15,down,17.367383177570094
491,11,15,up,26.65111111111111
492,11,16,down,17.577795275590553
493,11,16,up,19.155555555555555
494,11,17,down,16.780148148148147
495,11,17,up,28.94058823529412
496,11,18,down,16.856
497,11,18,up,31.581
498,11,19,down,16.37246913580247
499,11,19,up,25.400833333333335
500,11,20,down,19.966124999999998
501,11,20,up,32.458888888888886
502,11,21,down,17.815384615384616
503,11,21,up,9.006666666666666
504,11,22,down,27.537714285714287
505,11,22,up,22.4
506,11,23,down,13.66590909090909
507,11,23,up,1.26
508,12,0,down,7.59625
509,12,0,up,27.0
510,12,1,down,13.174
511,12,1,up,1.62
512,12,2,down,17.36
513,12,2,up,8.22
514,12,3,down,7.056
515,12,3,up,0.8
516,12,4,down,10.485714285714286
517,12,4,up,17.55
518,12,5,down,11.82
519,12,6,down,20.186818181818182
520,12,6,up,46.53333333333334
521,12,7,down,23.435072463768115
522,12,7,up,18.866
523,12,8,down,24.649651162790697
524,12,8,up,23.328666666666663
525,12,9,down,18.07625
526,12,9,up,26.16
527,12,10,down,20.482000000000003
528,12,10,up,47.153
529,12,11,down,23.566315789473688
530,12,11,up,26.686666666666667
531,12,12,down,22.002025316455697
532,12,12,up,34.0
533,12,13,down,25.359540229885056
534,12,13,up,21.646666666666665
535,12,14,down,21.312127659574468
536,12,14,up,21.502187499999998
537,12,15,down,27.09315217391304
538,12,15,up,21.052592592592593
539,12,16,down,17.937714285714286
540,12,16,up,48.11
541,12,17,down,18.016740740740744
542,12,17,up,33.74315789473684
543,12,18,down,19.147582417582417
544,12,18,up,28.25
545,12,19,down,20.93506329113924
546,12,19,up,41.332
547,12,20,down,18.98134328358209
548,12,20,up,32.67333333333334
549,12,21,down,16.329444444444444
550,12,21,up,25.89
551,12,22,down,25.596285714285713
552,12,22,up,16.549999999999997
553,12,23,down,14.063478260869564
554,13,0,down,7.8293333333333335
555,13,1,down,8.620000000000001
556,13,1,up,1.35
557,13,2,down,8.318000000000001
558,13,3,down,9.388
559,13,4,down,1.1
560,13,4,up,30.68
561,13,5,down,2.855
562,13,6,down,21.445217391304347
563,13,6,up,16.65
564,13,7,down,27.826666666666664
565,13,7,up,23.496000000000002
566,13,8,down,24.38392523364486
567,13,8,up,33.07470588235294
568,13,9,down,35.38525773195876
569,13,9,up,40.6016
570,13,10,down,37.6684693877551
571,13,10,up,25.375
572,13,11,down,29.592972972972973
573,13,11,up,26.96090909090909
574,13,12,down,35.099708737864084
575,13,12,up,31.298333333333332
576,13,13,down,35.71364583333334
577,13,13,up,27.207619047619048
578,13,14,down,36.4780412371134
579,13,14,up,36.57640000000001
580,13,15,down,30.453780487804877
581,13,15,up,20.004705882352944
582,13,16,down,22.37433962264151
583,13,16,up,33.00785714285714
584,13,17,down,20.896201550387595
585,13,17,up,32.105000000000004
586,13,18,down,23.217380952380957
587,13,18,up,40.13
588,13,19,down,17.05364864864865
589,13,19,up,25.637999999999998
590,13,20,down,22.06017543859649
591,13,20,up,44.688
592,13,21,down,22.084545454545456
593,13,21,up,21.581249999999997
594,13,22,down,19.699230769230773
595,13,22,up,28.57
596,13,23,down,11.008333333333333
597,13,23,up,11.286666666666667
598,14,0,down,13.484545454545456
599,14,0,up,13.25
600,14,1,down,13.867272727272727
601,14,1,up,27.87
602,14,2,down,30.830000000000002
603,14,2,up,0.82
604,14,3,down,12.261428571428572
605,14,4,down,9.817777777777778
606,14,5,down,17.023846153846154
607,14,5,up,25.317500000000003
608,14,6,down,23.598974358974356
609,14,6,up,18.655
610,14,7,down,33.61965517241379
611,14,7,up,33.4
612,14,8,down,48.28512820512821
613,14,8,up,65.97470588235294
614,14,9,down,57.00567901234568
615,14,9,up,69.2005
616,14,10,down,54.77328358208955
617,14,10,up,167.38153846153847
618,14,11,down,44.4567816091954
619,14,11,up,77.38615384615385
620,14,12,down,45.44816326530612
621,14,12,up,90.464
622,14,13,down,42.62837837837838
623,14,13,up,106.43823529411763
624,14,14,down,51.74311111111111
625,14,14,up,152.35923076923078
626,14,15,down,44.68134020618557
627,14,15,up,149.38833333333332
628,14,16,down,43.72424242424242
629,14,16,up,75.581875
630,14,17,down,38.04776
631,14,17,up,66.73857142857143
632,14,18,down,37.03454545454546
633,14,18,up,44.71900000000001
634,14,19,down,32.46666666666666
635,14,19,up,68.43222222222222
636,14,20,down,29.492739726027402
637,14,20,up,23.339999999999996
638,14,21,down,18.656666666666666
639,14,21,up,42.47
640,14,22,down,26.614594594594596
641,14,22,up,59.17
642,14,23,down,11.617857142857144
643,15,0,down,7.955
644,15,1,down,25.854999999999997
645,15,2,down,27.049999999999997
646,15,3,down,39.53
647,15,4,down,0.92
648,15,5,down,27.06
649,15,6,down,30.432500000000005
650,15,7,down,33.33525423728813
651,15,8,down,81.21138888888889
652,15,9,down,65.83730158730158
653,15,10,down,93.40058823529411
654,15,11,down,94.21514851485148
655,15,12,down,90.50590361445784
656,15,13,down,74.30328947368422
657,15,14,down,102.56060240963856
658,15,15,down,82.09558441558443
659,15,16,down,61.90038461538462
660,15,17,down,60.76823008849557
661,15,18,down,43.31797752808989
662,15,19,down,39.11394736842105
663,15,20,down,36.00584615384616
664,15,21,down,34.79387096774194
665,15,22,down,31.934399999999997
666,15,23,down,6.945
667,B1,0,up,9.8332
668,B1,1,up,10.702142857142857
669,B1,2,down,15.328333333333333
670,B1,2,up,10.900799999999998
671,B1,3,up,8.80736842105263
672,B1,4,down,4.19
673,B1,4,up,15.612666666666666
674,B1,5,down,19.67
675,B1,5,up,13.692
676,B1,6,down,12.377037037037038
677,B1,6,up,11.410679611650485
678,B1,7,down,19.804057971014494
679,B1,7,up,16.323471502590674
680,B1,8,down,21.848387096774193
681,B1,8,up,19.205397727272725
682,B1,9,down,19.38173076923077
683,B1,9,up,17.935503355704697
684,B1,10,down,21.78257575757576
685,B1,10,up,19.995625
686,B1,11,down,18.258048780487805
687,B1,11,up,20.649403973509934
688,B1,12,down,21.185531914893616
689,B1,12,up,20.4360989010989
690,B1,13,down,22.5792
691,B1,13,up,19.75464285714286
692,B1,14,down,19.14859375
693,B1,14,up,24.77453846153846
694,B1,15,down,20.974814814814813
695,B1,15,up,20.858785714285716
696,B1,16,down,17.67768115942029
697,B1,16,up,17.31496894409938
698,B1,17,down,16.907901234567902
699,B1,17,up,18.13788288288288
700,B1,18,down,23.250877192982458
701,B1,18,up,17.71991304347826
702,B1,19,down,19.857333333333333
703,B1,19,up,15.424611872146118
704,B1,20,down,17.02820512820513
705,B1,20,up,16.116
706,B1,21,down,13.837333333333333
707,B1,21,up,13.8949
708,B1,22,down,12.302142857142858
709,B1,22,up,12.964098360655736
710,B1,23,down,6.29
711,B1,23,up,13.387380952380951
712,B3,0,up,10.429
713,B3,1,down,39.25
714,B3,1,up,12.647142857142857
715,B3,2,down,8.57
716,B3,2,up,12.413684210526316
717,B3,3,down,5.84
718,B3,3,up,17.14
719,B3,4,down,8.37
720,B3,4,up,11.044285714285715
721,B3,5,down,5.983333333333333
722,B3,5,up,11.775555555555556
723,B3,6,down,15.681388888888888
724,B3,6,up,12.137706422018349
725,B3,7,down,20.163636363636364
726,B3,7,up,16.134736842105262
727,B3,8,down,25.391600000000004
728,B3,8,up,19.004133333333332
729,B3,9,down,15.276296296296298
730,B3,9,up,16.546268656716418
731,B3,10,down,11.755
732,B3,10,up,18.609661016949154
733,B3,11,down,20.185000000000002
734,B3,11,up,18.23263888888889
735,B3,12,down,20.054074074074077
736,B3,12,up,17.905735294117648
737,B3,13,down,20.724814814814813
738,B3,13,up,20.21388888888889
739,B3,14,down,19.552758620689655
740,B3,14,up,24.60666666666667
741,B3,15,down,26.66875
742,B3,15,up,15.238307692307693
743,B3,16,down,15.41897435897436
744,B3,16,up,14.984000000000002
745,B3,17,down,19.396470588235296
746,B3,17,up,21.31021739130435
747,B3,18,down,23.626666666666665
748,B3,18,up,19.143714285714285
749,B3,19,up,14.06525
750,B3,19,down,19.03
751,B3,20,down,19.725
752,B3,20,up,18.17923076923077
753,B3,21,down,9.055
754,B3,21,up,13.657777777777778
755,B3,22,down,11.277058823529412
756,B3,22,up,12.165652173913044
757,B3,23,down,11.73
758,B3,23,up,14.115714285714287
759,B4,0,up,9.528387096774193
760,B4,1,up,7.711612903225807
761,B4,2,up,7.425
762,B4,3,up,9.874666666666666
763,B4,4,up,8.719615384615384
764,B4,5,up,9.511463414634147
765,B4,6,up,14.520499999999998
766,B4,7,up,17.25092391304348
767,B4,8,up,27.54970802919708
768,B4,9,up,24.14321917808219
769,B4,10,up,33.45472868217054
770,B4,11,up,30.96038461538462
771,B4,12,up,34.80806201550387
772,B4,13,up,33.64234375
773,B4,14,up,38.70214814814815
774,B4,15,up,33.34712121212121
775,B4,16,up,26.730632183908046
776,B4,17,up,21.103475177304965
777,B4,18,up,15.711951219512194
778,B4,19,up,18.790280373831774
779,B4,20,up,16.594886363636363
780,B4,21,up,16.362957746478873
781,B4,22,up,16.712439024390246
782,B4,23,up,10.185555555555556
