,floor,hour,direction,avgWait_weekend
95,4,5,up,15.43
96,4,6,down,67.745
97,4,6,up,13.475
98,4,7,down,106.0942857142857
99,4,7,up,14.74206896551724
100,4,8,down,101.54022222222223
101,4,8,up,15.093953488372092
102,4,9,down,71.82518518518519
103,4,9,up,11.806818181818182
104,4,10,down,98.18947368421051
105,4,10,up,16.014999999999993
106,4,11,down,81.154776119403
107,4,11,up,12.651290322580644
108,4,12,down,87.7298795180723
109,4,12,up,12.41641509433962
110,4,13,down,84.29984126984127
111,4,13,up,15.388181818181815
112,4,14,down,72.17915254237288
113,4,14,up,14.24782608695652
114,4,15,down,86.55408450704228
115,4,15,up,14.546140350877195
116,4,16,down,74.68581395348836
117,4,16,up,14.399534883720932
118,4,17,down,92.03915254237288
119,4,17,up,12.55945945945946
120,4,18,down,102.42911764705885
121,4,18,up,14.713703703703704
122,4,19,down,78.38432432432433
123,4,19,up,16.69086956521739
124,4,20,down,70.00493506493507
125,4,20,up,13.69909090909091
126,4,21,down,52.10290322580646
127,4,21,up,19.5
128,4,22,down,34.950588235294106
129,4,22,up,20.632
130,4,23,down,17.128
131,4,23,up,21.3775
132,8,0,down,21.319090909090907
133,8,0,up,22.745
134,8,1,down,25.00642857142857
135,8,1,up,11.876666666666667
136,8,2,down,15.616666666666665
137,8,3,down,24.29375
138,8,4,down,15.355
139,8,5,down,20.775
140,8,5,up,12.73
141,8,6,down,21.783428571428576
142,8,6,up,23.955
143,8,7,down,21.132266666666666
144,8,7,up,65.79821428571428
145,8,8,down,17.310925925925925
146,8,8,up,74.29617647058822
147,8,9,down,16.29018018018018
148,8,9,up,84.4506818181818
149,8,10,down,14.138125
150,8,10,up,74.58154929577466
151,8,11,down,15.798878504672894
152,8,11,up,86.45122807017543
153,8,12,down,13.083305084745762
154,8,12,up,96.11137254901962
155,8,13,down,14.726145833333335
156,8,13,up,79.60950819672132
157,8,14,down,16.919999999999998
158,8,14,up,90.32314814814815
159,8,15,down,19.005673076923078
160,8,15,up,78.52345454545456
161,8,16,down,14.163362068965515
162,8,16,up,72.33791666666667
163,8,17,down,12.294471544715448
164,8,17,up,80.46227272727273
165,8,18,down,16.349519230769232
166,8,18,up,61.01390243902439
167,8,19,down,17.436559139784947
168,8,19,up,93.24894736842106
169,8,20,down,20.19114942528736
170,8,20,up,39.15933333333333
171,8,21,down,18.01662337662337
172,8,21,up,52.20857142857143
173,8,22,down,19.262222222222224
174,8,22,up,32.085454545454546
175,8,23,down,17.608235294117648
176,8,23,up,28.902
177,9,0,down,17.285
178,9,1,down,15.017647058823528
179,9,2,down,19.92058823529411
180,9,3,down,20.77833333333333
181,9,4,down,24.153846153846153
182,9,5,down,15.202142857142857
183,9,5,up,26.97
184,9,6,down,25.10967741935484
185,9,6,up,21.805999999999997
186,9,7,down,27.65943181818182
187,9,7,up,65.65166666666667
188,9,8,down,21.271374045801533
189,9,8,up,54.9005
190,9,9,down,19.947615384615386
191,9,9,up,72.4223076923077
192,9,10,down,16.412661290322582
193,9,10,up,25.05789473684211
194,9,11,down,16.616985294117647
195,9,11,up,42.05
196,9,12,down,17.69914893617021
197,9,12,up,72.3725
198,9,13,down,17.885748031496068
199,9,13,up,70.78777777777776
200,9,14,down,21.53362068965517
201,9,14,up,18.42130434782609
202,9,15,down,19.740625
203,9,15,up,65.46300000000001
204,9,16,down,16.326739130434785
205,9,16,up,46.0555
206,9,17,down,15.614276315789473
207,9,17,up,47.28000000000001
208,9,18,down,19.776962962962962
209,9,18,up,41.06384615384616
210,9,19,down,21.83934959349593
211,9,19,up,45.684
