,floor,hour,direction,avgWait_weekday
219,5,19,down,26.498709677419356
220,5,19,up,15.570232558139535
221,5,20,down,16.945
222,5,20,up,18.722500000000004
223,5,21,down,12.99425
224,5,21,up,14.415384615384617
225,5,22,down,17.574444444444445
226,5,22,up,17.02235294117647
227,5,23,down,19.92875
228,5,23,up,15.12
229,6,0,down,1.61
230,6,0,up,8.64
231,6,1,up,3.92
232,6,1,down,1.48
233,6,2,down,5.446
234,6,3,down,11.658
235,6,4,down,12.684000000000001
236,6,5,down,14.869999999999997
237,6,5,up,13.876
238,6,6,down,18.330366972477062
239,6,6,up,22.400454545454547
240,6,7,down,22.779888268156427
241,6,7,up,39.46348484848485
242,6,8,down,13.50298611111111
243,6,8,up,52.73866666666666
244,6,9,down,12.746573033707865
245,6,9,up,57.50764705882354
246,6,10,down,13.780436893203886
247,6,10,up,43.27655737704918
248,6,11,down,10.639719626168224
249,6,11,up,81.95076923076924
250,6,12,down,10.897340425531914
251,6,12,up,66.72657142857143
252,6,13,down,12.411571428571428
253,6,13,up,72.84161290322581
254,6,14,down,14.324194915254237
255,6,14,up,66.5485
256,6,15,down,10.78172093023256
257,6,15,up,72.45718749999999
258,6,16,down,11.968761904761905
259,6,16,up,69.12615384615385
260,6,17,down,8.888839285714285
261,6,17,up,66.17484848484848
262,6,18,down,12.17037234042553
263,6,18,up,49.11749999999999
264,6,19,down,15.827961165048544
265,6,19,up,23.463750000000005
266,6,20,down,12.648170731707316
267,6,20,up,28.182499999999997
268,6,21,down,12.462391304347825
269,6,21,up,23.660000000000004
270,6,22,down,12.79271186440678
271,6,22,up,11.764999999999999
272,6,23,down,14.178923076923077
273,6,23,up,13.3165625
274,7,0,down,15.10625
275,7,0,up,10.358571428571429
276,7,1,down,14.428749999999999
277,7,1,up,10.14
278,7,2,down,10.450000000000001
279,7,2,up,5.996666666666666
280,7,3,down,17.128
281,7,3,up,7.745
282,7,4,down,13.280000000000001
283,7,4,up,7.840000000000001
284,7,5,down,21.79
285,7,5,up,12.6375
286,7,6,down,19.002499999999998
287,7,6,up,19.965
288,7,7,down,20.17469387755102
289,7,7,up,30.597499999999997
290,7,8,down,14.441969696969698
291,7,8,up,50.574615384615385
292,7,9,down,23.778676470588238
293,7,9,up,49.653999999999996
294,7,10,down,13.658615384615384
295,7,10,up,49.597419354838706
296,7,11,down,11.37225988700565
297,7,11,up,75.44127659574468
298,7,12,down,11.698097826086956
299,7,12,up,59.97212121212121
300,7,13,down,10.745925925925926
301,7,13,up,74.63418604651163
302,7,14,down,11.555714285714286
303,7,14,up,58.63872727272727
304,7,15,down,11.113006134969325
305,7,15,up,60.963235294117645
306,7,16,down,11.54701388888889
307,7,16,up,62.546140350877195
308,7,17,down,11.087283018867925
309,7,17,up,63.2878125
310,7,18,down,12.048626373626375
311,7,18,up,41.03916666666667
312,7,19,down,16.23556818181818
313,7,19,up,25.535555555555554
314,7,20,down,13.99390243902439
315,7,20,up,23.544999999999998
316,7,21,down,16.493000000000002
317,7,21,up,7.99
318,7,22,down,16.96777777777778
319,7,22,up,14.096250000000001
320,7,23,down,17.414444444444445
321,7,23,up,10.656
322,8,0,down,13.192352941176472
323,8,1,down,13.823333333333332
324,8,2,down,8.645
325,8,3,down,1.57
326,8,5,down,15.626666666666667
327,8,6,down,18.69
328,8,7,down,25.65685714285714
329,8,7,up,35.63
330,8,8,down,17.744827586206892
331,8,8,up,38.54958333333334
332,8,9,down,16.423592814371258
333,8,9,up,51.1578125
334,8,10,down,13.25740506329114
335,8,10,up,42.74677419354838
336,8,11,down,11.253636363636362
337,8,11,up,47.224137931034484
338,8,12,down,11.650054945054945
339,8,12,up,32.99249999999999
340,8,13,down,14.322146596858637
341,8,13,up,62.41333333333333
342,8,14,down,13.801686046511627
343,8,14,up,35.18818181818182
344,8,15,down,14.991263157894737
345,8,15,up,38.51147058823529
346,8,16,down,14.591090047393363
347,8,16,up,36.650555555555556
348,8,17,down,11.033951612903227
349,8,17,up,41.66777777777778
350,8,18,down,14.576572769953051
351,8,18,up,62.40428571428571
352,8,19,down,15.275789473684211
353,8,19,up,14.081999999999999
354,8,20,down,14.232823529411764
355,8,20,up,28.047999999999995
356,8,21,down,15.773157894736842
357,8,21,up,16.335
358,8,22,down,13.486521739130435
359,8,22,up,18.085
360,8,23,down,13.088500000000002
361,9,0,down,12.13
362,9,1,down,13.567999999999998
363,9,3,down,18.105
364,9,3,up,1.57
365,9,4,down,7.2299999999999995
366,9,4,up,1.05
367,9,5,down,13.660000000000002
368,9,6,up,18.331666666666667
369,9,6,down,27.414999999999996
370,9,7,down,27.796829268292683
371,9,7,up,15.168000000000001
372,9,8,down,17.69171641791045
373,9,8,up,54.17285714285715
374,9,9,down,14.448124999999997
375,9,9,up,36.09733333333334
376,9,10,down,16.915675675675676
377,9,10,up,45.27516129032258
378,9,11,down,13.28433155080214
379,9,11,up,50.980000000000004
380,9,12,down,14.069397590361445
381,9,12,up,47.525555555555556
382,9,13,down,16.0545197740113
383,9,13,up,48.968
384,9,14,down,15.593955223880599
385,9,14,up,36.49458333333334
386,9,15,down,13.209261744966444
387,9,15,up,47.282777777777774
388,9,16,down,13.824875
389,9,16,up,34.451
390,9,17,down,12.132345679012346
391,9,17,up,48.4290909090909
392,9,18,down,14.176341463414635
393,9,18,up,29.076666666666664
394,9,19,down,17.237956989247312
395,9,19,up,24.9225
396,9,20,down,19.695535714285715
397,9,20,up,14.896666666666667
398,9,21,down,17.743448275862068
399,9,21,up,22.397499999999997
400,9,22,down,17.232499999999998
401,9,22,up,23.77
402,9,23,down,13.743076923076924
403,9,23,up,15.72
404,10,0,down,14.2925
405,10,1,down,1.2433333333333334
406,10,1,up,1.38
407,10,2,down,18.46
408,10,3,down,19.82
409,10,4,down,9.01
410,10,5,down,4.991463414634146
411,10,5,up,4.783181818181818
412,10,6,down,11.686260869565219
413,10,6,up,15.117539682539684
414,10,7,down,19.875507246376813
415,10,7,up,37.668952380952376
416,10,8,down,9.200937499999998
417,10,8,up,40.097
418,10,9,down,23.602105263157895
419,10,9,up,58.74375
420,10,10,down,10.860869565217392
421,10,10,up,16.176
422,10,11,down,11.671012658227848
423,10,11,up,41.37470588235294
424,10,12,down,15.527692307692307
425,10,12,up,55.553709677419356
426,10,13,down,14.701492537313433
427,10,13,up,41.821999999999996
428,10,14,down,12.745076923076924
429,10,14,up,22.014615384615386
430,10,15,down,13.823516483516482
431,10,15,up,37.32173913043478
432,10,16,down,14.776792452830188
433,10,16,up,32.879285714285714
434,10,17,down,12.177674418604653
435,10,17,up,53.12555555555555
436,10,18,down,17.61647058823529
437,10,18,up,62.62777777777779
438,10,19,down,16.179545454545455
439,10,19,up,28.1
440,10,20,down,10.84153846153846
441,10,20,up,12.919999999999998
442,10,21,down,11.773636363636363
443,10,21,up,18.215384615384615
444,10,22,down,10.961839080459772
445,10,22,up,20.385
446,10,23,down,11.638823529411765
447,11,0,down,19.782000000000004
448,11,1,down,0.56
449,11,2,down,20.44
450,11,3,down,16.22
451,11,3,up,1.59
452,11,4,down,19.674999999999997
453,11,5,down,8.04
454,11,6,down,21.91090909090909
455,11,6,up,60.53
456,11,7,down,27.53698630136986
457,11,7,up,16.29714285714286
458,11,8,down,21.663592814371256
459,11,8,up,84.76
460,11,9,down,21.203231707317073
461,11,9,up,37.33363636363636
462,11,10,down,18.50221476510067
463,11,10,up,29.474545454545456
464,11,11,down,15.726666666666667
465,11,11,up,81.17333333333335
466,11,12,down,14.581324503311256
467,11,12,up,25.939999999999998
468,11,13,down,16.284709302325584
469,11,13,up,17.071666666666665
470,11,14,down,20.79647887323944
471,11,14,up,34.93391304347826
472,11,15,down,15.955401459854013
473,11,15,up,30.818571428571428
474,11,16,down,17.963595505617977
475,11,16,up,59.0488888888889
476,11,17,down,14.285541666666667
477,11,17,up,42.556666666666665
478,11,18,down,13.484432432432431
479,11,18,up,35.215
480,11,19,down,21.535999999999998
481,11,19,up,45.2
482,11,20,down,19.988301886792456
483,11,21,down,19.310588235294116
484,11,22,down,15.963333333333333
485,11,23,down,16.846
486,11,23,up,1.27
487,12,0,down,16.134545454545457
488,12,1,down,16.054444444444446
489,12,2,down,31.63
490,12,4,down,26.09
491,12,5,down,19.4625
492,12,6,down,15.807142857142859
493,12,7,down,30.146923076923077
494,12,7,up,4.13
495,12,8,down,21.091597222222227
496,12,8,up,89.32000000000001
497,12,9,down,21.708270676691733
498,12,9,up,53.91260869565217
499,12,10,down,21.85371900826446
500,12,10,up,61.308125
501,12,11,down,22.3829696969697
502,12,11,up,36.303000000000004
503,12,12,down,22.67571428571428
504,12,12,up,44.3325
505,12,13,down,15.828896103896101
506,12,13,up,49.549
507,12,14,down,19.51030303030303
508,12,14,up,36.4776
509,12,15,down,22.486981132075474
510,12,15,up,52.3796
511,12,16,down,19.070794701986753
512,12,16,up,46.59777777777778
513,12,17,down,16.824532019704435
514,12,17,up,59.196666666666665
515,12,18,down,17.821263736263738
516,12,18,up,17.945
517,12,19,down,20.9246875
518,12,19,up,39.94
519,12,20,down,20.961224489795917
520,12,20,up,7.57
521,12,21,down,20.521923076923073
522,12,21,up,30.32
523,12,22,down,19.475714285714282
524,12,23,down,12.666
525,12,23,up,17.62
526,13,0,down,16.88111111111111
527,13,2,down,19.01
528,13,4,down,1.52
529,13,5,down,15.765
530,13,6,down,10.221428571428572
531,13,7,down,40.718636363636364
532,13,7,up,33.856
533,13,8,down,32.58702702702703
534,13,8,up,55.45777777777778
535,13,9,down,29.532635658914725
536,13,9,up,36.995217391304344
537,13,10,down,28.321214953271028
538,13,10,up,31.78625
539,13,11,down,31.397610062893083
540,13,11,up,45.167500000000004
541,13,12,down,27.33390625
542,13,12,up,45.02095238095238
543,13,13,down,24.919945054945057
544,13,13,up,30.598666666666666
545,13,14,down,30.581968503937006
546,13,14,up,35.90777777777778
547,13,15,down,26.04607843137255
548,13,15,up,34.492777777777775
549,13,16,down,25.39195945945946
550,13,16,up,51.80105263157895
551,13,17,down,22.436699029126213
552,13,17,up,36.04357142857143
553,13,18,down,20.640265957446807
554,13,18,up,66.00888888888888
555,13,19,down,20.738024691358024
556,13,19,up,41.815
557,13,20,down,21.4168
558,13,20,up,31.005000000000003
559,13,21,down,21.407105263157895
560,13,22,down,22.83761904761905
561,13,23,down,17.364545454545453
562,14,0,down,19.71
563,14,0,up,20.494999999999997
564,14,1,down,20.632857142857144
565,14,1,up,14.053333333333335
566,14,2,down,19.92
567,14,2,up,13.22
568,14,4,down,1.27
569,14,5,down,18.84
570,14,5,up,12.870000000000001
571,14,7,down,41.37723404255319
572,14,7,up,50.465
573,14,8,down,52.31697478991596
574,14,8,up,105.22874999999999
575,14,9,down,51.790585106382984
576,14,9,up,79.01857142857143
577,14,10,down,47.00628415300546
578,14,10,up,80.518
579,14,11,down,52.34378640776699
580,14,11,up,35.168
581,14,12,down,55.695854922279786
582,14,12,up,44.376666666666665
583,14,13,down,48.01015384615384
584,14,14,down,44.64534090909091
585,14,14,up,84.67736842105262
586,14,15,down,57.718500000000006
587,14,15,up,91.5975
588,14,16,down,53.23207070707071
589,14,16,up,76.924
590,14,17,down,38.63958115183246
591,14,17,up,87.46153846153847
592,14,18,down,36.24246376811594
593,14,18,up,29.365000000000002
594,14,19,down,23.91283950617284
595,14,19,up,31.218
596,14,20,down,25.72342857142857
597,14,20,up,34.843333333333334
598,14,21,down,19.682954545454546
599,14,21,up,18.127499999999998
600,14,22,down,23.480625
601,14,22,up,19.802
602,14,23,down,13.963333333333331
603,14,23,up,8.905000000000001
604,15,0,down,29.416666666666668
605,15,1,down,10.036666666666667
606,15,2,down,1.37
607,15,3,down,14.025
608,15,4,down,4.8725
609,15,5,down,1.59
610,15,6,down,14.387142857142859
611,15,7,down,45.38793650793651
612,15,8,down,58.900150375939845
613,15,9,down,62.700147058823525
614,15,10,down,58.98550724637681
615,15,11,down,77.94909722222222
616,15,12,down,62.7375
617,15,13,down,61.51992907801418
618,15,14,down,73.14290780141843
619,15,15,down,82.8184496124031
620,15,16,down,66.45490445859873
621,15,17,down,61.328351063829786
622,15,18,down,44.23891891891892
623,15,19,down,35.32931034482759
624,15,20,down,24.724166666666665
625,15,21,down,27.8104
626,15,22,down,19.118235294117646
627,15,23,down,23.44
628,B1,0,down,9.336666666666666
629,B1,0,up,13.539487179487178
630,B1,1,up,15.352121212121212
631,B1,1,down,18.74
632,B1,2,up,11.164117647058825
633,B1,2,down,20.4
634,B1,3,up,21.223999999999997
635,B1,3,down,1.33
636,B1,4,up,1.504
637,B1,5,up,12.530000000000001
638,B1,6,down,25.194999999999997
639,B1,6,up,16.85331081081081
640,B1,7,down,26.087634408602145
641,B1,7,up,15.108409090909092
642,B1,8,down,20.448795180722893
643,B1,8,up,16.208586387434558
644,B1,9,down,30.422000000000004
645,B1,9,up,16.586278317152104
646,B1,10,down,18.294666666666664
647,B1,10,up,15.052967479674798
648,B1,11,down,21.838805970149252
649,B1,11,up,19.404967320261438
650,B1,12,down,24.892500000000002
651,B1,12,up,17.77144963144963
652,B1,13,down,22.0677027027027
653,B1,13,up,15.615630252100843
654,B1,14,down,22.413709677419355
655,B1,14,up,16.327923875432525
656,B1,15,down,21.557142857142857
657,B1,15,up,17.20033472803347
658,B1,16,down,23.397843137254903
659,B1,16,up,15.987162629757785
660,B1,17,down,18.612266666666667
661,B1,17,up,17.74892966360856
662,B1,18,down,22.537868852459017
663,B1,18,up,17.900084507042255
664,B1,19,down,17.660217391304347
665,B1,19,up,13.904722222222224
666,B1,20,down,11.756315789473684
667,B1,20,up,13.220894736842107
668,B1,21,down,11.792727272727273
669,B1,21,up,12.185798816568047
670,B1,22,down,15.246666666666668
671,B1,22,up,11.485172413793103
672,B1,23,up,10.851379310344829
673,B1,23,down,11.0
674,B3,0,up,8.47
675,B3,1,up,13.58
676,B3,4,up,14.912727272727272
677,B3,5,up,20.672727272727276
678,B3,6,down,29.868000000000002
679,B3,6,up,20.99064814814815
680,B3,7,down,31.24727272727273
681,B3,7,up,16.950592334494775
682,B3,8,up,15.484553571428572
683,B3,8,down,24.27
684,B3,9,down,20.033333333333335
685,B3,9,up,18.232418300653595
686,B3,10,down,9.3925
687,B3,10,up,14.110860215053762
688,B3,11,down,52.477500000000006
689,B3,11,up,16.533846153846152
690,B3,12,down,17.30636363636364
691,B3,12,up,15.636315789473684
692,B3,13,down,23.052666666666664
693,B3,13,up,14.636380952380954
694,B3,14,up,15.368508771929825
695,B3,14,down,25.2
696,B3,15,down,30.204166666666666
697,B3,15,up,17.614
698,B3,16,down,9.55
699,B3,16,up,13.770795454545453
700,B3,17,down,36.124
701,B3,17,up,13.679529411764706
702,B3,18,up,16.665769230769232
703,B3,18,down,17.66
704,B3,19,up,17.78341463414634
705,B3,19,down,16.26
706,B3,20,up,9.46891891891892
707,B3,20,down,9.53
708,B3,21,up,14.210909090909091
709,B3,22,up,17.42866666666667
710,B3,23,up,10.014
711,B4,0,up,17.68
712,B4,1,up,18.72
713,B4,2,up,21.208333333333332
714,B4,3,up,20.14333333333333
715,B4,4,up,11.885
716,B4,5,up,26.067777777777778
717,B4,6,up,21.235098039215686
718,B4,7,up,21.099675925925926
719,B4,8,up,28.181490196078432
720,B4,9,up,28.935815899581588
721,B4,10,up,32.1219730941704
722,B4,11,up,30.193849765258214
723,B4,12,up,28.11128888888889
724,B4,13,up,25.372103174603172
725,B4,14,up,30.853911290322582
726,B4,15,up,39.487117117117116
727,B4,16,up,29.411207547169813
728,B4,17,up,28.595255474452557
729,B4,18,up,19.779948979591836
730,B4,19,up,18.286633663366334
731,B4,20,up,18.636885245901638
732,B4,21,up,10.55
733,B4,22,up,7.624166666666667
734,B4,23,up,12.476111111111111
